Candidate,Gender,Party_ID,Party,Acronym,Votes
ABDELNASER ÇUNI,M,15,FJALA,,103
ABDULLAH MEHMETI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,324
ABDULLAH VOJVODA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,590
ABELARD TAHIRI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,14726
ADELINA BERISHA,F,15,FJALA,,50
ADEM ABAZAJ,M,1,PARTIA LIBERALE EGJIPTIANE,,349
ADEM HODŽA,M,13,JEDINSTVENA GORANSKA PARTIJA,,639
ADEM QEMALI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,473
ADEM SALIHAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,5882
ADMIR PALIÇKO,M,20,KOSOVAKI NEVI ROMANI PARTIA,,44
ADNAN DEMIRI,M,14,KOALICIJA VAKAT,,369
ADNAN REDŽEPLAR,M,14,KOALICIJA VAKAT,,901
ADRIANA ABAZI,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,30
AFERDITA GJONBALAJ-STUBLLA,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,443
AFIT ZULJI,M,14,KOALICIJA VAKAT,,295
AFRIM BEKTESHI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1591
AFRIM HOTI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,4218
AFRIM MISINI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,218
AFRIM TEJECI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,326
AFRORE MAZREKU,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,602
AGIM ÇAKA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,789
AGIM HYSENI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,181
AGIM KRASNIQI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,615
AGIM MIFTARI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,167
AGIM SOPI,M,16,LËVIZJA VETËVENDOSJE!,,1763
AGNESA HAJREDINI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,879
AGON BATUSHA,M,16,LËVIZJA VETËVENDOSJE!,,9332
AGRON AVDIJAJ,M,16,LËVIZJA VETËVENDOSJE!,,2598
AGRON ZENUNAJ,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,79
AHMED ZEČIROVIĆ,M,8,NOVA DEMOKRATSKA STRANKA,,562
AHMET ISUFI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,3894
AHMET SIJARIĆ,M,8,NOVA DEMOKRATSKA STRANKA,,44
AIDA RUSHITI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,546
AJET POTERA,M,16,LËVIZJA VETËVENDOSJE!,,6504
AJHAN ÇIGTEKIN,F,15,FJALA,,15
AJNISHA SHEHU,F,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,46
ALBAN HOTI,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,49
ALBAN HYSENI,M,16,LËVIZJA VETËVENDOSJE!,,7767
ALBAN KRASNIQI,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,73
ALBANA BYTYQI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,2392
ALBANA GASHI,F,16,LËVIZJA VETËVENDOSJE!,,3661
ALBANE RAISHTAJ,F,1,PARTIA LIBERALE EGJIPTIANE,,91
ALBENA RESHITAJ,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,6018
ALBERINA SEFERAJ,F,1,PARTIA LIBERALE EGJIPTIANE,,82
ALBERT KINOLLI,M,18,PARTIA ROME E BASHKUAR E KOSOVËS,,675
ALBERT SERMAXHAJ,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,545
ALBIANA RADONIQI,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,50
ALBIN GASHI,M,16,LËVIZJA VETËVENDOSJE!,,3425
ALBIN KURTI,M,16,LËVIZJA VETËVENDOSJE!,,183952
ALBIONE HALIMAJ,F,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,59
ALBULENA BALAJ HALIMAJ,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,4022
ALBULENA HAXHIU,F,16,LËVIZJA VETËVENDOSJE!,,46831
ALDA ŠUKURICA,F,8,NOVA DEMOKRATSKA STRANKA,,112
ALDIJANA ARIFI,F,14,KOALICIJA VAKAT,,754
ALEKSANDAR ČANOVIĆ,M,5,PARTIJA KOSOVSKIH SRBA,,41
ALEKSANDAR JABLANOVIĆ,M,5,PARTIJA KOSOVSKIH SRBA,,455
ALEN AZARI,M,8,NOVA DEMOKRATSKA STRANKA,,352
ALI ADEMI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,291
ALI BERISHA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,7470
ALI HALIMI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,713
ALI ISMAJLI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,27
ALI LAJÇI,M,16,LËVIZJA VETËVENDOSJE!,,3636
ALMA LAMÇJA,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,239
ALMA RAMADANI,F,7,POKRET ZA GORA,,20
ALMEDINA MUSLIJA,F,14,KOALICIJA VAKAT,,107
ALMEDINA SALIHI,F,8,NOVA DEMOKRATSKA STRANKA,,184
ALMIR VELIJI,M,14,KOALICIJA VAKAT,,534
ALMIRA BAJRAMI,F,13,JEDINSTVENA GORANSKA PARTIJA,,197
ALMIRA HAJRADINI,F,13,JEDINSTVENA GORANSKA PARTIJA,,30
ALONDRA GASHI,F,1,PARTIA LIBERALE EGJIPTIANE,,76
ALSEN DURAKI,M,8,NOVA DEMOKRATSKA STRANKA,,48
ALUSH SHALA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,1789
AMEL DACIĆ,M,8,NOVA DEMOKRATSKA STRANKA,,72
AMEL PANDŽI,M,14,KOALICIJA VAKAT,,269
AMELA BALIĆ,F,8,NOVA DEMOKRATSKA STRANKA,,140
AMELA MALIKE AKDER,F,8,NOVA DEMOKRATSKA STRANKA,,27
AMIL KAPLANI,M,14,KOALICIJA VAKAT,,452
AMINA MUSTAFI,F,8,NOVA DEMOKRATSKA STRANKA,,221
AMIRA MUSTAFA,F,14,KOALICIJA VAKAT,,213
ANDIN HOTI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,7170
ANDRIJA IGNJATOVIĆ,M,5,PARTIJA KOSOVSKIH SRBA,,296
ANESA ÇOLLAKOVIQ,F,8,NOVA DEMOKRATSKA STRANKA,,69
ANITA HYSENI,F,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,42
ANTON BERISHA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,5163
ANTON QUNI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,31731
ARBAN ABRASHI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,14086
ARBANE HAJDARAJ,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,447
ARBEN BISLIMI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,4615
ARBEN GASHI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,10660
ARBEN SHABANI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,183
ARBEN VITIA,M,16,LËVIZJA VETËVENDOSJE!,,26106
ARBENITA HALILAJ,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,848
ARBËR REXHAJ,M,16,LËVIZJA VETËVENDOSJE!,,9573
ARBER TOLAJ,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,7248
ARBER ZEKA,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,32
ARBËRESHË KRASNIQI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,3675
ARBËRESHË KRYEZIU HYSENI,F,16,LËVIZJA VETËVENDOSJE!,,8307
ARBERIJE NAGAVCI,F,16,LËVIZJA VETËVENDOSJE!,,11061
ARBNORE KELMENDI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,273
ARBRESHA SYLA,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,2680
ARDIAN SHALA,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,9373
ARDIAN SYLA,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,16
ARDIANA ALIJA,F,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,12
ARDITA DUSHI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,1503
ARESA HOTI,F,15,FJALA,,54
ARGJENT SHABANAJ,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,135
ARIANA MUSLIU SHOSHI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,8755
ARIANIT IBRAHIMI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,563
ARIF ALIJA,M,8,NOVA DEMOKRATSKA STRANKA,,292
ARIF HODŽA,M,13,JEDINSTVENA GORANSKA PARTIJA,,68
ARIFE LOXHA,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,133
ARIFKA LJATIFI,F,14,KOALICIJA VAKAT,,331
ARIJETA REXHEPI,F,16,LËVIZJA VETËVENDOSJE!,,6447
ARJETA FEJZA,F,16,LËVIZJA VETËVENDOSJE!,,3889
ARJETA SHALA,F,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,121
ARLIND MORINA,M,1,PARTIA LIBERALE EGJIPTIANE,,65
ARMEND JAMINI,M,7,POKRET ZA GORA,,293
ARMEND ZEMAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,10567
ARSENA REDŽEPLAR,F,14,KOALICIJA VAKAT,,165
ARSIM REXHEPI,M,16,LËVIZJA VETËVENDOSJE!,,680
ARTA AHMETI XHYLANI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,738
ARTA BAJRALIJA,F,16,LËVIZJA VETËVENDOSJE!,,7674
ARTA METAJ GOVORI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,1854
ARTAN ABRASHI,M,16,LËVIZJA VETËVENDOSJE!,,10508
ARTAN ASLLANI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,569
ARTAN BERISHA,M,1,PARTIA LIBERALE EGJIPTIANE,,1502
ARTAN BERISHA,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,38
ARTAN HAZIRI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,928
ARTON DEMIRI,M,18,PARTIA ROME E BASHKUAR E KOSOVËS,,19
ARTON GJOKAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,1431
ARTON SALIUKU,M,15,FJALA,,113
ASIMEJA DERRI,F,1,PARTIA LIBERALE EGJIPTIANE,,62
ASLAN KRUEZI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,500
ASLLAN QYQALLA,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,44
ASTRIT ALIU,M,15,FJALA,,42
ASTRIT XHINOVCI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,358
AURORA BAKALLI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,2225
AVDARMON SHARKU,M,15,FJALA,,63
AVDI PIREVA,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,3414
AVDULAH DJEŠEVIĆ,M,8,NOVA DEMOKRATSKA STRANKA,,428
AVDULLAH BRAHIMI,M,1,PARTIA LIBERALE EGJIPTIANE,,152
AVDULLAH HOTI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,26094
AVDYL BERISHA,M,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,158
AVNI BERISHA,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,9
AVNI ÇAKMAKU,M,15,FJALA,,348
AVNI ISMAILI,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,76
AVNI TAFILI,M,16,LËVIZJA VETËVENDOSJE!,,6029
AVNI ZOGIANI,M,16,LËVIZJA VETËVENDOSJE!,,4444
AYSEL ABDULLA,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,272
AZEM DURMIŠI,M,8,NOVA DEMOKRATSKA STRANKA,,423
AZIZ BICI,M,16,LËVIZJA VETËVENDOSJE!,,3335
BAHRI BOKSHI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,485
BAHRI SELIMI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,5672
BAHRIM ŠABANI,M,14,KOALICIJA VAKAT,,2092
BAHTJAR BERISHA,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,4397
BAJRAM FAZLJI,M,14,KOALICIJA VAKAT,,177
BAJRAM GASHI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,19
BAJRAM GOLIQI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,183
BAJRAM HASANI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,2279
BAJRAM KOVAQI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,46
BAJRAM MALIQI,M,1,PARTIA LIBERALE EGJIPTIANE,,61
BAJRAM MAVRIQI,M,16,LËVIZJA VETËVENDOSJE!,,5883
BAJRAM MULAKU,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,3656
BAJRAM SHKODRANI,M,1,PARTIA LIBERALE EGJIPTIANE,,75
BAJRAM TAHIRI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1042
BAJRAM TUTAJ,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,81
BAJRAMSHA SHALA,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,56
BAJRUŠ SEZAIRI,M,8,NOVA DEMOKRATSKA STRANKA,,304
BAJRUSH XHEMAILI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,11602
BAJRUSH YMERI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,4788
BASHKIM KRASNIQI,M,1,PARTIA LIBERALE EGJIPTIANE,,1230
BASHKIM KRASNIQI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,88
BASHKIM NURBOJA,M,16,LËVIZJA VETËVENDOSJE!,,2431
BAŠKIM BAJRAMI,M,8,NOVA DEMOKRATSKA STRANKA,,309
BASRI BERISHA,M,1,PARTIA LIBERALE EGJIPTIANE,,171
BEAR BERISHA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,7658
BEDRI BYTYÇI,M,15,FJALA,,769
BEDRI HAMZA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,15599
BEDRUSH SOFJANI,M,20,KOSOVAKI NEVI ROMANI PARTIA,,15
BEHARE SAHITAJ,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,299
BEHGJET PACOLLI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,10512
BEJTULLAH DELIU,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,1904
BEKË BERISHA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,11959
BEKIM AZIZI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,4603
BEKIM BRESTOVCI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,2293
BEKIM HAXHIU,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,10494
BEKIM SHABANI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,113
BEKRIJE NAZIFI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,1962
BELINDA BANGOJ,F,14,KOALICIJA VAKAT,,202
BENI KIZOLLI,M,16,LËVIZJA VETËVENDOSJE!,,5952
BENJAMIN AJDARI,M,1,PARTIA LIBERALE EGJIPTIANE,,162
BEQIR BYTYQI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,17
BERAT DAJAKU,M,15,FJALA,,631
BERAT REÇICA,M,16,LËVIZJA VETËVENDOSJE!,,1439
BERSIM DŽAFERI,M,8,NOVA DEMOKRATSKA STRANKA,,49
BESA BAFTIU,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,2641
BESA BEQIRI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,3576
BESA BERBERI,F,16,LËVIZJA VETËVENDOSJE!,,2182
BESA GAXHERRI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,7075
BESA ISMAILI AHMETI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,7827
BESA KUQI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,2399
BESA LUZHA,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,1696
BESART DRESHAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,5696
BESART ELEZI,M,15,FJALA,,154
BESART JASHARI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,554
BESART SHABANAJ,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,100
BESARTA CENI,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,41
BESIAN MUSTAFA,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,18350
BESIM DEDAJ,M,15,FJALA,,61
BESIM MUHADRI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,2219
BESIM MUZAQI,M,16,LËVIZJA VETËVENDOSJE!,,4916
BESNIK BERISHA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1541
BESNIK TAHIRI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,5247
BEXHET BAJRUSHI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,313
BEXHET KUQI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,3967
BILALL SHERIFI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,4266
BIRSEN SUFTA,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,766
BLENDONA SHPATOLLAJ,F,1,PARTIA LIBERALE EGJIPTIANE,,236
BLERIM BLUDA,M,1,PARTIA LIBERALE EGJIPTIANE,,74
BLERIM IBRAHIMI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,402
BLERIM KAJTAZI,M,15,FJALA,,232
BLERIM KUÇI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,5511
BLERIM LATIFI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,5442
BLERIM META,M,1,PARTIA LIBERALE EGJIPTIANE,,69
BLERTA ÇAKMAKU,F,15,FJALA,,96
BLERTA DELIU KODRA,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,7997
BLINERA SHEHOLLI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,1184
BOBAN STANKOVIĆ,M,11,SAMOSTALNA LIBERALNA STRANKA,,955
BOJAN STANISAVLJEVIĆ,M,5,PARTIJA KOSOVSKIH SRBA,,42
BOŽA STANOJEVIĆ,M,25,SRPSKA LISTA,,3371
BRAHIM MEHMETAJ,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,3013
BRAHIM SELIMAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,5565
BRANISLAV NIKOLIĆ,M,25,SRPSKA LISTA,,14020
BRIKENDA KRYEZIU,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,2597
BUJAR MORINA,M,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,8
BURBUQE BAKIJA DEVA,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,3827
BURIM AHMETI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,113
BURIM RAMADANI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,5066
BUTRINT BATALLI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,2577
ÇAMËRIE AZEMI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,811
ČEDOMIR TIMOTIJEVIĆ,M,5,PARTIJA KOSOVSKIH SRBA,,117
ĆEMAILJ SMAILJI,M,8,NOVA DEMOKRATSKA STRANKA,,119
ĆERIM BAJRAMI,M,14,KOALICIJA VAKAT,,1573
CÜNEYD USTAİBO,M,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,650
CVETKO VELJKOVIĆ,M,10,SLOBODA,,128
DAFINA ALISHANI,F,16,LËVIZJA VETËVENDOSJE!,,4957
DAMIR MAZNIKAR,M,14,KOALICIJA VAKAT,,583
DANIJELA MIRIĆ,F,10,SLOBODA,,119
DANUSH ADEMI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1390
DARDAN BIBAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,6577
DARDAN KRASNIQI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1305
DARDAN MOLLIQAJ,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,4150
DARDAN SEJDIU,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,4697
DARDANE SADIKU,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,333
DAUT HARADINAJ,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,23811
DEMË QUNI,M,1,PARTIA LIBERALE EGJIPTIANE,,77
ÐENIL SAGDATI,M,8,NOVA DEMOKRATSKA STRANKA,,131
DENIM BAJRAMI,M,14,KOALICIJA VAKAT,,132
DERVISH TAHIRI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,5533
DHURATA HOXHA,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,2953
DHURATA SALIHI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,716
DIAR GUXHOLLI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,134
DIELLZA AVDYLI,F,15,FJALA,,15
DIJANA SEFA,F,1,PARTIA LIBERALE EGJIPTIANE,,96
DIJANA ŽIVIĆ,F,11,SAMOSTALNA LIBERALNA STRANKA,,994
DIMAL BASHA,M,16,LËVIZJA VETËVENDOSJE!,,8244
DINO FERATI,M,8,NOVA DEMOKRATSKA STRANKA,,21
DJELLZA SHABANI,F,15,FJALA,,66
DONIKA KADAJ BUJUPI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,5312
DONJET BISLIMI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,7723
DORUNTINË MALOKU- KASTRATI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,7955
DRAGAN JABLANOVIĆ,M,5,PARTIJA KOSOVSKIH SRBA,,378
DRAGAN TRAJKOVIĆ,M,11,SAMOSTALNA LIBERALNA STRANKA,,166
DRAGIŠA MIRIĆ,M,10,SLOBODA,,136
DRENITA HAJREDINAJ,F,15,FJALA,,33
DRENUSHE HAJZERI GECI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,2430
DRILON PIRAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,3198
DRILONA JAKAJ,F,16,LËVIZJA VETËVENDOSJE!,,1347
DRITA KABASHI,F,16,LËVIZJA VETËVENDOSJE!,,3103
DRITA KELMENDI KUKAJ,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,1356
DRITA KRASNIQI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,1330
DRITA MILLAKU,F,16,LËVIZJA VETËVENDOSJE!,,7063
DRITON ADEMI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,401
DRITON BARDHECI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,3960
DRITON BERISHA,M,15,FJALA,,44
DRITON ÇAUSHI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,2056
DRITON REXHEPI,M,15,FJALA,,73
DRITON SELMANAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,16222
DRITON TALI,M,16,LËVIZJA VETËVENDOSJE!,,6010
DRITON VELA,M,16,LËVIZJA VETËVENDOSJE!,,954
DUDA BALJE,F,14,KOALICIJA VAKAT,,2751
DUGAGJIN VEZVESJA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,995
DUKAGJIN GORANI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,1515
DŽAVID ALITI,M,8,NOVA DEMOKRATSKA STRANKA,,197
EDIS IMERI,M,14,KOALICIJA VAKAT,,170
EDISA SAGDATI,F,8,NOVA DEMOKRATSKA STRANKA,,16
EDMOND DUSHI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,273
EDMOND GASHI,M,1,PARTIA LIBERALE EGJIPTIANE,,149
EDONITA HAMZA,F,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,7
EGZON KAPLLANI,M,20,KOSOVAKI NEVI ROMANI PARTIA,,25
EGZON SEJDA,M,8,NOVA DEMOKRATSKA STRANKA,,258
EGZONA AJETI,F,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,17
EGZONA BYTYQI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,3938
EGZONA SHALA,F,20,KOSOVAKI NEVI ROMANI PARTIA,,44
EGZONE MUHARREMI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,666
EGZONIT JAKUPI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,338
EKREM HYSENI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,13495
EKREM MUSTAFA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,772
ELBERT KRASNIQI,M,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,960
ELDA NUREDINI,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,40
ELDIS ABAZI,M,14,KOALICIJA VAKAT,,1592
ELEONORA ÇEKU KRYEZIU,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,537
ELIZA HOXHA,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,9258
ELMI REÇICA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,17882
ELMIJE PLAKIQI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,2386
ELMIRE NIKÇI REXHA,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,3546
