id,Polling Center,Polling Station,Party_ID,Party,Votes,Municipality
1,0110C,0110C/04D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,48,Deçan
1,0104C,0104C/03D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,60,Deçan
1,0111C,0111C/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,28,Deçan
1,0101X,0101X/03R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,20,Deçan
1,0101X,0101X/05R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,32,Deçan
1,0101X,0101X/07D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,49,Deçan
1,0110C,0110C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,45,Deçan
1,0102C,0102C/04R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,29,Deçan
1,0105C,0105C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,103,Deçan
1,0105C,0105C/03R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,122,Deçan
1,0105C,0105C/05D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,38,Deçan
1,0112C,0112C/02D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,18,Deçan
1,0108C,0108C/05D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,38,Deçan
1,0102C,0102C/03R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,111,Deçan
1,0101X,0101X/06R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,21,Deçan
1,0105C,0105C/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,54,Deçan
1,0114C,0114C/03D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,31,Deçan
1,0106C,0106C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,83,Deçan
1,0106C,0106C/03D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,28,Deçan
1,0107C,0107C/02D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,25,Deçan
1,0105C,0105C/04R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,50,Deçan
1,0102C,0102C/06D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,100,Deçan
1,0114C,0114C/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,38,Deçan
1,0103C,0103C/04D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,20,Deçan
1,0104C,0104C/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,38,Deçan
1,0113C,0113C/02D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,60,Deçan
1,BM101,BM101/001,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,5,Deçan
1,0108C,0108C/03R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,43,Deçan
1,0112C,0112C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,39,Deçan
1,0113C,0113C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,57,Deçan
1,0101C,0101C/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,48,Deçan
1,0101X,0101X/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,30,Deçan
1,0101C,0101C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,53,Deçan
1,0106C,0106C/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,17,Deçan
1,0114C,0114C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,43,Deçan
1,0110C,0110C/03R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,25,Deçan
1,0102C,0102C/05R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,33,Deçan
1,0111C,0111C/03D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,24,Deçan
1,0103C,0103C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,33,Deçan
1,0101C,0101C/01R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,119,Deçan
1,0114C,0114C/02R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,132,Deçan
1,0101X,0101X/02R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,254,Deçan
1,0108C,0108C/01R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,134,Deçan
1,0102C,0102C/01R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,159,Deçan
1,0103C,0103C/01R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,243,Deçan
1,0103C,0103C/03R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,252,Deçan
1,0101C,0101C/02R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,222,Deçan
1,0114C,0114C/03D,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,137,Deçan
1,0101X,0101X/03R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,192,Deçan
1,0101X,0101X/05R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,257,Deçan
1,0108C,0108C/02R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,84,Deçan
1,0103C,0103C/02R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,235,Deçan
1,0103C,0103C/04D,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,127,Deçan
1,0101C,0101C/03R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,219,Deçan
1,0105C,0105C/01R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,70,Deçan
1,0101X,0101X/04R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,178,Deçan
1,0108C,0108C/03R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,142,Deçan
1,0102C,0102C/03R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,165,Deçan
1,0102C,0102C/05R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,169,Deçan
1,0104C,0104C/01R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,131,Deçan
1,0101C,0101C/04R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,212,Deçan
1,0101X,0101X/01R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,173,Deçan
1,0106C,0106C/01R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,223,Deçan
1,0101X,0101X/07D,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,158,Deçan
1,0108C,0108C/04R,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,92,Deçan
