Candidate,Gender,Party_ID,Party,Acronym,Votes
RASIM SELMANAJ,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,9844
RAZË RAMAJ,F,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,71
REDŽEP KAMBERI,M,5,GRAĐANSKA INICIJATIVA GORE,,56
REDŽO KOJIĆ,M,22,NOVA DEMOKRATSKA STRANKA,,128
REFIQE TËRNAVA BEKA,F,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,5492
REJHAN ZURAPI,M,8,PROGRESIVNA DEMOKRATSKA STRANKA,,32
REMZIJE ARIFI,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,19
RESHAT NURBOJA,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,1139
RESUL MAKRESHI,M,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,627
REXHEP AVDO,M,15,KOSOVAKI  NEVI  ROMANI  PARTIA,,151
REXHEP KADRIU,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,5730
REXHEP SELIMI,M,25,Lëvizja VETËVENDOSJE!,,13288
RINË DRAGUSHA,F,19,FJALA,,71
RINOR KELMENDI,M,19,FJALA,,279
RREZARTA DAUTAJ,F,14,PARTIA LIBERALE EGJIPTIANE,,123
RRUSTEM BERISHA,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,10928
RRUSTEM MUSA,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,8551
RUHADA EMINI,F,7,POKRET ZA GORA,,75
RÜJDİ KRÜEZİ,M,23,KOSOVA TÜRK ADALET PARTISI,,322
RUKIJE KARAMONI,F,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,191
RUSTEM NURKOVIĆ,M,20,KOALICIJA VAKAT,,292
RUZHDI BRAHIMI,M,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,63
SABINA DANA,F,22,NOVA DEMOKRATSKA STRANKA,,146
SABIT KADRIU,M,25,Lëvizja VETËVENDOSJE!,,3195
SABRI HAMITI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,3101
SABRIJE TERZIQI,F,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,,139
SADETİN POÇİNKA,M,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,,514
SADIJE JAKUPI,F,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,2880
SADIK DELIQI,M,22,NOVA DEMOKRATSKA STRANKA,,48
SADIK KRASNIQI,M,25,Lëvizja VETËVENDOSJE!,,1686
SADIKA KOFRC,F,20,KOALICIJA VAKAT,,207
SADRI FERATI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,5596
SADRI RAMABAJA,M,25,Lëvizja VETËVENDOSJE!,,2805
SAFET ADEMI,M,19,FJALA,,145
SAFET KUŠI,M,7,POKRET ZA GORA,,79
SAFETE HADERGJONAJ,F,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,6721
SAHIT KANDIĆ,M,22,NOVA DEMOKRATSKA STRANKA,,151
SALA BERISHA-SHALA,F,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,17446
SALI BERISHA,M,14,PARTIA LIBERALE EGJIPTIANE,,174
SALI KABASHI,M,19,FJALA,,168
SALI LUKAJ,M,25,Lëvizja VETËVENDOSJE!,,927
SALIH MORINA,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,4993
SALIH SALIHU,M,25,Lëvizja VETËVENDOSJE!,,8656
SALIH ZYBA,M,25,Lëvizja VETËVENDOSJE!,,5983
SALIHA FERATI,F,22,NOVA DEMOKRATSKA STRANKA,,98
SALJAJDIN ASLANI,M,20,KOALICIJA VAKAT,,127
SAMET KRUEZIU,M,15,KOSOVAKI  NEVI  ROMANI  PARTIA,,23
SAMI AHMETI,M,25,Lëvizja VETËVENDOSJE!,,905
SAMI BOROCI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,2765
SAMI HOXHA,M,18,PARTIA DEMOKRATIKE E UNITETIT,,19
SAMI KURTESHI,M,25,Lëvizja VETËVENDOSJE!,,10164
SAMI MUJA,M,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,87
SAMIR MORINA,M,19,FJALA,,141
SAMRA ILIJAZI,F,22,NOVA DEMOKRATSKA STRANKA,,229
SANDRA ĐOKIĆ,F,11,SAMOSTALNA LIBERALNA STRANKA,,343
SANEL MURIĆ,M,20,KOALICIJA VAKAT,,134
SANELA PAJAZITI,F,7,POKRET ZA GORA,,66
SANJA RAŠIĆ,F,8,PROGRESIVNA DEMOKRATSKA STRANKA,,189
SARANDA BOGUJEVCI,F,25,Lëvizja VETËVENDOSJE!,,5860
SARANDA JAKUPI,F,24,KOALICIJA SDA,,22
SARANDA SEJDIU,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,87
SAŠA MARINKOVIĆ,M,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,,116
SAŠA MILOSAVLJEVIĆ,M,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,,13665
SAŠA MILOŠEVIĆ,M,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,,9131
SATMIFER KRYEZIU,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,2161
SAVA SAVIĆ,M,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,,321
SAVKA STEFANOVIĆ,F,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,,677
SEAT BILIBANI,M,22,NOVA DEMOKRATSKA STRANKA,,163
SEBIHA BERISHA,F,14,PARTIA LIBERALE EGJIPTIANE,,8
SEDAT MAZREK,M,23,KOSOVA TÜRK ADALET PARTISI,,278
ŠEFKET HUKIĆ,M,24,KOALICIJA SDA,,182
SEGJA VEHAPI,F,20,KOALICIJA VAKAT,,49
ŠEHIDA AZARI,F,22,NOVA DEMOKRATSKA STRANKA,,269
ŠEJLA ARIFI,F,22,NOVA DEMOKRATSKA STRANKA,,223
ŠEKI KANDIC,M,24,KOALICIJA SDA,,51
SELAMI FEJZIU,M,19,FJALA,,302
SELATIN RETKOCERI,M,25,Lëvizja VETËVENDOSJE!,,2369
SELIMA MUSTAFIĆ,F,20,KOALICIJA VAKAT,,64
SELJATIN EMINI,M,15,KOSOVAKI  NEVI  ROMANI  PARTIA,,117
SELMA MURIĆ,F,24,KOALICIJA SDA,,92
SELVANE BERISHA,F,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,41
SELVETE SHURDHANI,F,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,1599
SELVIJE HALIMI,F,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,6263
SEMIJE VEJAPI,F,7,POKRET ZA GORA,,102
ŠEMSA FERIZI,F,22,NOVA DEMOKRATSKA STRANKA,,69
ŠEMSIT KALAJDŽINI,M,20,KOALICIJA VAKAT,,477
SENAD DACIĆ,M,22,NOVA DEMOKRATSKA STRANKA,,295
SENAD DŽAFERI,M,22,NOVA DEMOKRATSKA STRANKA,,57
SENADA ČALAKOVIĆ,F,20,KOALICIJA VAKAT,,56
SENADA ETEMI,F,22,NOVA DEMOKRATSKA STRANKA,,381
ŞENAY MAZREK,F,23,KOSOVA TÜRK ADALET PARTISI,,188
SENER MAZREK,M,23,KOSOVA TÜRK ADALET PARTISI,,252
SENIJA MURATI,F,20,KOALICIJA VAKAT,,161
SENIJA SKENDERI,F,20,KOALICIJA VAKAT,,83
ŠERIF AGA,M,20,KOALICIJA VAKAT,,657
SERVET AHMETI,M,5,GRAĐANSKA INICIJATIVA GORE,,21
SEVGİ BUŞİ KİKA,F,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,,816
SEYLAN MAZREK,F,23,KOSOVA TÜRK ADALET PARTISI,,421
SEZEN ABDULLAHI,F,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,,598
SHABAN ARIFI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,69
SHAIP MUJA,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,8042
SHAIP SURDULLI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,4539
SHANI SHAMLI,M,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,,703
SHEHIDE ZAIMI,F,18,PARTIA DEMOKRATIKE E UNITETIT,,5
SHEMSI ELEZI,M,25,Lëvizja VETËVENDOSJE!,,1711
SHEMSI SYLA,M,25,Lëvizja VETËVENDOSJE!,,6478
SHEMSI VESELI,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,3925
SHEMSIE VOKRRI,F,25,Lëvizja VETËVENDOSJE!,,1701
SHERIF JUPI,M,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,23
SHERIF OSMANI,M,18,PARTIA DEMOKRATIKE E UNITETIT,,64
SHKELZEN HALILAJ,M,19,FJALA,,75
SHKELZEN HAZIRI,M,19,FJALA,,40
SHKUMBIN DEMALIAJ,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,10980
SHKURTE ALIU,F,25,Lëvizja VETËVENDOSJE!,,3167
SHKURTE KRUJEZI,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,9
SHOTA KRASNIQI,F,19,FJALA,,185
SHPEJTIM ARIFI,M,25,Lëvizja VETËVENDOSJE!,,1597
SHPEND AHMETI,M,25,Lëvizja VETËVENDOSJE!,,76017
SHPEND HYSAJ,M,25,Lëvizja VETËVENDOSJE!,,3175
SHPEND SEJDIU,M,19,FJALA,,412
SHPRESA BEKA,F,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,13
SHPRESA GASHI,F,18,PARTIA DEMOKRATIKE E UNITETIT,,39
SHPRESA JANUZI TOPOJANI,F,25,Lëvizja VETËVENDOSJE!,,1388
SHPRESONA MORINA,F,18,PARTIA DEMOKRATIKE E UNITETIT,,2
SHQIPDONE BERISHA,F,18,PARTIA DEMOKRATIKE E UNITETIT,,28
SHQIPE KAJTAZI,F,19,FJALA,,66
SHQIPE PANTINA,F,25,Lëvizja VETËVENDOSJE!,,6292
SHQIPRIM BERISHA,M,19,FJALA,,382
SHUKRIE HYSENI,F,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,22
SHUKRIE KRASNIQI,F,18,PARTIA DEMOKRATIKE E UNITETIT,,15
SHUQERI ALIJA,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,102
SHYQERI HYSENI,M,25,Lëvizja VETËVENDOSJE!,,3163
SIBEL ÇUKIQI,F,15,KOSOVAKI  NEVI  ROMANI  PARTIA,,192
SINBAD LJATIFI,M,8,PROGRESIVNA DEMOKRATSKA STRANKA,,80
SIRMETA RAMADANI,F,5,GRAĐANSKA INICIJATIVA GORE,,59
SKENDER BIKLIÇI,M,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,,209
SKENDER HYSENI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,2069
SKENDER QORRI,M,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,267
SKENDERBE HEBIBI,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,5251
SLAĐAN NIKOLČEVIĆ,M,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,,1362
SLADJANA MILETIĆ,F,11,SAMOSTALNA LIBERALNA STRANKA,,80
SLAVICA TOMIĆ,F,8,PROGRESIVNA DEMOKRATSKA STRANKA,,176
SLAVIŠA FILIPOVIĆ,M,11,SAMOSTALNA LIBERALNA STRANKA,,154
SLAVIŠA PETKOVIĆ,M,21,GI. ZA PROSPERITET KOSOVA,,151
SLAVKO SIMIĆ,M,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,,12603
SLOBODAN PETROVIĆ,M,11,SAMOSTALNA LIBERALNA STRANKA,,2574
SLOBODAN VUJIČIĆ,M,11,SAMOSTALNA LIBERALNA STRANKA,,259
SMAJL LATIFI,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,8574
SMAJL ZIKOLLAJ,M,14,PARTIA LIBERALE EGJIPTIANE,,88
SNEŽANA KARADŽIĆ,F,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,,1059
SOKOL HAVOLLI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,5865
SRĐAN JOKSIMOVIĆ,M,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,,307
SRDJAN JOVANOVIĆ,M,11,SAMOSTALNA LIBERALNA STRANKA,,323
SRDJAN MAKSIMOVIĆ,M,11,SAMOSTALNA LIBERALNA STRANKA,,122
SRDJAN MITROVIĆ,M,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,,12475
SRDJAN POPOVIĆ,M,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,,10228
SRETEN IVANOVIĆ,M,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,,12102
STALE STALETOVIĆ,M,8,PROGRESIVNA DEMOKRATSKA STRANKA,,109
SUAD MUSOLLAJ,M,14,PARTIA LIBERALE EGJIPTIANE,,130
SULLTONE KRASNIQI,F,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,54
SUVAT MEMETI,M,15,KOSOVAKI  NEVI  ROMANI  PARTIA,,35
SVETLANA RADULOVIĆ,F,21,GI. ZA PROSPERITET KOSOVA,,100
SYLEJMAN ÇERKEZI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,3187
SYLEJMAN PIREVA,M,25,Lëvizja VETËVENDOSJE!,,3342
SYNAVERE RYSHA,F,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,3736
TAHIR TAHIRI,M,25,Lëvizja VETËVENDOSJE!,,648
TEUTA HAXHIU,F,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,15875
TEUTA KRASNIQI,F,25,Lëvizja VETËVENDOSJE!,,2169
TEUTA RUGOVA,F,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,10084
TIME KADRIJAJ,F,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,11539
TODORKA SLAVKOVIĆ,F,8,PROGRESIVNA DEMOKRATSKA STRANKA,,483
TYRKAN MENEKSHE,F,26,PARTIA ROME E BASHKUAR E KOSOVËS,,27
UKË ABAZAJ,M,14,PARTIA LIBERALE EGJIPTIANE,,22
UKË BERISHA,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,5806
URATA HYSENAJ,F,25,Lëvizja VETËVENDOSJE!,,2072
URIM KABASHI,M,19,FJALA,,266
USMEN BALDŽI,M,20,KOALICIJA VAKAT,,1564
UZEIR FERATI,M,22,NOVA DEMOKRATSKA STRANKA,,240
VAHIDE LIMANI,F,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,54
VALBON KRASNIQI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,3951
VALBONA BAJRAMI,F,25,Lëvizja VETËVENDOSJE!,,1244
VALBONA SHALA,F,18,PARTIA DEMOKRATIKE E UNITETIT,,20
VALBONE KRYEZIU,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,15
VALDETE BAJRAMI,F,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,6263
VALENTINA BAJRAMI,F,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,1539
VALENTINA BUNJAKU-REXHEPI,F,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,8598
VALMIR LAHU,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,204
VALMIR RAMA,M,14,PARTIA LIBERALE EGJIPTIANE,,69
VALMIRE BERISHA,F,19,FJALA,,229
VALON BEQIRI,M,19,FJALA,,342
VALON GAJRAKU,M,18,PARTIA DEMOKRATIKE E UNITETIT,,131
VALON KRYEZIU,M,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,86
VALON MURTEZAJ,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,4513
VALON RAMADANI,M,25,Lëvizja VETËVENDOSJE!,,6879
VASMIJA KAMBERI,F,5,GRAĐANSKA INICIJATIVA GORE,,108
VEBI ALA,M,14,PARTIA LIBERALE EGJIPTIANE,,121
VEHBI IMERI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,5366
VELJID HADŽISIN,M,20,KOALICIJA VAKAT,,369
VENERA LLUNJI,F,25,Lëvizja VETËVENDOSJE!,,1507
VERICA ĆERANIĆ,F,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,,13288
VESEL MAKOLLI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,4089
VESELINKA ALEKSIC,F,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,,724
VESNA SMILJIĆ,F,21,GI. ZA PROSPERITET KOSOVA,,14
VETIMA KOPRANI,F,19,FJALA,,176
VETON BERISHA,M,14,PARTIA LIBERALE EGJIPTIANE,,1266
VETON GASHI,M,19,FJALA,,127
VETON SEFERI,M,25,Lëvizja VETËVENDOSJE!,,2095
VEZIR JANUZI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,5756
VIDICA ĐURIČIĆ,F,11,SAMOSTALNA LIBERALNA STRANKA,,150
VINETU GANIQ,M,20,KOALICIJA VAKAT,,35
VINKA RADOSAVLJEVIĆ,F,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,,1313
VIOLETA DEMA,F,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,1261
VIOLETA HANIQI,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,347
VIOLETA SALIHU,F,25,Lëvizja VETËVENDOSJE!,,1486
VISAR YMERI,M,25,Lëvizja VETËVENDOSJE!,,40980
VJOSA OSMANI SADRIU,F,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,64147
VLORA DUMOSHI,F,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,4074
VLORA HAXHIMEHMEDI,F,25,Lëvizja VETËVENDOSJE!,,2865
XHAFER ADEMI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,64
XHAFER BERISHA,M,25,Lëvizja VETËVENDOSJE!,,2779
XHAVIT DRENORI,M,25,Lëvizja VETËVENDOSJE!,,4808
XHAVIT HALITI,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,10365
XHAVIT ZARIQI,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,5465
XHELAL GASHI,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,5235
XHELAL SVEÇLA,M,25,Lëvizja VETËVENDOSJE!,,6747
XHEMAIL QADRAKU,M,24,KOALICIJA SDA,,40
XHENETA PLLANA,F,18,PARTIA DEMOKRATIKE E UNITETIT,,21
XHEVAHIRE IZMAKU,F,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,6671
XHEVAHIRE SHABANI,F,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,21
XHEVAT BISLIMI,M,25,Lëvizja VETËVENDOSJE!,,3716
XHEVAT SALLAHI,M,25,Lëvizja VETËVENDOSJE!,,4161
XHEVDET KRASNIQI,M,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,,900
XHEVDET MALOKU,M,19,FJALA,,693
XHEVDET NEZIRAJ,M,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,719
XHEVDET QIRIQI,M,25,Lëvizja VETËVENDOSJE!,,2849
XHYLJETA KUQI,F,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,1116
YLBER XHEMAJLI,M,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,31
YLLI HOXHA,M,25,Lëvizja VETËVENDOSJE!,,5962
YMIHAN MUJKO,F,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,,101
ZAFIR BERISHA,M,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,,12282
ZANA MALOKU,F,19,FJALA,,120
ZDRAVKO DJOKIĆ,M,21,GI. ZA PROSPERITET KOSOVA,,110
ZEJNEPE JAKUPI BYTYÇI,F,19,FJALA,,289
ZEJNIE MUSA,F,18,PARTIA DEMOKRATIKE E UNITETIT,,17
