id,Polling Center,Polling Station,Candidate,Party_ID,Party,Acronym,Votes,Municipality
2,0207C,0207C/02R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,185,Gjakovë
2,0207C,0207C/01R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,3,Gjakovë
2,0207C,0207C/02R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0207C,0207C/02R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,19,Gjakovë
2,0207C,0207C/01R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,17,Gjakovë
2,0207C,0207C/02R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,15,Gjakovë
2,0207C,0207C/03D,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,149,Gjakovë
2,0207C,0207C/02R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,21,Gjakovë
2,0207C,0207C/03D,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,3,Gjakovë
2,0207C,0207C/01R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,29,Gjakovë
2,0207C,0207C/01R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,23,Gjakovë
2,0207C,0207C/02R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,37,Gjakovë
2,0207C,0207C/03D,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,13,Gjakovë
2,0207C,0207C/03D,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,60,Gjakovë
2,0207C,0207C/03D,MIMOZA KUSARI LILA,30,ALTERNATIVA,,23,Gjakovë
2,0207C,0207C/03D,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,11,Gjakovë
2,0207C,0207C/02R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,18,Gjakovë
2,0208C,0208C/04R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,1,Gjakovë
2,0208C,0208C/02R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,0,Gjakovë
2,0208C,0208C/03R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0208C,0208C/04R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,1,Gjakovë
2,0208C,0208C/05D,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,0,Gjakovë
2,0208C,0208C/04R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0208C,0208C/03R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,5,Gjakovë
2,0208C,0208C/02R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,140,Gjakovë
2,0208C,0208C/01R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,0,Gjakovë
2,0208C,0208C/02R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,5,Gjakovë
2,0208C,0208C/03R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,21,Gjakovë
2,0208C,0208C/02R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,32,Gjakovë
2,0208C,0208C/03R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,16,Gjakovë
2,0208C,0208C/02R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,21,Gjakovë
2,0208C,0208C/04R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,12,Gjakovë
2,0208C,0208C/03R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,4,Gjakovë
2,0208C,0208C/04R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,106,Gjakovë
2,0208C,0208C/01R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,14,Gjakovë
2,0208C,0208C/03R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,166,Gjakovë
2,0208C,0208C/05D,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,9,Gjakovë
2,0208C,0208C/03R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,2,Gjakovë
2,0208C,0208C/05D,MIMOZA KUSARI LILA,30,ALTERNATIVA,,16,Gjakovë
2,0208C,0208C/01R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,32,Gjakovë
2,0208C,0208C/05D,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0208C,0208C/05D,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,7,Gjakovë
2,0208C,0208C/05D,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,114,Gjakovë
2,0208C,0208C/01R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,48,Gjakovë
2,0208C,0208C/04R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,2,Gjakovë
2,0208C,0208C/05D,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,2,Gjakovë
2,0208C,0208C/01R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,142,Gjakovë
2,0208C,0208C/01R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0208C,0208C/01R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,4,Gjakovë
2,0208C,0208C/04R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,51,Gjakovë
2,0208C,0208C/02R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,3,Gjakovë
2,0208C,0208C/02R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,7,Gjakovë
2,0209C,0209C/01R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,20,Gjakovë
2,0209C,0209C/02D,MIMOZA KUSARI LILA,30,ALTERNATIVA,,14,Gjakovë
2,0209C,0209C/01R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,11,Gjakovë
2,0209C,0209C/02D,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0209C,0209C/02D,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,6,Gjakovë
2,0209C,0209C/01R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0209C,0209C/01R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,22,Gjakovë
2,0209C,0209C/01R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,107,Gjakovë
2,0209C,0209C/01R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,38,Gjakovë
2,0209C,0209C/02D,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,4,Gjakovë
2,0209C,0209C/01R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,0,Gjakovë
2,0209C,0209C/02D,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,111,Gjakovë
2,0209C,0209C/02D,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,32,Gjakovë
2,0209C,0209C/02D,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,11,Gjakovë
2,0210C,0210C/03R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0210C,0210C/03R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,95,Gjakovë
2,0210C,0210C/02R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,33,Gjakovë
2,0210C,0210C/01R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,16,Gjakovë
2,0210C,0210C/01R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,20,Gjakovë
2,0210C,0210C/03R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,4,Gjakovë
2,0210C,0210C/04D,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,31,Gjakovë
2,0210C,0210C/02R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,34,Gjakovë
2,0210C,0210C/01R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,20,Gjakovë
2,0210C,0210C/03R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,11,Gjakovë
2,0210C,0210C/04D,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,158,Gjakovë
2,0210C,0210C/01R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0210C,0210C/03R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,20,Gjakovë
2,0210C,0210C/01R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,139,Gjakovë
2,0210C,0210C/03R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,27,Gjakovë
2,0210C,0210C/02R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,112,Gjakovë
2,0210C,0210C/02R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,17,Gjakovë
2,0210C,0210C/02R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0210C,0210C/02R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,6,Gjakovë
2,0210C,0210C/01R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,36,Gjakovë
2,0210C,0210C/03R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,26,Gjakovë
2,0210C,0210C/04D,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0210C,0210C/01R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,13,Gjakovë
2,0210C,0210C/04D,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,23,Gjakovë
2,0210C,0210C/04D,MIMOZA KUSARI LILA,30,ALTERNATIVA,,20,Gjakovë
2,0210C,0210C/04D,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,11,Gjakovë
2,0210C,0210C/04D,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,4,Gjakovë
2,0210C,0210C/02R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,10,Gjakovë
2,0211C,0211C/02D,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,0,Gjakovë
2,0211C,0211C/02D,MIMOZA KUSARI LILA,30,ALTERNATIVA,,65,Gjakovë
2,0211C,0211C/02D,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,1,Gjakovë
2,0211C,0211C/02D,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,135,Gjakovë
2,0211C,0211C/01R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,85,Gjakovë
2,0211C,0211C/02D,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,5,Gjakovë
2,0211C,0211C/02D,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0211C,0211C/01R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,4,Gjakovë
2,0211C,0211C/01R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,17,Gjakovë
2,0211C,0211C/02D,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,15,Gjakovë
2,0211C,0211C/01R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,7,Gjakovë
2,0211C,0211C/01R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,12,Gjakovë
2,0211C,0211C/01R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,163,Gjakovë
2,0211C,0211C/01R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,5,Gjakovë
2,0212C,0212C/04R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0212C,0212C/06D,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,28,Gjakovë
2,0212C,0212C/03R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,31,Gjakovë
2,0212C,0212C/02R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,76,Gjakovë
2,0212C,0212C/02R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,25,Gjakovë
2,0212C,0212C/04R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,44,Gjakovë
2,0212C,0212C/05R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,0,Gjakovë
2,0212C,0212C/02R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,193,Gjakovë
2,0212C,0212C/03R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,21,Gjakovë
2,0212C,0212C/03R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,207,Gjakovë
2,0212C,0212C/03R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0212C,0212C/02R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,20,Gjakovë
2,0212C,0212C/02R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0212C,0212C/03R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,30,Gjakovë
2,0212C,0212C/05R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0212C,0212C/03R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,0,Gjakovë
2,0212C,0212C/04R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,1,Gjakovë
2,0212C,0212C/02R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,9,Gjakovë
2,0212C,0212C/05R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,9,Gjakovë
2,0212C,0212C/06D,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,1,Gjakovë
2,0212C,0212C/06D,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,2,Gjakovë
2,0212C,0212C/06D,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,40,Gjakovë
2,0212C,0212C/04R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,54,Gjakovë
2,0212C,0212C/04R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,62,Gjakovë
2,0212C,0212C/06D,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,119,Gjakovë
2,0212C,0212C/01R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,4,Gjakovë
2,0212C,0212C/01R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,32,Gjakovë
2,0212C,0212C/03R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,11,Gjakovë
2,0212C,0212C/01R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,192,Gjakovë
2,0212C,0212C/02R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,17,Gjakovë
2,0212C,0212C/01R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0212C,0212C/05R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,57,Gjakovë
2,0212C,0212C/01R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,1,Gjakovë
2,0212C,0212C/04R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,77,Gjakovë
2,0212C,0212C/05R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,49,Gjakovë
2,0212C,0212C/01R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,17,Gjakovë
2,0212C,0212C/05R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,41,Gjakovë
2,0212C,0212C/06D,MIMOZA KUSARI LILA,30,ALTERNATIVA,,10,Gjakovë
2,0212C,0212C/04R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,113,Gjakovë
2,0212C,0212C/05R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,110,Gjakovë
2,0212C,0212C/01R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,52,Gjakovë
2,0212C,0212C/06D,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,21,Gjakovë
2,0213C,0213C/02R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,36,Gjakovë
2,0213C,0213C/03R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,12,Gjakovë
2,0213C,0213C/01R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,3,Gjakovë
2,0213C,0213C/01R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,2,Gjakovë
2,0213C,0213C/04D,MIMOZA KUSARI LILA,30,ALTERNATIVA,,2,Gjakovë
2,0213C,0213C/04D,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,14,Gjakovë
2,0213C,0213C/01R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,99,Gjakovë
2,0213C,0213C/03R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,2,Gjakovë
2,0213C,0213C/02R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,41,Gjakovë
2,0213C,0213C/01R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,35,Gjakovë
2,0213C,0213C/03R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,27,Gjakovë
2,0213C,0213C/02R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,10,Gjakovë
2,0213C,0213C/02R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,14,Gjakovë
2,0213C,0213C/02R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,1,Gjakovë
2,0213C,0213C/01R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0213C,0213C/03R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,0,Gjakovë
2,0213C,0213C/02R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0213C,0213C/03R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,13,Gjakovë
2,0213C,0213C/01R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,17,Gjakovë
2,0213C,0213C/01R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,17,Gjakovë
2,0213C,0213C/02R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,11,Gjakovë
2,0213C,0213C/04D,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,43,Gjakovë
2,0213C,0213C/04D,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,3,Gjakovë
2,0213C,0213C/03R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,37,Gjakovë
2,0213C,0213C/04D,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,44,Gjakovë
2,0213C,0213C/04D,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0213C,0213C/03R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,47,Gjakovë
2,0213C,0213C/04D,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,9,Gjakovë
2,0214C,0214C/04D,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,112,Gjakovë
2,0214C,0214C/04D,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,21,Gjakovë
2,0214C,0214C/04D,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,29,Gjakovë
2,0214C,0214C/04D,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,36,Gjakovë
2,0214C,0214C/04D,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0214C,0214C/01R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,53,Gjakovë
2,0214C,0214C/01R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0214C,0214C/03R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,18,Gjakovë
2,0214C,0214C/03R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,18,Gjakovë
2,0214C,0214C/01R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,196,Gjakovë
2,0214C,0214C/03R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,10,Gjakovë
2,0214C,0214C/01R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,17,Gjakovë
2,0214C,0214C/03R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,166,Gjakovë
2,0214C,0214C/01R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,18,Gjakovë
2,0214C,0214C/01R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,20,Gjakovë
2,0214C,0214C/02R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,40,Gjakovë
2,0214C,0214C/03R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,5,Gjakovë
2,0214C,0214C/02R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0214C,0214C/03R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,12,Gjakovë
2,0214C,0214C/02R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,26,Gjakovë
2,0214C,0214C/03R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,15,Gjakovë
2,0214C,0214C/04D,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,17,Gjakovë
2,0214C,0214C/01R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,14,Gjakovë
2,0214C,0214C/02R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,28,Gjakovë
2,0214C,0214C/02R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,19,Gjakovë
2,0214C,0214C/02R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,154,Gjakovë
2,0214C,0214C/04D,MIMOZA KUSARI LILA,30,ALTERNATIVA,,14,Gjakovë
2,0214C,0214C/02R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,11,Gjakovë
2,0215C,0215C/01R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,14,Gjakovë
2,0215C,0215C/02R,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,29,Gjakovë
2,0215C,0215C/03D,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,6,Gjakovë
2,0215C,0215C/03D,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,131,Gjakovë
2,0215C,0215C/03D,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0215C,0215C/02R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,213,Gjakovë
2,0215C,0215C/03D,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,17,Gjakovë
2,0215C,0215C/01R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,17,Gjakovë
2,0215C,0215C/03D,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,8,Gjakovë
2,0215C,0215C/01R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,4,Gjakovë
2,0215C,0215C/01R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,28,Gjakovë
2,0215C,0215C/01R,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,197,Gjakovë
2,0215C,0215C/02R,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,9,Gjakovë
2,0215C,0215C/02R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,17,Gjakovë
2,0215C,0215C/01R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,1,Gjakovë
2,0215C,0215C/03D,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,11,Gjakovë
2,0215C,0215C/03D,MIMOZA KUSARI LILA,30,ALTERNATIVA,,24,Gjakovë
2,0215C,0215C/01R,MIMOZA KUSARI LILA,30,ALTERNATIVA,,27,Gjakovë
2,0215C,0215C/02R,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,24,Gjakovë
2,0215C,0215C/02R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,2,Gjakovë
2,0215C,0215C/02R,RAMADAN HOTI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,18,Gjakovë
2,0216C,0216C/03D,FAZLI HOXHA,31,NISMA - NISMA PËR KOSOVËN,,1,Gjakovë
2,0216C,0216C/03D,BEKIM ERMENI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,5,Gjakovë
2,0216C,0216C/03D,MIMOZA KUSARI LILA,30,ALTERNATIVA,,26,Gjakovë
2,0216C,0216C/03D,DRITON ÇAUSHI,10,LËVIZJA VETËVENDOSJE!,,5,Gjakovë
2,0216C,0216C/01R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,9,Gjakovë
2,0216C,0216C/02R,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,9,Gjakovë
2,0216C,0216C/03D,EDMOND DUSHI,34,AKR - ALEANCA KOSOVA E RE,,0,Gjakovë
2,0216C,0216C/03D,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,141,Gjakovë
