id,Polling Center,Candidate,Party_ID,Party,Acronym,Votes,Municipality
24,2405A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,616,Suharekë
24,2405A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,125,Suharekë
24,2405A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,42,Suharekë
24,2405A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,395,Suharekë
24,2405A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,150,Suharekë
24,2405A,SHAIP SHALA,59,SHAIP SHALA,,1,Suharekë
24,2406A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,12,Suharekë
24,2406A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,120,Suharekë
24,2406A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,129,Suharekë
24,2406A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,32,Suharekë
24,2406A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,237,Suharekë
24,2406A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,33,Suharekë
24,2406A,SHAIP SHALA,59,SHAIP SHALA,,1,Suharekë
24,2407A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,3,Suharekë
24,2407A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,632,Suharekë
24,2407A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,83,Suharekë
24,2407A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,38,Suharekë
24,2407A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,308,Suharekë
24,2407A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,86,Suharekë
24,2407A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2408A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,11,Suharekë
24,2408A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,489,Suharekë
24,2408A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,86,Suharekë
24,2408A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,12,Suharekë
24,2408A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,302,Suharekë
24,2408A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,62,Suharekë
24,2408A,SHAIP SHALA,59,SHAIP SHALA,,2,Suharekë
24,2409A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,10,Suharekë
24,2409A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,454,Suharekë
24,2409A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,98,Suharekë
24,2409A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,11,Suharekë
24,2409A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,413,Suharekë
24,2409A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,91,Suharekë
24,2409A,SHAIP SHALA,59,SHAIP SHALA,,2,Suharekë
24,2410A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,4,Suharekë
24,2410A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,220,Suharekë
24,2410A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,35,Suharekë
24,2410A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,11,Suharekë
24,2410A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,185,Suharekë
24,2410A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,58,Suharekë
24,2410A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2411A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,10,Suharekë
24,2411A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,117,Suharekë
24,2411A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,110,Suharekë
24,2411A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,14,Suharekë
24,2411A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,251,Suharekë
24,2411A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,44,Suharekë
24,2411A,SHAIP SHALA,59,SHAIP SHALA,,1,Suharekë
24,2412A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,3,Suharekë
24,2412A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,282,Suharekë
24,2412A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,59,Suharekë
24,2412A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,15,Suharekë
24,2412A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,207,Suharekë
24,2412A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,108,Suharekë
24,2412A,SHAIP SHALA,59,SHAIP SHALA,,2,Suharekë
24,2413A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,8,Suharekë
24,2413A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,449,Suharekë
24,2413A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,150,Suharekë
24,2413A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,22,Suharekë
24,2413A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,355,Suharekë
24,2413A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,144,Suharekë
24,2413A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2414A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,16,Suharekë
24,2414A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,255,Suharekë
24,2414A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,101,Suharekë
24,2414A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,18,Suharekë
24,2414A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,265,Suharekë
24,2414A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,62,Suharekë
24,2414A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2415A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,6,Suharekë
24,2415A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,229,Suharekë
24,2415A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,87,Suharekë
24,2415A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,14,Suharekë
24,2415A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,227,Suharekë
24,2415A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,39,Suharekë
24,2415A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2416A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,0,Suharekë
24,2416A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,176,Suharekë
24,2416A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,25,Suharekë
24,2416A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,12,Suharekë
24,2416A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,159,Suharekë
24,2416A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,22,Suharekë
24,2416A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2417A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,9,Suharekë
24,2417A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,564,Suharekë
24,2417A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,267,Suharekë
24,2417A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,17,Suharekë
24,2417A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,527,Suharekë
24,2417A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,149,Suharekë
24,2417A,SHAIP SHALA,59,SHAIP SHALA,,3,Suharekë
24,2418A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,9,Suharekë
24,2418A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,678,Suharekë
24,2418A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,137,Suharekë
24,2418A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,25,Suharekë
24,2418A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,416,Suharekë
24,2418A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,150,Suharekë
24,2418A,SHAIP SHALA,59,SHAIP SHALA,,2,Suharekë
24,2419A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,2,Suharekë
24,2419A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,148,Suharekë
24,2419A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,73,Suharekë
24,2419A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,81,Suharekë
24,2419A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,205,Suharekë
24,2419A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,61,Suharekë
24,2419A,SHAIP SHALA,59,SHAIP SHALA,,2,Suharekë
24,2420A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,16,Suharekë
24,2420A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,234,Suharekë
24,2420A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,54,Suharekë
24,2420A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,11,Suharekë
24,2420A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,279,Suharekë
24,2420A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,57,Suharekë
24,2420A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2421A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,3,Suharekë
24,2421A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,305,Suharekë
24,2421A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,28,Suharekë
24,2421A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,20,Suharekë
24,2421A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,236,Suharekë
24,2421A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,39,Suharekë
24,2421A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2422A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,10,Suharekë
24,2422A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,307,Suharekë
24,2422A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,115,Suharekë
24,2422A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,21,Suharekë
24,2422A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,285,Suharekë
24,2422A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,103,Suharekë
24,2422A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2423A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,2,Suharekë
24,2423A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,176,Suharekë
24,2423A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,69,Suharekë
24,2423A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,10,Suharekë
24,2423A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,183,Suharekë
24,2423A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,29,Suharekë
24,2423A,SHAIP SHALA,59,SHAIP SHALA,,1,Suharekë
24,2424A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,4,Suharekë
24,2424A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,284,Suharekë
24,2424A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,74,Suharekë
24,2424A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,33,Suharekë
24,2424A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,259,Suharekë
24,2424A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,28,Suharekë
24,2424A,SHAIP SHALA,59,SHAIP SHALA,,1,Suharekë
24,2425A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,8,Suharekë
24,2425A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,40,Suharekë
24,2425A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,57,Suharekë
24,2425A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,20,Suharekë
24,2425A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,113,Suharekë
24,2425A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,11,Suharekë
24,2425A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2426A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,6,Suharekë
24,2426A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,437,Suharekë
24,2426A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,180,Suharekë
24,2426A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,71,Suharekë
24,2426A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,542,Suharekë
24,2426A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,126,Suharekë
24,2426A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2427A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,2,Suharekë
24,2427A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,39,Suharekë
24,2427A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,31,Suharekë
24,2427A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,23,Suharekë
24,2427A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,94,Suharekë
24,2427A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,5,Suharekë
24,2427A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2428A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,1,Suharekë
24,2428A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,36,Suharekë
24,2428A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,48,Suharekë
24,2428A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,5,Suharekë
24,2428A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,112,Suharekë
24,2428A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,15,Suharekë
24,2428A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2429A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,1,Suharekë
24,2429A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,75,Suharekë
24,2429A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,44,Suharekë
24,2429A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,1,Suharekë
24,2429A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,61,Suharekë
24,2429A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,10,Suharekë
24,2429A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2430A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,1,Suharekë
24,2430A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,143,Suharekë
24,2430A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,93,Suharekë
24,2430A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,8,Suharekë
24,2430A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,226,Suharekë
24,2430A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,182,Suharekë
24,2430A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2431A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,9,Suharekë
24,2431A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,219,Suharekë
24,2431A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,38,Suharekë
24,2431A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,13,Suharekë
24,2431A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,136,Suharekë
24,2431A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,23,Suharekë
24,2431A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2432A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,2,Suharekë
24,2432A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,100,Suharekë
24,2432A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,14,Suharekë
24,2432A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,3,Suharekë
24,2432A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,214,Suharekë
24,2432A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,24,Suharekë
24,2432A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,2433A,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,1,Suharekë
24,2433A,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,42,Suharekë
24,2433A,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,2,Suharekë
24,2433A,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,2,Suharekë
24,2433A,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,35,Suharekë
24,2433A,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,28,Suharekë
24,2433A,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,BM024,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,0,Suharekë
24,BM024,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,41,Suharekë
24,BM024,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,8,Suharekë
24,BM024,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,2,Suharekë
24,BM024,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,58,Suharekë
24,BM024,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,85,Suharekë
24,BM024,SHAIP SHALA,59,SHAIP SHALA,,0,Suharekë
24,CB124,BAJRAM TËRSHANI,34,AKR - ALEANCA KOSOVA E RE,,10,Suharekë
24,CB124,BALI MUHARREMAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,113,Suharekë
24,CB124,BLERIM XHEMAJLI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,26,Suharekë
24,CB124,KADRI BALAJ,31,NISMA - NISMA PËR KOSOVËN,,6,Suharekë
24,CB124,SALI ASLLANAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,85,Suharekë
24,CB124,SALIH ZYBA,10,LËVIZJA VETËVENDOSJE!,,55,Suharekë
24,CB124,SHAIP SHALA,59,SHAIP SHALA,,1,Suharekë
25,2501D,AGIM ALIU,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,1683,Ferizaj
25,2501D,AMIR REXHEPI,34,AKR - ALEANCA KOSOVA E RE,,46,Ferizaj
25,2501D,BASHKIM FAZLIU,72,IQ NISMA QYTETARE PËR FERIZAJ,,26,Ferizaj
25,2501D,BESNIK BERISHA,31,NISMA - NISMA PËR KOSOVËN,,46,Ferizaj
25,2501D,FATON TOPALLI,10,LËVIZJA VETËVENDOSJE!,,864,Ferizaj
25,2501D,MUHAREM SVARQA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,1057,Ferizaj
25,2501D,QAZIM RAHMANI,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,,115,Ferizaj
25,2501D,XHAVIT ZARIQI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,125,Ferizaj
25,2501X,AGIM ALIU,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,1631,Ferizaj
25,2501X,AMIR REXHEPI,34,AKR - ALEANCA KOSOVA E RE,,38,Ferizaj
25,2501X,BASHKIM FAZLIU,72,IQ NISMA QYTETARE PËR FERIZAJ,,20,Ferizaj
25,2501X,BESNIK BERISHA,31,NISMA - NISMA PËR KOSOVËN,,42,Ferizaj
25,2501X,FATON TOPALLI,10,LËVIZJA VETËVENDOSJE!,,927,Ferizaj
25,2501X,MUHAREM SVARQA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,928,Ferizaj
25,2501X,QAZIM RAHMANI,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,,95,Ferizaj
25,2501X,XHAVIT ZARIQI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,148,Ferizaj
25,2501Y,AGIM ALIU,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,1847,Ferizaj
25,2501Y,AMIR REXHEPI,34,AKR - ALEANCA KOSOVA E RE,,46,Ferizaj
25,2501Y,BASHKIM FAZLIU,72,IQ NISMA QYTETARE PËR FERIZAJ,,26,Ferizaj
25,2501Y,BESNIK BERISHA,31,NISMA - NISMA PËR KOSOVËN,,64,Ferizaj
25,2501Y,FATON TOPALLI,10,LËVIZJA VETËVENDOSJE!,,1058,Ferizaj
25,2501Y,MUHAREM SVARQA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,1249,Ferizaj
25,2501Y,QAZIM RAHMANI,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,,91,Ferizaj
25,2501Y,XHAVIT ZARIQI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,143,Ferizaj
25,2502D,AGIM ALIU,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,986,Ferizaj
25,2502D,AMIR REXHEPI,34,AKR - ALEANCA KOSOVA E RE,,42,Ferizaj
25,2502D,BASHKIM FAZLIU,72,IQ NISMA QYTETARE PËR FERIZAJ,,21,Ferizaj
25,2502D,BESNIK BERISHA,31,NISMA - NISMA PËR KOSOVËN,,37,Ferizaj
25,2502D,FATON TOPALLI,10,LËVIZJA VETËVENDOSJE!,,628,Ferizaj
25,2502D,MUHAREM SVARQA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,820,Ferizaj
25,2502D,QAZIM RAHMANI,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,,22,Ferizaj
25,2502D,XHAVIT ZARIQI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,100,Ferizaj
25,2502X,AGIM ALIU,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,1039,Ferizaj
25,2502X,AMIR REXHEPI,34,AKR - ALEANCA KOSOVA E RE,,34,Ferizaj
25,2502X,BASHKIM FAZLIU,72,IQ NISMA QYTETARE PËR FERIZAJ,,11,Ferizaj
25,2502X,BESNIK BERISHA,31,NISMA - NISMA PËR KOSOVËN,,36,Ferizaj
25,2502X,FATON TOPALLI,10,LËVIZJA VETËVENDOSJE!,,782,Ferizaj
25,2502X,MUHAREM SVARQA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,865,Ferizaj
25,2502X,QAZIM RAHMANI,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,,11,Ferizaj
25,2502X,XHAVIT ZARIQI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,117,Ferizaj
25,2503D,AGIM ALIU,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,762,Ferizaj
25,2503D,AMIR REXHEPI,34,AKR - ALEANCA KOSOVA E RE,,17,Ferizaj
25,2503D,BASHKIM FAZLIU,72,IQ NISMA QYTETARE PËR FERIZAJ,,11,Ferizaj
25,2503D,BESNIK BERISHA,31,NISMA - NISMA PËR KOSOVËN,,15,Ferizaj
25,2503D,FATON TOPALLI,10,LËVIZJA VETËVENDOSJE!,,357,Ferizaj
25,2503D,MUHAREM SVARQA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,395,Ferizaj
25,2503D,QAZIM RAHMANI,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,,40,Ferizaj
25,2503D,XHAVIT ZARIQI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,51,Ferizaj
25,2503X,AGIM ALIU,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,642,Ferizaj
25,2503X,AMIR REXHEPI,34,AKR - ALEANCA KOSOVA E RE,,13,Ferizaj
25,2503X,BASHKIM FAZLIU,72,IQ NISMA QYTETARE PËR FERIZAJ,,10,Ferizaj
25,2503X,BESNIK BERISHA,31,NISMA - NISMA PËR KOSOVËN,,16,Ferizaj
25,2503X,FATON TOPALLI,10,LËVIZJA VETËVENDOSJE!,,274,Ferizaj
