Candidate,Gender,Party_ID,Party,Acronym,Votes
IGOR POPOVIC,M,139,NARODNA INICIJATIVA,,48
IGOR SIMIC,M,41,GI SDP - OLIVER IVANOVIC,,76
IGOR STANKOVIC,M,141,SRPSKA GRADJANSKA INICIJATIVA,,38
IGOR ZDRAVKOVIC,M,98,SOCIJALDEMOKRATIJA - SD,,17
ILAZ AHMETI,M,89,AKR - ALEANCA KOSOVA E RE,,13
ILAZ CEKA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,273
ILAZ CITAKU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,2
ILAZ GASHI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,98
ILAZ POROSHTICA,M,89,AKR - ALEANCA KOSOVA E RE,,32
ILAZ SELMANI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,218
ILDA KOJIC,F,137,INICIJATIVA-SABAHUDIN CIRIKOVIC,,38
ILIJAZI ILIJAZI,M,74,BD - BASHKIMI DEMOKRATIK,,181
ILINGONA SALLAJ,F,61,LËVIZJA VETËVENDOSJE!,,11
ILIR AVDYLI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,234
ILIR AZIZI,M,89,AKR - ALEANCA KOSOVA E RE,,26
ILIR BEKA,M,89,AKR - ALEANCA KOSOVA E RE,,23
ILIR BEQIRAJ,M,70,Partia e Drejtësisë - PD,,84
ILIR BEQIRI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,6762
ILIR BERISHA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,57
ILIR BUGARI,M,70,Partia e Drejtësisë - PD,,56
ILIR DERNJANI,M,61,LËVIZJA VETËVENDOSJE!,,12
ILIR EJUPI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,283
ILIR GASHI,M,61,LËVIZJA VETËVENDOSJE!,,67
ILIR GJOKLAJ,M,87,PDKI - Partia Demokristiane Për Integrim,,1
ILIR HAVOLLI,M,86,INICIATIVA QYTETARE KLINË,,47
ILIR HAZIRI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,71
ILIR JASHANICA,M,61,LËVIZJA VETËVENDOSJE!,,40
ILIR KLLOKOQI,M,89,AKR - ALEANCA KOSOVA E RE,,47
ILIR KRASNIQI,M,121,Lëvizja Për Bashkim - LB,,65
ILIR KRASNIQI,M,61,LËVIZJA VETËVENDOSJE!,,16
ILIR KURTISHI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,166
ILIR KUTLESHI,M,121,Lëvizja Për Bashkim - LB,,17
ILIR LATIFI,M,70,Partia e Drejtësisë - PD,,17
ILIR ORLLATI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,396
ILIR PERTESHONI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,197
ILIR RAHIMI,M,70,Partia e Drejtësisë - PD,,37
ILIR SHIJAKU,M,63,PK - PARTIA KONSERVATORE E KOSOVËS,,13
ILIR TAHIRI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,261
ILIR TOPLANAJ,M,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),,0
ILIR UKAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,234
ILIR VITIJA,M,61,LËVIZJA VETËVENDOSJE!,,25
ILIR ZHERKA,M,61,LËVIZJA VETËVENDOSJE!,,63
ILIR ZUKA,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,20
ILIRE BULESHKAJ,F,89,AKR - ALEANCA KOSOVA E RE,,7
ILIRE BYTYQI,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,37
ILIRIAN BYTYCI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,248
ILIRIANA AJRIZAJ,F,113,IRDK - Iniciativa e Re Demokratike e Kosovës,,5
ILIRIANA DUKAJ,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,158
ILIRIANE JUSUFI,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,66
ILIRJANA KQIKU,F,44,LËVIZJA REPUBLIKANE,,1
ILIRJANA LEKAJ,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,91
ILIRJANA PERTESHONI,F,70,Partia e Drejtësisë - PD,,15
ILIRJANA SELIMI,F,86,INICIATIVA QYTETARE KLINË,,5
ILIRJANE GAFURI,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,299
ILJIJAS DURAKI,M,97,NDS - NOVA DEMOKRATSKA STRANKA,,42
ILMI ABDULLAHU,M,89,AKR - ALEANCA KOSOVA E RE,,56
ILMI AZEMI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,428
ILMI GASHI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,9
ILMI KRASNIQI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,3
ILMI LLUMNICA,M,121,Lëvizja Për Bashkim - LB,,44
ILMI SHALA,M,131,LËVIZJA SOCIALE E KOSOVËS,,1
ILMI UKA,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,191
ILYAS BAYRAKTAR,M,90,KTAP - KOSOVA TÜRK ADALET PARTISI,,100
IMER BEKA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,102
IMER BERISHA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,50
IMER DELIU,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,314
IMER GREPI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,110
IMER HAJDINI,M,70,Partia e Drejtësisë - PD,,335
IMER HAJDINI,M,70,PARTIA E DREJTËSISË - PD,,15
IMER HALILI,M,61,LËVIZJA VETËVENDOSJE!,,31
IMER KABASHI,M,89,AKR - ALEANCA KOSOVA E RE,,0
IMER KLLOKOQI,M,118,PSD - Partia Socialdemokrate e Kosovës,,39
IMER KRASNIQI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,7
IMER LLAPASHTICA,M,89,AKR - ALEANCA KOSOVA E RE,,76
IMER MEHMETI,M,70,Partia e Drejtësisë - PD,,25
IMER RAMA,M,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,,5
IMER RRAHMANI,M,61,LËVIZJA VETËVENDOSJE!,,139
IMER RUSINOVCI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,251
IMER SUMA,M,61,LËVIZJA VETËVENDOSJE!,,14
IMER THAQI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,357
IMER ZEKA,M,95,PARTIA E ASHKALINJËVE PËR INTEGRIM - PAI,,3
IMER ZIKOLLAJ,M,113,IRDK - Iniciativa e Re Demokratike e Kosovës,,23
IMET RRAHMANI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,630
IMRI AJETI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,158
IMRI BYTYQI,M,61,LËVIZJA VETËVENDOSJE!,,11
IMRI EMERLLAHU,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,233
IMRI HASHANI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,420
IMRI MURATI,M,70,Partia e Drejtësisë - PD,,2
IMRIJE KRASNIQI,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,39
IMRIJE SADRIU,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,126
INES SYLEJMANI,F,90,KTAP - KOSOVA TÜRK ADALET PARTISI,,13
INGEL DAFCE,F,50,VAKAT - KOALICIJA VAKAT,,64
IRFAN BEROVIC,M,67,NOVA SNAGA,,4
IRFAN CANA,M,66,INICIATIVA QYTETARE NDRYSHE RAHOVEC,,64
IRFAN DERMAKU,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,160
IRFAN ZOGAJ,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,89
ISA AGUSHI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,660
ISA COKO,M,64,CDU - CENTAR DEMOKRATSKE UNIJE,,80
ISA FEJZULLAHI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,67
ISA GASHI,M,90,KTAP - KOSOVA TÜRK ADALET PARTISI,,22
ISA HAJRIZI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,371
ISA HOXHAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,145
ISA KRASNIQI,M,61,LËVIZJA VETËVENDOSJE!,,61
ISA KRASNIQI,M,70,Partia e Drejtësisë - PD,,8
ISA MURATI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,37
ISA MUSTAFA,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,29366
ISA QERIMI,M,89,AKR - ALEANCA KOSOVA E RE,,10
ISA SYLA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,38
ISAH BERISHA,M,70,Partia e Drejtësisë - PD,,24
ISAK CANI,M,44,LËVIZJA REPUBLIKANE,,27
ISAK KASTRATI,M,109,INICIATIVA QYTETARE PËR MALISHEVËN,,130
ISAK KELMENDI,M,61,LËVIZJA VETËVENDOSJE!,,3
ISAK MALIQI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,167
ISAK MUSLIJA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,904
ISAK PACARADA,M,118,PSD - Partia Socialdemokrate e Kosovës,,26
ISAK QOLLI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,138
ISAMEDIN SOPA,M,70,Partia e Drejtësisë - PD,,6
ISEN MUJI,M,118,PSD - Partia Socialdemokrate e Kosovës,,6
ISIDORA ZEQIRI,F,89,AKR - ALEANCA KOSOVA E RE,,6
ISLAM ADEMI,M,61,LËVIZJA VETËVENDOSJE!,,63
ISLAM BAJRAMI,M,85,NISMA QYTETARE PËR PRIZRENIN,,50
ISLAM BERISHA,M,89,AKR - ALEANCA KOSOVA E RE,,18
ISLAM FLUKU,M,94,BALLI KOMBËTAR I KOSOVËS - BKK,,2
ISLAM GJIKOLLI,M,70,Partia e Drejtësisë - PD,,30
ISLAM HUSAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,689
ISLAM KALLUDRA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,164
ISLAM KRASNIQI,M,70,Partia e Drejtësisë - PD,,101
ISLAM MAZREKAJ,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,82
ISLAM MJEKIQI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,162
ISLAM PACOLLI,M,89,AKR - ALEANCA KOSOVA E RE,,786
ISLAM RASHITI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,216
ISLAM REVUCI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,402
ISLAM UKAJ,M,70,Partia e Drejtësisë - PD,,69
ISLAM VRENEZI,M,109,INICIATIVA QYTETARE PËR MALISHEVËN,,205
ISLJAM SKRIJELJ,M,50,VAKAT - KOALICIJA VAKAT,,9
ISMAIL BOLUKBASI,M,102,KDTP - Kosova Demokratik Türk Partisi,,53
ISMAIL CAKOLLI,M,120,Partia e Fortë - PF,,2
ISMAIL KAJTAZI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,90
ISMAIL KASUMI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,418
ISMAIL KRASNIQI,M,70,Partia e Drejtësisë - PD,,19
ISMAIL KRASNIQI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,478
ISMAIL KRYEZIU,M,105,NISMA E BALLIT PËR GJILAN,,5
ISMAIL KRYEZIU,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,71
ISMAIL MALA,M,70,Partia e Drejtësisë - PD,,11
ISMAIL MANI,M,82,BASHKIMI DEMOKRATIK PËR KAÇANIKUN,,90
ISMAIL MUHARREMI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,16
ISMAIL RUGOVA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,135
ISMAIL SOPI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,272
ISMAIL STAGOVA,M,82,BASHKIMI DEMOKRATIK PËR KAÇANIKUN,,42
ISMAIL TELAKU,M,61,LËVIZJA VETËVENDOSJE!,,13
ISMAIL ZENA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,222
ISMAILAKI SADIKI,M,72,INICIATIVA QYTETARE LËVIZJA VATRA,,37
ISMAJL ABDYLI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,78
ISMAJL BESELICA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,43
ISMAJL HAJDARI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,98
ISMAJL VELIU,M,61,LËVIZJA VETËVENDOSJE!,,23
ISMAJL ZOGAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,124
ISMET ALAJ,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,146
ISMET ARIFAJ,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,203
ISMET AZIZI,M,89,AKR - ALEANCA KOSOVA E RE,,67
ISMET BAJRAJ,M,61,LËVIZJA VETËVENDOSJE!,,17
ISMET BEKTESHI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,76
ISMET BERISHA,M,86,INICIATIVA QYTETARE KLINË,,5
ISMET BRAHA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,80
ISMET CEKAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,282
ISMET DEMAJ,M,89,AKR - ALEANCA KOSOVA E RE,,31
ISMET DESEVIC,M,50,VAKAT - KOALICIJA VAKAT,,9
ISMET DRIZA,M,61,LËVIZJA VETËVENDOSJE!,,43
ISMET ELEZAJ,M,89,AKR - ALEANCA KOSOVA E RE,,3
ISMET GASHI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,289
ISMET HAJDINI,M,118,PSD - Partia Socialdemokrate e Kosovës,,783
ISMET HAJDINI,M,118,PSD - PARTIA SOCIALDEMOKRATE E KOSOVËS,,11
ISMET HAXHIU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,35
ISMET HOXHA,M,107,INICIATIVA QYTETARE PËR DRENASIN,,89
ISMET HYSENI,M,61,LËVIZJA VETËVENDOSJE!,,33
ISMET ISLAMI,M,94,BALLI KOMBËTAR I KOSOVËS - BKK,,67
ISMET ISLAMOVIC,M,83,GRAÐANSKA INICIJATIVA ZAJEDNO,,62
ISMET JAHIRI,M,121,Lëvizja Për Bashkim - LB,,17
ISMET KITO,M,102,KDTP - Kosova Demokratik Türk Partisi,,90
ISMET KRYEZIU,M,113,IRDK - Iniciativa e Re Demokratike e Kosovës,,74
ISMET SALIHI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,15653
ISMET SOPI,M,70,Partia e Drejtësisë - PD,,15
ISMET SYLA,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,150
ISMET TAHIRI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,10
ISMET TARLLAMISHAJ,M,113,IRDK - Iniciativa e Re Demokratike e Kosovës,,6
ISMET VELIQI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,25
ISMETE ALIDEMA,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,0
ISNI BUSHI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,156
ISTREF ELSHANI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,373
ISUF BEQIRI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,267
ISUF BERISHA,M,113,IRDK - Iniciativa e Re Demokratike e Kosovës,,100
ISUF FAZLIU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,34
ISUF HOXHA,M,142,ISUF HOXHA,,187
ISUF JASHARI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,190
ISUF MUSLIJA,M,76,ISUF MUSLIJA,,26
ISUF QERIMI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,169
ISUF SALIHU,M,101,LËVIZJA PËR INTEGRIM DHE ZHVILLIM,,21
ISUF SYLAJ,M,70,Partia e Drejtësisë - PD,,6
ISUF VESELI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,17
IVAN CVETKOVIC,M,57,GI ZA KOSOVSKO POMORAVLJE,,183
IVAN DENIC,M,139,NARODNA INICIJATIVA,,28
IVAN DOKIC,M,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,,6
IVAN ILIC,M,126,G.I.SRPSKA,,31
IVAN JOVANOVIC,M,130,Samostalna Liberalna Stranka - SLS,,1
IVAN KRSTIC,M,130,Samostalna Liberalna Stranka - SLS,,20
IVAN KRSTIC,M,130,SAMOSTALNA LIBERALNA STRANKA - SLS,,18
IVAN MICIC,M,126,G.I.SRPSKA,,291
IVAN MITIC,M,98,SOCIJALDEMOKRATIJA - SD,,34
IVAN OBRADOVIC,M,130,Samostalna Liberalna Stranka - SLS,,4
IVAN RISTIC,M,126,G.I.SRPSKA,,70
IVAN SARIC,M,98,SOCIJALDEMOKRATIJA - SD,,4
IVAN VASIC,M,114,ZAJEDNO ZA LIPLJAN,,10
IVAN VASIC,M,98,SOCIJALDEMOKRATIJA - SD,,17
IVAN VUKOJEVIC,M,41,GI SDP - OLIVER IVANOVIC,,17
IVAN VUKSANOVIC,M,136,Crnogorska Liberalna Stranka - CLS,,10
IVANA DENIC,F,126,G.I.SRPSKA,,12
IVANA DENIC,F,54,JEDINSTVENA SRPSKA LISTA VIDOVDAN,,9
IVANA JEREMIC,F,126,G.I.SRPSKA,,43
IVANA MILENKOVIC,F,123,DEMOKRATSKA INICIJATIVA,,27
IVANA SIMIJONOVIC,F,130,Samostalna Liberalna Stranka - SLS,,54
IVANA STOJANOVIC,F,98,SOCIJALDEMOKRATIJA - SD,,1
IVANA SVILANOVIC,F,130,Samostalna Liberalna Stranka - SLS,,60
IVANA ZIVIC,F,114,ZAJEDNO ZA LIPLJAN,,7
IVICA JOVIC,M,130,Samostalna Liberalna Stranka - SLS,,99
IVICA KASALOVIC,M,98,SOCIJALDEMOKRATIJA - SD,,3
IVICA MICIC,M,98,SOCIJALDEMOKRATIJA - SD,,5
IVICA MITROVIC,M,130,Samostalna Liberalna Stranka - SLS,,1
IVICA STOJANOVIC,M,98,SOCIJALDEMOKRATIJA - SD,,1
IZER HALILI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,15
IZET ABDYLI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,1010
IZET KRIVANJEVA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,83
IZET MORINA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,382
IZET OSMANAJ,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,316
IZET RAMADANI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,122
IZET RUSHITI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,445
IZET SADIKU,M,61,LËVIZJA VETËVENDOSJE!,,13
IZJADIN EJUPI,M,61,LËVIZJA VETËVENDOSJE!,,38
IZJAH ARIFI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,85
IZLAM MUZLIJAJ,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,16
IZMI ZEKA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,10633
IZOLDA JASHARI,F,97,NDS - NOVA DEMOKRATSKA STRANKA,,16
JAHE JUSUFI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,48
JAHE MULLIQI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,211
JAHI MUSTAFA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,19
JAHI SOKOLI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,177
JAHIR CANOLLI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,129
JAHIR DELIJAJ,M,61,LËVIZJA VETËVENDOSJE!,,28
JAHIR DEMAKU,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,13
JAHIR HAJDARI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,571
JAHIR HAJRIZI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,26
JAHIR KAMBERI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,10
JAHIR SUMICI,M,70,Partia e Drejtësisë - PD,,21
JAHIR SYLA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,0
JAHJA XHULI,M,61,LËVIZJA VETËVENDOSJE!,,38
JAKOV ANTIC,M,80,HSK - HRVATSKA STRANKA KOSOVA,,10
JAKUP BAHTIRI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,313
JAKUP BAJRAMI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,378
JAKUP BLAKCORI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,114
JAKUP DEMIRI,M,61,LËVIZJA VETËVENDOSJE!,,108
JAKUP FONDAJ,M,61,LËVIZJA VETËVENDOSJE!,,7
JAKUP HOTI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,9
JAKUP ISMAILI,M,89,AKR - ALEANCA KOSOVA E RE,,35
JAKUP ISMAJLI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,444
JAKUP KASAPOLLI,M,61,LËVIZJA VETËVENDOSJE!,,30
JAKUP RASHICA,M,70,Partia e Drejtësisë - PD,,13
JAKUP SABEDINI,M,112,NISMA QYTETARE PËR FERIZAJ,,78
JAKUP SAHITI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,99
JAKUP XHYRXHEHALLO,M,70,Partia e Drejtësisë - PD,,14
JALLDUZA ABDULLA,F,61,LËVIZJA VETËVENDOSJE!,,2
JALLDYZE GASHI,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,52
JANEZ FRROKAJ,M,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),,3858
JANEZ FRROKAJ,M,55,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS (PSHDK),,69
JANKO BOJKOVIC,M,98,SOCIJALDEMOKRATIJA - SD,,0
JANUZ GASHI,M,61,LËVIZJA VETËVENDOSJE!,,2
JANUZ HASANI,M,44,LËVIZJA REPUBLIKANE,,110
JANUZ KABASHI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,500
JANUZ KASTRATI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,5952
JANUZ MAZREKU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,64
JANUZ REXHEPI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,38
JASER ZOGU,M,107,INICIATIVA QYTETARE PËR DRENASIN,,109
JASHAR DOBRAJ,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,7170
JASHAR GASHI,M,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,,180
JASHAR JASHARI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,443
JASMIN ABDYLI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,261
JASMIN EJUPOVIC,M,132,NARODNA PRAVDA,,1
JASMINA DERIC,F,41,GI SDP - OLIVER IVANOVIC,,52
JASMINA JOVANOVIC,F,123,DEMOKRATSKA INICIJATIVA,,42
JASMINA JOVANOVIC,F,130,Samostalna Liberalna Stranka - SLS,,5
JASMINA JOVANOVIC,F,140,ZA EVROPSKO POMORAVLJE,,3
JASMINA PAUNOVIC,F,130,Samostalna Liberalna Stranka - SLS,,47
JASMINA RISTIC,F,130,Samostalna Liberalna Stranka - SLS,,23
JASMINA SAVIC,F,126,G.I.SRPSKA,,31
JASMINA STOJKOVIC,F,125,GRADJANSKA INICIJATIVA NOVESNAGE,,11
JASMINA VASIC,F,127,GRAÐANSKA INICIJATIVA SRPSKA PASJANE,,13
JASMINA VUKASINOVIC,F,123,DEMOKRATSKA INICIJATIVA,,35
JASMINE HOTI,F,109,INICIATIVA QYTETARE PËR MALISHEVËN,,89
JASMINE HYSAJ,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,60
JAVORKA SLAVIC,F,126,G.I.SRPSKA,,36
JEHONA HAKAJ,F,67,NOVA SNAGA,,2
JEHONA HOXHA,F,70,Partia e Drejtësisë - PD,,0
JEHONA HYSENI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,285
JEHONA IBRAJ,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,77
JEHONA ZHUNIQI,F,61,LËVIZJA VETËVENDOSJE!,,36
JEHONE GARA,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,176
JEHONE PERCUKU-KORENICA,F,89,AKR - ALEANCA KOSOVA E RE,,19
JEHONE TOTAJ,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,229
JELENA DEJKOVIC,F,130,Samostalna Liberalna Stranka - SLS,,21
JELENA JAKOVLJEVIC,F,123,DEMOKRATSKA INICIJATIVA,,16
JELENA JANKOVIC,F,130,Samostalna Liberalna Stranka - SLS,,1
JELENA JOVANOVIC,F,134,SRPSKA NARODNA PARTIJA KOSOVA - SNPK,,37
JELENA KERIC,F,127,GRAÐANSKA INICIJATIVA SRPSKA PASJANE,,15
JELENA KOSTIC,F,79,ZAJEDNICKA BUDUCNOST NOVO BRDO,,12
JELENA MAKSIMOVIC,F,108,SAVEZ KOSOVSKIH SRBA,,293
JELENA MILIC,F,126,G.I.SRPSKA,,25
JELENA MILIC,F,98,SOCIJALDEMOKRATIJA - SD,,11
JELENA MITROVIC,F,126,G.I.SRPSKA,,61
JELENA NERADOVIC,F,130,Samostalna Liberalna Stranka - SLS,,4
JELENA PAVLOVIC,F,126,G.I.SRPSKA,,39
JELENA PERIC,F,134,SRPSKA NARODNA PARTIJA KOSOVA - SNPK,,55
JELENA PERIC,F,52,OPSTANAK GRADJANSKA INICIJATIVA,,28
JELENA POPOVIC,F,130,Samostalna Liberalna Stranka - SLS,,19
JELENA RISTIC,F,140,ZA EVROPSKO POMORAVLJE,,35
JELENA STOJANOVIC,F,123,DEMOKRATSKA INICIJATIVA,,10
JELENA TODOROVIC,F,136,Crnogorska Liberalna Stranka - CLS,,8
JELENA TRAJKOVIC,F,98,SOCIJALDEMOKRATIJA - SD,,7
JELENA ZDRAVKOVIC,F,98,SOCIJALDEMOKRATIJA - SD,,0
JELENA ZIVIC,F,98,SOCIJALDEMOKRATIJA - SD,,0
