Candidate,Gender,Party_ID,Party,Acronym,Votes
ALBULENA MUJAJ-BAJRAKTARAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,433
ALBULENA MUSTAFA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,112
ALBULENA SALIUKU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,219
ALBULENA SYLEJMANI,F,142,PARTIA E DREJTËSISË,PD,41
ALBULENA ZUKA-VOKSHI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,164
ALBULON HALILI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,66
ALDIJANA ARIFI,F,123,KOALICIJA VAKAT,VAKAT,26
ALDON ISTOGU,M,144,LËVIZJA VETËVENDOSJE!,LVV,48
ALDRIN ISLAMI,M,149,ALEANCA KOSOVA E RE,AKR,28
ALEJNA AJDARI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,67
ALEKSANDAR KALPAKOVIC,M,147,SRPSKA LISTA,SL,60
ALEKSANDAR KOSTIC,M,147,SRPSKA LISTA,SL,34
ALEKSANDAR SPIRIC,M,147,SRPSKA LISTA,SL,3267
ALEKSANDRA BRANKOVIC,F,152,NARODNO JEDINSTVO,NJ,29
ALEME MUSLIJA,F,144,LËVIZJA VETËVENDOSJE!,LVV,2
ALEN MEDEDOVIC,M,110,INICJATIVA BOŠNJAČKOG JEDINTSVA,IBJ,7
ALFONS GOJANI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,61
ALFRED GAXHERRI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,73
ALFRED SMAKAJ,M,122,INICIATIVA QYTETARE PROGRESI PËR SKËNDERAJ,IQP,7
ALI ASLLANI,M,144,LËVIZJA VETËVENDOSJE!,LVV,126
ALI BAJRAMI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,266
ALI DASHEFCI,M,144,LËVIZJA VETËVENDOSJE!,LVV,101
ALI GASHI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,141
ALI HUSAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,235
ALI IBERDEMAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,36
ALI ISMAILI,M,142,PARTIA E DREJTËSISË,PD,522
ALI JANUZI,6,144,LËVIZJA VETËVENDOSJE!,LVV,6824
ALI KODRA,M,119,NISMA SOCIALDEMOKRATE,NISMA,44
ALI LUTFIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,323
ALI MORINA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,644
ALI MUCAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,93
ALI NIMANAJ,1,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,1794
ALI POTERA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,213
ALI SHALA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,226
ALI STUBLLA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,198
ALI TAFARSHIKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,540
ALIDA BECIRI,F,136,SOCIJALDEMOKRATSKA UNIJA,SDU,24
ALIJA DEMIRI,M,105,GRADANSKA INICIJATIVA GORE,GiG,2
ALIRIZA CANA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,164
ALIS BASINI,M,179,NAŠA INICIJATIVA,NAŠA,105
ALISA EMINI,F,149,ALEANCA KOSOVA E RE,AKR,4
ALKETA MECINI,F,113,LISTA E PAVARUR BEKIM JASHARI,BJ,376
ALKETA MEHMETAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,97
ALKETA THACI,F,116,INICIATIVA QYTETARE PËR SKENDERAJ,IQS,7
ALLIJA NEZAJ,M,149,ALEANCA KOSOVA E RE,AKR,3
ALMA HARAQIJA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,100
ALMA SALIJEVIC,F,123,KOALICIJA VAKAT,VAKAT,52
ALMA SPAHIU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,46
ALMEDIN COROVIC,M,125,GIBI,GIBI,26
ALMEDINA CAKIQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,49
ALMEDINA MUQKURTAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,163
ALMEDINA RADONQIQ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,2
ALMEDINA SALIHI,F,150,NOVA DEMOKRATSKA STRANKA,NDS,78
ALMENTA KRYEZIU,F,185,INICIATIVA E THERANDËS,ITH,18
ALMERINE KRASNIQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,55
ALMIR ARIFI,M,149,ALEANCA KOSOVA E RE,AKR,4
ALMIRA BAJRAMI,F,143,JEDINSTVENA GORANSKA PARTIJA,JGP,281
ALMIRA HAJRADINI,F,143,JEDINSTVENA GORANSKA PARTIJA,JGP,10
ALMIRA HALIMI,F,109,INICIATIVA QYTETARE PËR OBILIQ,IQO,60
ALTIN BUJARI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,169
ALTIN KRASNIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,56
ALTIN SALIHU,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,157
ALTIN VESELI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,173
ALTINE DODAJ,F,149,ALEANCA KOSOVA E RE,AKR,64
ALUSH KRYEZIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,53
ALUSH SHALA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,216
ALUSH SHALA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,148
ALUSH TAHIRI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,1
AMBETA MEHMETI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,75
AMEL DACIC,M,110,INICJATIVA BOŠNJAČKOG JEDINTSVA,IBJ,10
AMEL DANIJALI,M,136,SOCIJALDEMOKRATSKA UNIJA,SDU,15
AMEL VUIC,M,123,KOALICIJA VAKAT,VAKAT,20
AMIDIJE KRASNIQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,51
AMINA BEKTESI,F,143,JEDINSTVENA GORANSKA PARTIJA,JGP,19
AMIR ARIFI,M,144,LËVIZJA VETËVENDOSJE!,LVV,105
AMIR BEQAJ,M,140,LËVIZJA PËR BASHKIM,LB,11
AMIR MUHADINI,M,164,REFORMIMI DEMOKRATIK PËR FERIZAJN,RDF,618
AMIR MUSTAFA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,45
AMIR PANDZI,M,136,SOCIJALDEMOKRATSKA UNIJA,SDU,15
AMIR REXHEPI,M,144,LËVIZJA VETËVENDOSJE!,LVV,333
AMIR SIMNICA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,465
AMIRE AJETI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,399
AMIRE HALILI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,47
AMIRE ISUFI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,89
AMIRE KEKA,F,127,PARTIA SOCIALDEMOKRATE,PSD,22
AMRUSH GASHI,M,119,NISMA SOCIALDEMOKRATE,NISMA,148
AMRUSH HELSHANI,M,119,NISMA SOCIALDEMOKRATE,NISMA,368
ANA MATIQI,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,10
ANA MILOSAVLJEVIC,F,147,SRPSKA LISTA,SL,224
ANA NASKOVIC,F,147,SRPSKA LISTA,SL,61
ANDA SLIVOVA,F,144,LËVIZJA VETËVENDOSJE!,LVV,18
ANDI XHURAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,161
ANDREINA FRROKAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,69
ANDUENA GLLAREVA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,56
ANDUENA MANGJOLLI,F,119,NISMA SOCIALDEMOKRATE,NISMA,7
ANEMONA KOCI,F,144,LËVIZJA VETËVENDOSJE!,LVV,43
ANESA MEHMETI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,109
ANGJELINA KRASNIQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,159
ANICA CVETKOVIC,F,147,SRPSKA LISTA,SL,158
ANIFE TIROLLI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,2
ANILA DOLI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,57
ANILA KASTRATI,F,144,LËVIZJA VETËVENDOSJE!,LVV,146
ANISA BALAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,67
ANISE ZEJNULLAHU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,182
ANITA KRASNIQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,84
ANITA LIMANI,F,186,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,PDAK,8
ANITA SHERIFI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,192
ANITE AHMETI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,7
ANJESA FETAHU,F,149,ALEANCA KOSOVA E RE,AKR,4
ANTIGONA BYTYQI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,520
ANTIGONA GASHI,F,119,NISMA SOCIALDEMOKRATE,NISMA,3
ANTIGONA MULIQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,55
ANTIGONA SERTOLLAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,150
ANTIGONA SIMNICA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,18
ANTON PLLUMBI,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,101
ANTONETA BEKAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,35
ANTONETA BERISHA,F,119,NISMA SOCIALDEMOKRATE,NISMA,87
ANTONETA EJUPI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,103
ARAFAT BASHA,M,127,PARTIA SOCIALDEMOKRATE,PSD,113
ARAFAT QAFLESHI,M,144,LËVIZJA VETËVENDOSJE!,LVV,122
ARBANA DURAKU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,12
ARBEN ABAZI,M,119,NISMA SOCIALDEMOKRATE,NISMA,2
ARBEN AVDIU,M,113,LISTA E PAVARUR BEKIM JASHARI,BJ,134
ARBEN BROVINA,M,144,LËVIZJA VETËVENDOSJE!,LVV,203
ARBEN DRESHAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,33
ARBEN EMIRI,M,144,LËVIZJA VETËVENDOSJE!,LVV,24
ARBEN HAMZAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,136
ARBEN HARADINI,M,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,16
ARBEN HASI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,27
ARBEN JASHARI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,260
ARBEN KABASHI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,202
ARBEN KARAXHA,M,182,DEMOKRATËT PËR DRENASIN,DD,87
ARBEN KLLOKOQI,M,149,ALEANCA KOSOVA E RE,AKR,55
ARBEN LIMANAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,347
ARBEN MIFTARI,M,144,LËVIZJA VETËVENDOSJE!,LVV,71
ARBEN SMAJLI,M,189,"INICIATIVA QYTETARE ""MITROVICA""",IQM,39
ARBEN VITIA,26,144,LËVIZJA VETËVENDOSJE!,LVV,26962
ARBEN ZEKA,M,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,73
ARBEN ZENELI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,23
ARBENESHA KUQI,4,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,4910
ARBENITA ARUQI,F,142,PARTIA E DREJTËSISË,PD,47
ARBENITA BERISHA,F,119,NISMA SOCIALDEMOKRATE,NISMA,196
ARBENITA BOJAXHIU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,54
ARBENITA HALIMI-BEQA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,160
ARBENITA HASANI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,221
ARBENITA MUCAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,80
ARBER ALIAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,111
ARBER CAKA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,76
ARBER DERMAKU,M,127,PARTIA SOCIALDEMOKRATE,PSD,103
ARBER ELSHANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,49
ARBER HAJRIZI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,107
ARBER HALILAJ,1,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,1163
ARBER HASANI,M,144,LËVIZJA VETËVENDOSJE!,LVV,80
ARBER IBRAHIMI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,90
ARBER LIMANI,M,144,LËVIZJA VETËVENDOSJE!,LVV,496
ARBER MALIQI,M,149,ALEANCA KOSOVA E RE,AKR,14
ARBER MUSLIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,398
ARBER SADA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,8
ARBER VOKRRI,M,144,LËVIZJA VETËVENDOSJE!,LVV,1049
ARBER ZENUNI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,247
ARBERA PACOLLI,F,149,ALEANCA KOSOVA E RE,AKR,59
ARBERESHE KRASNIQI,F,119,NISMA SOCIALDEMOKRATE,NISMA,169
ARBERIE BYTYCI,F,144,LËVIZJA VETËVENDOSJE!,LVV,126
ARBERIE SADIKU,F,144,LËVIZJA VETËVENDOSJE!,LVV,55
ARBERITA MORINA,F,144,LËVIZJA VETËVENDOSJE!,LVV,65
ARBES GASHI,M,144,LËVIZJA VETËVENDOSJE!,LVV,87
ARBESA HALIMI,F,144,LËVIZJA VETËVENDOSJE!,LVV,1
ARBESA HOXHA,F,140,LËVIZJA PËR BASHKIM,LB,51
ARBESA JETISHI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,31
ARBESA SHEHU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,53
ARBIESA HAJDAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,7
ARBNOR ALSHIQI,M,149,ALEANCA KOSOVA E RE,AKR,26
ARBNOR AVDIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,186
ARBNOR DEMAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,129
ARBNOR EMINI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,85
ARBNOR FAZLIU,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,185
ARBNOR HAMITI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,96
ARBNOR MURSELI,M,144,LËVIZJA VETËVENDOSJE!,LVV,327
ARBNOR XHEMSHITI,M,149,ALEANCA KOSOVA E RE,AKR,39
ARBNOR ZEQIRI,M,144,LËVIZJA VETËVENDOSJE!,LVV,301
ARBNORA AJETI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,241
ARBNORA BERISHA,F,144,LËVIZJA VETËVENDOSJE!,LVV,445
ARBNORA JASIQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,56
ARBNORE BEQIRAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,220
ARBNORE DERVISHAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,42
ARBNORE HAJREDINI-ELEZI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,387
ARBNORE HOTI,F,144,LËVIZJA VETËVENDOSJE!,LVV,101
ARBNORE KELMENDI,F,119,NISMA SOCIALDEMOKRATE,NISMA,66
ARBNORE SALIHU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,646
ARBNORE SYLA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,56
ARBON FEJZA,M,144,LËVIZJA VETËVENDOSJE!,LVV,17
ARBRESHA BERISHA,F,144,LËVIZJA VETËVENDOSJE!,LVV,322
ARBRESHA CAKAJ,F,119,NISMA SOCIALDEMOKRATE,NISMA,51
ARBRESHA REXHEPI,F,135,NE MUNDEMI,NM,65
ARBRESHA UKSHINI,F,174,LËVIZJA QYTETARE VATRA,LQV,3
ARD AZEMI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,261
ARDA MALOKU,F,151,YENİLİKÇİ TÜRK HAREKET PARTİSİ,YTHP,94
ARDHMERIJE JAKUPI-MUSLIU,F,144,LËVIZJA VETËVENDOSJE!,LVV,328
ARDI BYTYQI,M,149,ALEANCA KOSOVA E RE,AKR,44
ARDI HASANI,M,144,LËVIZJA VETËVENDOSJE!,LVV,427
ARDIAN AZEMI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,52
ARDIAN BINAKU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,0
ARDIAN BULESHKAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,31
ARDIAN DEDINCA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,20
ARDIAN DERVISHOLLI,M,144,LËVIZJA VETËVENDOSJE!,LVV,191
ARDIAN ELSHANI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,197
ARDIAN GACAFERI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,31
ARDIAN GASHI,M,144,LËVIZJA VETËVENDOSJE!,LVV,33
ARDIAN GJINAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,25
ARDIAN GJINI,11,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,11574
ARDIAN HAJRULLAHU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,82
ARDIAN HAMZA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,122
ARDIAN HAVOLLI,M,144,LËVIZJA VETËVENDOSJE!,LVV,67
ARDIAN KADIRI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,118
ARDIAN KRASNIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,133
ARDIAN KUKAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,284
ARDIAN LATIFI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,115
ARDIAN MARNIKU,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,2
ARDIAN NUSHI,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,165
ARDIAN STOLLAKU,M,118,INICIATIVA PËR FUSHË KOSOVË EGJIPTIAN,IFKEA,2
ARDIAN SYLA,M,149,ALEANCA KOSOVA E RE,AKR,18
ARDIAN XHEKAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,68
ARDIANA BOCAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,176
ARDIANA HAXHIAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,72
ARDIANA KASTRATI,F,149,ALEANCA KOSOVA E RE,AKR,8
ARDIANA PREBREZA,F,119,NISMA SOCIALDEMOKRATE,NISMA,54
ARDIANA XHAFAJ,F,149,ALEANCA KOSOVA E RE,AKR,1
ARDIANE AHMETI,F,144,LËVIZJA VETËVENDOSJE!,LVV,101
ARDIDONA YMERI,F,149,ALEANCA KOSOVA E RE,AKR,9
ARDIT CANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,341
ARDIT CIKAQI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,106
ARDIT DEMA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,10
ARDIT HASANI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,16
ARDIT IMERI,M,144,LËVIZJA VETËVENDOSJE!,LVV,15
ARDIT PAQARIZI,M,119,NISMA SOCIALDEMOKRATE,NISMA,85
ARDITA ALIU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,560
ARDITA AVDIU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,64
ARDITA BYTYQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,215
ARDITA DRESHAJ-MEHMETAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,67
ARDITA EJUPI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,80
ARDITA IDRIZAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,129
ARDITA KOZMAQI-HASANI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,110
ARDITA RAHMANI,2,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,2426
ARDITA SELMANI,F,144,LËVIZJA VETËVENDOSJE!,LVV,21
ARDITA UKSHINI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,430
ARDITE GASHI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,69
ARDITE HASANI,F,119,NISMA SOCIALDEMOKRATE,NISMA,91
ARDITE IDRIZAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,20
ARDONIKA REKAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,14
ARGJEND KRYEZIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,149
ARGJEND SHATRI,M,122,INICIATIVA QYTETARE PROGRESI PËR SKËNDERAJ,IQP,0
ARGJEND SOFTOLLI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,102
ARGJEND THACI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,337
ARGJENDE SYLA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,114
ARGJENT FETAHU,M,119,NISMA SOCIALDEMOKRATE,NISMA,150
ARGJENT GASHI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,41
ARGJENT RUSHITI,M,119,NISMA SOCIALDEMOKRATE,NISMA,36
ARGJENT TASHOLLI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,294
ARGJENTA BASHA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,46
ARGJIR REXHA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,298
ARGTIM KASTRATI,M,182,DEMOKRATËT PËR DRENASIN,DD,201
ARHIM AJAZI,M,150,NOVA DEMOKRATSKA STRANKA,NDS,207
ARI DEMIRI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,47
ARIAN BERBATOVCI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,1
ARIAN GASHI,M,135,NE MUNDEMI,NM,23
ARIAN GASHI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,78
ARIAN GIMOLLI,M,144,LËVIZJA VETËVENDOSJE!,LVV,90
ARIAN IMERI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,783
ARIAN TAHIRI,11,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,11098
ARIANA HASANI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,23
ARIANA KRYEZIU,F,144,LËVIZJA VETËVENDOSJE!,LVV,64
ARIANA ORACA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,17
ARIANIT ALIDEMAJ,M,149,ALEANCA KOSOVA E RE,AKR,22
ARIANIT ALIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,359
ARIANIT BEQIRI,M,144,LËVIZJA VETËVENDOSJE!,LVV,522
ARIANIT GASHI,M,149,ALEANCA KOSOVA E RE,AKR,61
ARIANIT HASHANI,M,149,ALEANCA KOSOVA E RE,AKR,0
ARIANIT IBRAHIMI,1,149,ALEANCA KOSOVA E RE,AKR,1257
ARIANIT KRASNIQI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,570
ARIANIT MYFTI,M,149,ALEANCA KOSOVA E RE,AKR,1
ARIANIT SADIKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,602
ARIANIT SELMANAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,354
ARIANIT VESELI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,108
ARIANITA DULLOVI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,115
ARIANITA KURTI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,27
ARIDON PERVIZAJ,M,119,NISMA SOCIALDEMOKRATE,NISMA,59
ARIF ALIJA,M,150,NOVA DEMOKRATSKA STRANKA,NDS,138
ARIF ALIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,250
ARIF BUTUC,1,117,KOSOVA ADALET TÜRK PARTİSİ,KATP,1078
ARIF DEMAJ,M,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,0
ARIF GJUVERI,M,124,PARTIA LIBERALE EGJIPTIANE,PLE,1
ARIF HODZA,M,143,JEDINSTVENA GORANSKA PARTIJA,JGP,31
ARIF RRAGOMAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,168
ARIGON SINANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,555
ARIJETA KASTRATI-RAMADANI,F,174,LËVIZJA QYTETARE VATRA,LQV,23
ARIJETA SKERAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,191
ARITA ZHERKA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,83
ARJAN DOBRAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,333
ARJAN SHATRI,M,144,LËVIZJA VETËVENDOSJE!,LVV,239
ARJAN VOJVODA,M,144,LËVIZJA VETËVENDOSJE!,LVV,50
ARJANA BEHRAMI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,121
ARJANA FANGU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,47
ARJANA LECI,F,149,ALEANCA KOSOVA E RE,AKR,29
ARJANA ZOGJANI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,167
ARJANIT LEKAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,131
ARJANIT SHALA,M,144,LËVIZJA VETËVENDOSJE!,LVV,13
ARJANT TOPANICA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,484
ARJETA ABAZI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,538
ARJETA ASLLANI,F,149,ALEANCA KOSOVA E RE,AKR,51
ARJETA FETAHU,F,154,ORGANIZATA BALLI KOMBËTAR DEMOKRAT,OBKD,128
ARJETA KRASNIQI,F,119,NISMA SOCIALDEMOKRATE,NISMA,5
ARJETA MORINA,F,144,LËVIZJA VETËVENDOSJE!,LVV,87
ARJETA MUQOLLI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,16
ARJETA RAMA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,411
ARJETA SELIMI,F,159,BASHKË PËR SHTËRPCËN,BPSH,47
ARJETA SHALA,F,132,LISTA NDRYSHE,LN,77
