Candidate,Gender,Party_ID,Party,Acronym,Votes
IRFAN FUSHA,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,7153
ISA ČOKO,M,51,CENTAR DEMOKRATSKE UNIJE,,36
ISA MORINA,M,59,NISMA PËR KOSOVËN,,452
ISA MUSTAFA,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,121059
ISA XHEMAJLAJ,M,59,NISMA PËR KOSOVËN,,1142
ISET BEKA,M,40,ALEANCA KOSOVA E RE,,453
ISLAM KRASNIQI,M,59,NISMA PËR KOSOVËN,,160
ISLAM PACOLLI,M,40,ALEANCA KOSOVA E RE,,4226
ISMAIL AHMETI,M,35,LËVIZJA VETËVENDOSJE!,,784
ISMAIL BEKTESHI,M,40,ALEANCA KOSOVA E RE,,351
ISMAIL SEYFETTIN,M,40,ALEANCA KOSOVA E RE,,410
ISMAJL KASTRATI,M,35,LËVIZJA VETËVENDOSJE!,,2849
ISMAJL KURTESHI,M,35,LËVIZJA VETËVENDOSJE!,,8348
ISMAJL NEZIRI,M,59,NISMA PËR KOSOVËN,,647
ISMAJL ZEJNULLAHU,M,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,9
ISMET ABDULLAHU,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1570
ISMET BEQIRI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,17572
ISMET GASHI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3502
ISMET HAJDINI,M,40,ALEANCA KOSOVA E RE,,760
ISMET HAMITI,M,35,LËVIZJA VETËVENDOSJE!,,1277
ISMET SALKOVIQ,M,51,CENTAR DEMOKRATSKE UNIJE,,115
ISMET TARLLAMISHAJ,M,31,PARTIA LIBERALE EGJIPTIANE,,182
ISUF BAJRAMI,M,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,53
ISUF BERISHA,M,31,PARTIA LIBERALE EGJIPTIANE,,205
IVAN KOSTIĆ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,251
IVANA BOJOVIĆ,F,38,SRPSKA LISTA,,2977
IVZO ISLAMOVIĆ,M,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,,76
IZEIR HYDA,M,40,ALEANCA KOSOVA E RE,,363
IZET IBRAHIMI,M,59,NISMA PËR KOSOVËN,,2377
IZET RUSHITI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2210
IZETA EROVIQ,F,50,STRANKA DEMOKRATSKE AKCIJE,,157
IZOLDA JASHARI,F,46,NOVA DEMOKRATSKA STRANKA,,17
JAHJA LLUKA,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1767
JAJA MAZNIKAR,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,147
JAKUP HALITI,M,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,204
JAKUP KRASNIQI,M,59,NISMA PËR KOSOVËN,,18613
JANEZ FRROKAJ,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,1573
JASMIN ILIJAZI,M,46,NOVA DEMOKRATSKA STRANKA,,148
JASMINA VASIĆ,F,33,PROGRESIVNA DEMOKRATSKA STRANKA,,682
JASMINA ŽIVKOVIĆ,F,38,SRPSKA LISTA,,6324
JASNA TRAJIĆ,F,33,PROGRESIVNA DEMOKRATSKA STRANKA,,721
JEHONA SHYTI,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,4411
JELA PAUNOVIĆ,F,38,SRPSKA LISTA,,1214
JELENA BONTIĆ,F,38,SRPSKA LISTA,,6311
JELENA CVETKOVIĆ-MILETIĆ,F,39,POKRET ZA DEMOKRATSKI PROSPERITET,,75
JELENA RISTIĆ,F,39,POKRET ZA DEMOKRATSKI PROSPERITET,,122
JELICA KRČMAREVIĆ,F,39,POKRET ZA DEMOKRATSKI PROSPERITET,,151
JETA RAFUNA-HASANI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1373
JETMIRE VRENEZI,F,35,LËVIZJA VETËVENDOSJE!,,991
JETON BUDIMA,M,35,LËVIZJA VETËVENDOSJE!,,1119
JETON JASHARI,M,42,KOSOVAKI NEVI ROMANI PARTIA,,88
JETON LAJQI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3951
JOLLXHI SHALA,M,42,KOSOVAKI NEVI ROMANI PARTIA,,205
JONUZ SALIHAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1008
JONUZ ZHINIPOTOKU,M,59,NISMA PËR KOSOVËN,,264
JOVANKA SIMIĆ,F,33,PROGRESIVNA DEMOKRATSKA STRANKA,,333
JUSUF ULAJ,M,35,LËVIZJA VETËVENDOSJE!,,1918
KADIR HÜSEYIN,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,629
KADRI KRIVENJEVA,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,935
KADRI VESELI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,54872
KALTRINA KRASNIQI,F,37,PARTIA E FORTË,,51
KALTRINA SHATRI,F,35,LËVIZJA VETËVENDOSJE!,,581
KALTRINË DEMIRI,F,40,ALEANCA KOSOVA E RE,,712
KAMBER KAMBERI,M,36,KOALICIJA VAKAT,,453
KASTRIOT SPAHIU,M,35,LËVIZJA VETËVENDOSJE!,,1891
KATARINA ADJANČIĆ,F,33,PROGRESIVNA DEMOKRATSKA STRANKA,,315
KATARINA MINIĆ,F,33,PROGRESIVNA DEMOKRATSKA STRANKA,,512
KEMAL DILJI,M,51,CENTAR DEMOKRATSKE UNIJE,,65
KEMAL DOBRÇANI,M,52,KOSOVA TÜRK ADALET PARTISI,,138
KENAN SAFÇI,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,427
KENAN SAGDAN,M,52,KOSOVA TÜRK ADALET PARTISI,,131
KERIMAN SADIKAY,F,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,114
KIMETE BYTYÇI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,5986
KJANI BERISHA,M,40,ALEANCA KOSOVA E RE,,195
KOMBËTAR USKANA,M,37,PARTIA E FORTË,,18
KORO-ZEHRA RASIM,F,52,KOSOVA TÜRK ADALET PARTISI,,84
KOSOVARE AZEMI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,4287
KRENARE BËRDYNAJ,F,59,NISMA PËR KOSOVËN,,565
KRESHNIK CUKAJ,M,59,NISMA PËR KOSOVËN,,1385
KSENIJA BOŽOVIĆ,F,38,SRPSKA LISTA,,2064
KUJTESË PEJA,F,35,LËVIZJA VETËVENDOSJE!,,1109
KUJTIM IBRAHIMI,M,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,488
KUJTIM LATIFI,M,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,8
KUJTIM PAÇAK,M,42,KOSOVAKI NEVI ROMANI PARTIA,,280
KUJTIM SHALA,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,14653
KUJTIM ZIKOLLI,M,31,PARTIA LIBERALE EGJIPTIANE,,89
KUMRIJE BAJRAMI,F,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,225
KURTAN KAJTAZI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,6734
KUSHTRIM KRASNIQI,M,35,LËVIZJA VETËVENDOSJE!,,2113
KYMETE BAJRAKTARI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2090
LABINOTË DEMI-MURTEZI,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,14232
LAHI BRAHIMAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,5640
LATIF GASHI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,12532
LAURA KRYEZIU-SELIMI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1471
LAURA PERJUCI-ZHERKA,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,1901
LAZËR NRECAJ,M,35,LËVIZJA VETËVENDOSJE!,,451
LEBIBE BYTYQI,F,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,8
LEJLA KRASNIQI,F,51,CENTAR DEMOKRATSKE UNIJE,,215
LELA VUČINIĆ,F,38,SRPSKA LISTA,,1117
LEON DUHANAJ,M,35,LËVIZJA VETËVENDOSJE!,,569
LEONORA BERISHA,F,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,110
LEONORA DEVA-BALAJ,F,59,NISMA PËR KOSOVËN,,291
LEONORA UKËHAJDARAJ,F,35,LËVIZJA VETËVENDOSJE!,,427
LEPOSAVA VUKAŠINOVIĆ,F,38,SRPSKA LISTA,,462
LEVENT BUŞ,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,1814
LEVENT BÜTÜÇI,M,37,PARTIA E FORTË,,42
LEVENT HYDAVERDI,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,145
LEVENT KASËMI,M,35,LËVIZJA VETËVENDOSJE!,,1671
LIBURN ALIU,M,35,LËVIZJA VETËVENDOSJE!,,10398
LIME KICAJ,F,37,PARTIA E FORTË,,6
LIRA RAMADANI,F,37,PARTIA E FORTË,,18
LIRAK ÇELAJ,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,3732
LIRIDONA BUNJAKU,F,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,9
LIRIDONA LLUKA,F,40,ALEANCA KOSOVA E RE,,2350
LIRIDONA OSMANAJ,F,40,ALEANCA KOSOVA E RE,,1273
LIRIJE KAJTAZI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,9299
LIZABETE TARLLAMISHAJ,F,31,PARTIA LIBERALE EGJIPTIANE,,18
LJUBINKO KARADŽIĆ,M,38,SRPSKA LISTA,,4545
LJUBIŠA SIMIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,61
LJUBIŠA ŽIVIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,548
LJUMNIJE SHASIVARI,F,51,CENTAR DEMOKRATSKE UNIJE,,10
LLOKMAN HOXHAXHIKU,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,162
LUAN GOLA,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3345
LUAN JAHA,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2578
LUIZA SEKIRAQA,F,37,PARTIA E FORTË,,17
LULJETA JASIQI,F,35,LËVIZJA VETËVENDOSJE!,,739
LULJETA SETA,F,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,17
LULJETA SINA,F,31,PARTIA LIBERALE EGJIPTIANE,,55
LULJETA VESELAJ-GUTAJ,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,5763
LULJETA VUNIQI,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,1104
LULZIM KABASHI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2130
LULZIM KRASNIQI,M,40,ALEANCA KOSOVA E RE,,211
LULZIM LECI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2465
LUMNI ZEJNULLAHU,M,59,NISMA PËR KOSOVËN,,401
LUMNIJE BUDECI,F,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,19
LUMNIJE MORINA,F,35,LËVIZJA VETËVENDOSJE!,,2921
LUMTURIJE KRASNIQI,F,59,NISMA PËR KOSOVËN,,434
LUTFI ZHARKU,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,7149
MAGBULE SHKODRA,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1757
MAHİR YAGCİLAR,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,3373
MAJLINDA BREGASI,F,35,LËVIZJA VETËVENDOSJE!,,1096
MAJLINDA OSTROGLLAVA,F,35,LËVIZJA VETËVENDOSJE!,,3224
MALIĆ SKENDERI,M,46,NOVA DEMOKRATSKA STRANKA,,60
MALINKA MITROVIĆ,F,38,SRPSKA LISTA,,1805
MALISA ZYMBERI,F,37,PARTIA E FORTË,,16
MANDUSH ZIZAK,F,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,26
MARGARITA KADRIU-UKELLI,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,7098
MARINA RADOMIROVIĆ,F,38,SRPSKA LISTA,,361
MARINA RIZIĆ,F,38,SRPSKA LISTA,,1748
MARKO JOVANOVIĆ,M,41,SOCIJALDEMOKRATIJA,,104
MAZLLOM KUMNOVA,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1103
MAZLLUM BARALIU,M,35,LËVIZJA VETËVENDOSJE!,,2752
MEBUSANE PAÇAK,F,42,KOSOVAKI NEVI ROMANI PARTIA,,138
MEJREME BERISHA,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,275
MELIHA FEJZA,F,51,CENTAR DEMOKRATSKE UNIJE,,81
MELIHATE TËRMKOLLI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2588
MELIZA HARADINAJ-STUBLLA,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2153
MEMET JASHARI,M,34,PARTIA ROME E BASHKUAR E KOSOVËS,,54
MEMIŠ BIRDAINI,M,36,KOALICIJA VAKAT,,906
MEMLI KRASNIQI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,16112
MENDERES HALABAKU,M,40,ALEANCA KOSOVA E RE,,211
MENTOR FERIZI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,552
MERAL AYGÜN,F,52,KOSOVA TÜRK ADALET PARTISI,,187
MERDZAN OSMANI,M,51,CENTAR DEMOKRATSKE UNIJE,,338
MERITA HYSENI,F,40,ALEANCA KOSOVA E RE,,638
MERITA MUSTAFA,F,35,LËVIZJA VETËVENDOSJE!,,2090
MERITA ZEQIRI-HAJRIZI,F,59,NISMA PËR KOSOVËN,,1681
MERSIT TERZINI,M,51,CENTAR DEMOKRATSKE UNIJE,,125
MESUD MUHARREMI,M,35,LËVIZJA VETËVENDOSJE!,,353
MEVLIDA DERVIŠI,F,46,NOVA DEMOKRATSKA STRANKA,,114
MEXHIDE MJAKU-TOPALLI,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,7620
MIC SOKOLI,M,37,PARTIA E FORTË,,24
MIFTAR DRAGIDELLA,M,40,ALEANCA KOSOVA E RE,,489
MIHAILO ŠĆEPANOVIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,111
MILAN ARITONOVIĆ,M,38,SRPSKA LISTA,,2404
MILAN JAKOVLJEVIĆ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,781
MILAN STOJANOVIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,583
MILAZIM ABAZI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2836
MILAZIM HALITI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,7610
MİLAZİM MAZREK,M,52,KOSOVA TÜRK ADALET PARTISI,,1103
MILAZIM XANI,M,59,NISMA PËR KOSOVËN,,390
MILENA MILIĆEVIĆ,F,38,SRPSKA LISTA,,7056
MILETA BIŠEVAC,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,318
MILICA CUCKIĆ,F,39,POKRET ZA DEMOKRATSKI PROSPERITET,,76
MILIVOJE STOJANOVIĆ,M,38,SRPSKA LISTA,,562
MILKA VULETIĆ,F,38,SRPSKA LISTA,,7074
MILOŠ DJOKIĆ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,109
MILOŠ STOJKOVIĆ,M,38,SRPSKA LISTA,,2172
MILOT SHALA,M,37,PARTIA E FORTË,,36
MILOVAN KRIVOKAPIĆ,M,38,SRPSKA LISTA,,2364
MIMOZA ABRAZHDA,F,35,LËVIZJA VETËVENDOSJE!,,1494
MIMOZA DILI,F,59,NISMA PËR KOSOVËN,,155
MIRAN HALILI,M,35,LËVIZJA VETËVENDOSJE!,,435
MIRJANA CVETKOVIĆ,F,39,POKRET ZA DEMOKRATSKI PROSPERITET,,55
MIRJANA DIMITRIJEVIĆ,F,38,SRPSKA LISTA,,1850
MIRJETA KALLUDRA,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,6135
MIRLINDA HOTI,F,31,PARTIA LIBERALE EGJIPTIANE,,186
MIRLINDA SOPI,F,40,ALEANCA KOSOVA E RE,,815
MIROSLAV MANITAŠEVIĆ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,477
MIRSAD MURATI,M,51,CENTAR DEMOKRATSKE UNIJE,,7
MIRSAD SHKRETA,M,35,LËVIZJA VETËVENDOSJE!,,2544
MIRSAD TAHIRI,M,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,122
MIRSIM BEQIRI,M,40,ALEANCA KOSOVA E RE,,353
MIRVETE MAQEDONCI,F,40,ALEANCA KOSOVA E RE,,383
MITAT KARAHODA,M,59,NISMA PËR KOSOVËN,,383
MITHAT JAKUPI,M,50,STRANKA DEMOKRATSKE AKCIJE,,34
MUFERA SRBICA-ŞINIK,F,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,1939
MUHAMET BYTYÇI,M,35,LËVIZJA VETËVENDOSJE!,,911
MUHAMET HALILI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1885
MUHAMET KELMENDI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1673
MUHAMET MUSTAFA,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,8584
MUHAMET SHALAJ,M,59,NISMA PËR KOSOVËN,,414
MUHAREM MAMUTI,M,46,NOVA DEMOKRATSKA STRANKA,,283
MUHARREM GASHI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,4339
MUHARREM KUÇI,M,59,NISMA PËR KOSOVËN,,868
MUHARREM SHABANI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,2822
MUHARREM SHAHINI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3049
MUHARREM XHEMAJLI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,6385
MUHIDIN HAXHIU,M,40,ALEANCA KOSOVA E RE,,194
MUNIR BASHA,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,1642
MURAT HOXHA,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,7815
MURSELJ HALJILJI,M,48,KOALICIJA ZA GORA,,112
MUSA CUFA,M,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,6
MUSA DERVISHAJ,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,5208
MUSA FETAHAJ,M,59,NISMA PËR KOSOVËN,,557
MUSA GJAKOVA,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1346
MUSA MISINI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,5009
MUSA SELIMI,M,59,NISMA PËR KOSOVËN,,977
MUSLI FERIZAJ,M,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,22
MUSLI MUSLIU,M,59,NISMA PËR KOSOVËN,,290
MUSO ĆUFTA,M,46,NOVA DEMOKRATSKA STRANKA,,40
MUSTAFA AJDARI,M,46,NOVA DEMOKRATSKA STRANKA,,49
MUSTAFA KRASNIQI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3332
MUSTAFË KADRIAJ,M,40,ALEANCA KOSOVA E RE,,567
MYBERA KASUMI,F,40,ALEANCA KOSOVA E RE,,195
MYBERA MUSTAFA,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,2422
MYRVETE LLALLOSHI-KRASNIQI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,494
MYTAHER HASKUKA,M,35,LËVIZJA VETËVENDOSJE!,,7905
MYZEJENE SELMANI,F,40,ALEANCA KOSOVA E RE,,1402
NAFIYE GAŞ,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,2181
NAHIT THAÇI,M,59,NISMA PËR KOSOVËN,,434
NAILE ALAJ,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,2542
NAIM BEHLULI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,6419
NAIM BOGUJEVCI,M,59,NISMA PËR KOSOVËN,,1341
NAIM FETAHU,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,10747
NAIM HASANAJ,M,59,NISMA PËR KOSOVËN,,293
NAIM HASANI,M,40,ALEANCA KOSOVA E RE,,500
NAIM MAKOLLI,M,40,ALEANCA KOSOVA E RE,,864
NAIM MALOKU,M,40,ALEANCA KOSOVA E RE,,2176
NAIM QELAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1606
NAIT HASANI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,9354
NASER BERISHA,M,35,LËVIZJA VETËVENDOSJE!,,2081
NASER BERISHA,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,6630
NASER EMINI,M,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,383
NASER HOXHA,M,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,15
NASER MORINA,M,59,NISMA PËR KOSOVËN,,1213
NASER OSMANI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,9659
NASER PAJAZITI,M,40,ALEANCA KOSOVA E RE,,918
NASER TRONI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1372
NASUF BRENOLI,M,46,NOVA DEMOKRATSKA STRANKA,,137
NATAŠA MILATOVIĆ,F,38,SRPSKA LISTA,,1412
NAZANE BRECA,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,2476
NAZIM SHABANAJ,M,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,104
NAZLIE BALA,F,35,LËVIZJA VETËVENDOSJE!,,2907
NAZMI BIKLIQ,M,52,KOSOVA TÜRK ADALET PARTISI,,44
NAZMI BYTYQI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,4236
NAZMI GASHI,M,40,ALEANCA KOSOVA E RE,,231
NAZMIJE BRAHIMI,F,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,74
NDUE SHABANAJ,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,1866
NEBOJŠA MILOVANOVIĆ,M,38,SRPSKA LISTA,,2540
NEBOJŠA VESIĆ,M,38,SRPSKA LISTA,,897
NEBOJŠA VLAJIĆ,M,38,SRPSKA LISTA,,373
NEDŽIP ŠEMSIDINI,M,48,KOALICIJA ZA GORA,,75
NEGOVAN DJELIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,62
NEHAT BAFTIU,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,8087
NEHAT KRYEZI,M,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,334
NEHAT MAXHUNI,M,59,NISMA PËR KOSOVËN,,2014
NEMANJA DEJANOVIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,67
NEMANJA DJORDJEVIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,55
NENAD RAŠIĆ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,4213
NENAD SIMIĆ,M,41,SOCIJALDEMOKRATIJA,,109
NENAD STEVIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,39
NERXHIVANE AZIZI,F,59,NISMA PËR KOSOVËN,,507
NERXHIVANE DAUTI,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,2081
NERXHIVANE VITIJA,F,40,ALEANCA KOSOVA E RE,,384
NESIM MAXHUNI,M,37,PARTIA E FORTË,,36
NESRETE KUMNOVA,F,40,ALEANCA KOSOVA E RE,,1411
NEVRIJE SEJDIU,F,59,NISMA PËR KOSOVËN,,124
