id,Polling Center,Candidate,Party_ID,Party,Votes,Municipality
2,0223C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,257,Gjakovë
2,0223C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,622,Gjakovë
2,0224C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,14,Gjakovë
2,0224C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,888,Gjakovë
2,0225C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,206,Gjakovë
2,0225C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1220,Gjakovë
2,0226C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,23,Gjakovë
2,0226C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1100,Gjakovë
2,0227C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,59,Gjakovë
2,0227C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,453,Gjakovë
2,0228C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,78,Gjakovë
2,0228C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,368,Gjakovë
2,0229C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,132,Gjakovë
2,0229C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,767,Gjakovë
20,2001A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,780,Prizren
20,2001A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,962,Prizren
20,2002A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1127,Prizren
20,2002A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,885,Prizren
20,2003A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2458,Prizren
20,2003A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1795,Prizren
20,2004A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1247,Prizren
20,2004A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1621,Prizren
20,2005A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1392,Prizren
20,2005A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1325,Prizren
20,2005X,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,939,Prizren
20,2005X,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1024,Prizren
20,2006A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,775,Prizren
20,2006A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,980,Prizren
20,2006X,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,446,Prizren
20,2006X,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,591,Prizren
20,2007A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,920,Prizren
20,2007A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1077,Prizren
20,2008A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,861,Prizren
20,2008A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,995,Prizren
20,2009A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,866,Prizren
20,2009A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,839,Prizren
20,2010A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,10,Prizren
20,2010A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,159,Prizren
20,2011A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,196,Prizren
20,2011A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,365,Prizren
20,2012A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,91,Prizren
20,2012A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,290,Prizren
20,2013A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,330,Prizren
20,2013A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,365,Prizren
20,2014A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,404,Prizren
20,2014A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,170,Prizren
20,2015A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,627,Prizren
20,2015A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,546,Prizren
20,2016A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,108,Prizren
20,2016A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,305,Prizren
20,2017A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,34,Prizren
20,2017A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,31,Prizren
20,2018A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,383,Prizren
20,2018A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,365,Prizren
20,2019A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,151,Prizren
20,2019A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,265,Prizren
20,2020A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,561,Prizren
20,2020A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,416,Prizren
20,2021A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,173,Prizren
20,2021A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,298,Prizren
20,2022A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,4,Prizren
20,2022A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,137,Prizren
20,2023A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,760,Prizren
20,2023A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,814,Prizren
20,2024A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,120,Prizren
20,2024A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,179,Prizren
20,2025A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,447,Prizren
20,2025A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,391,Prizren
20,2026A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,267,Prizren
20,2026A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,656,Prizren
20,2027A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,155,Prizren
20,2027A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,319,Prizren
20,2028A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,18,Prizren
20,2028A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,37,Prizren
20,2029A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,182,Prizren
20,2029A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,374,Prizren
20,2030A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,229,Prizren
20,2030A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,179,Prizren
20,2031A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,25,Prizren
20,2031A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,73,Prizren
20,2032A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,431,Prizren
20,2032A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,386,Prizren
20,2033A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,711,Prizren
20,2033A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1414,Prizren
20,2034A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,50,Prizren
20,2034A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,327,Prizren
20,2035A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,170,Prizren
20,2035A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,211,Prizren
20,2036A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,59,Prizren
20,2036A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,218,Prizren
20,2037A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,39,Prizren
20,2037A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,190,Prizren
20,2038A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,283,Prizren
20,2038A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,122,Prizren
20,2039A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,245,Prizren
20,2039A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,351,Prizren
20,2040A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,181,Prizren
20,2040A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,355,Prizren
20,2041A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,417,Prizren
20,2041A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,52,Prizren
20,2042A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1260,Prizren
20,2042A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1325,Prizren
20,2043A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,106,Prizren
20,2043A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,55,Prizren
20,2044A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,11,Prizren
20,2044A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,114,Prizren
20,2045A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,92,Prizren
20,2045A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,111,Prizren
20,2048A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,138,Prizren
20,2048A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,179,Prizren
20,2049A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,186,Prizren
20,2049A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,130,Prizren
20,2050A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,246,Prizren
20,2050A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,110,Prizren
20,2051A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,3,Prizren
20,2051A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,95,Prizren
20,2054A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,68,Prizren
20,2054A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,109,Prizren
20,2055A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,90,Prizren
20,2055A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,59,Prizren
20,2056A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,147,Prizren
20,2056A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,124,Prizren
20,2057A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,96,Prizren
20,2057A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,72,Prizren
20,2058A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,110,Prizren
20,2058A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,200,Prizren
20,2059A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,290,Prizren
20,2059A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,213,Prizren
20,2060A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,13,Prizren
20,2060A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,47,Prizren
20,2061A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,111,Prizren
20,2061A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,160,Prizren
20,2062A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,284,Prizren
20,2062A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,385,Prizren
20,2063A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,3,Prizren
20,2063A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,8,Prizren
20,2064A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2,Prizren
20,2064A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,8,Prizren
20,2065A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,266,Prizren
20,2065A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,192,Prizren
20,2066A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,23,Prizren
20,2066A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,99,Prizren
20,2067A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,18,Prizren
20,2067A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,131,Prizren
20,2068A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,105,Prizren
20,2068A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,269,Prizren
20,2069A,EQREM KRYEZIU,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,59,Prizren
20,2069A,RAMADAN MUJA,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,89,Prizren
23,2301D,BRATISLAV NIKOLIĆ,130,Samostalna Liberalna Stranka - SLS,116,Shtërpcë
23,2301D,IVAN REDŽIĆ,126,G.I.SRPSKA,84,Shtërpcë
23,2302D,BRATISLAV NIKOLIĆ,130,Samostalna Liberalna Stranka - SLS,276,Shtërpcë
23,2302D,IVAN REDŽIĆ,126,G.I.SRPSKA,257,Shtërpcë
23,2303D,BRATISLAV NIKOLIĆ,130,Samostalna Liberalna Stranka - SLS,1133,Shtërpcë
23,2303D,IVAN REDŽIĆ,126,G.I.SRPSKA,999,Shtërpcë
23,2304D,BRATISLAV NIKOLIĆ,130,Samostalna Liberalna Stranka - SLS,396,Shtërpcë
23,2304D,IVAN REDŽIĆ,126,G.I.SRPSKA,463,Shtërpcë
23,2305D,BRATISLAV NIKOLIĆ,130,Samostalna Liberalna Stranka - SLS,456,Shtërpcë
23,2305D,IVAN REDŽIĆ,126,G.I.SRPSKA,7,Shtërpcë
23,2306D,BRATISLAV NIKOLIĆ,130,Samostalna Liberalna Stranka - SLS,535,Shtërpcë
23,2306D,IVAN REDŽIĆ,126,G.I.SRPSKA,562,Shtërpcë
23,2308D,BRATISLAV NIKOLIĆ,130,Samostalna Liberalna Stranka - SLS,306,Shtërpcë
23,2308D,IVAN REDŽIĆ,126,G.I.SRPSKA,339,Shtërpcë
23,2309D,BRATISLAV NIKOLIĆ,130,Samostalna Liberalna Stranka - SLS,239,Shtërpcë
23,2309D,IVAN REDŽIĆ,126,G.I.SRPSKA,5,Shtërpcë
23,2310D,BRATISLAV NIKOLIĆ,130,Samostalna Liberalna Stranka - SLS,235,Shtërpcë
23,2310D,IVAN REDŽIĆ,126,G.I.SRPSKA,182,Shtërpcë
24,2401A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1824,Suharekë
24,2401A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1865,Suharekë
24,2402A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,407,Suharekë
24,2402A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,533,Suharekë
24,2403A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1014,Suharekë
24,2403A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,941,Suharekë
24,2404A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,268,Suharekë
24,2404A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,271,Suharekë
24,2405A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,650,Suharekë
24,2405A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,612,Suharekë
24,2406A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,212,Suharekë
24,2406A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,361,Suharekë
24,2407A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,744,Suharekë
24,2407A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,411,Suharekë
24,2408A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,613,Suharekë
24,2408A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,573,Suharekë
24,2409A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,513,Suharekë
24,2409A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,558,Suharekë
24,2410A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,199,Suharekë
24,2410A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,271,Suharekë
24,2411A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,173,Suharekë
24,2411A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,377,Suharekë
24,2412A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,306,Suharekë
24,2412A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,350,Suharekë
24,2413A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,419,Suharekë
24,2413A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,570,Suharekë
24,2414A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,263,Suharekë
24,2414A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,449,Suharekë
24,2415A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,254,Suharekë
24,2415A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,267,Suharekë
24,2416A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,208,Suharekë
24,2416A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,219,Suharekë
24,2417A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,469,Suharekë
24,2417A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,825,Suharekë
24,2418A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,793,Suharekë
24,2418A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,623,Suharekë
24,2419A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,179,Suharekë
24,2419A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,290,Suharekë
24,2420A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,229,Suharekë
24,2420A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,414,Suharekë
24,2421A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,171,Suharekë
24,2421A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,397,Suharekë
24,2422A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,337,Suharekë
24,2422A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,434,Suharekë
24,2423A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,148,Suharekë
24,2423A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,279,Suharekë
24,2424A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,298,Suharekë
24,2424A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,312,Suharekë
24,2425A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,47,Suharekë
24,2425A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,138,Suharekë
24,2426A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,425,Suharekë
24,2426A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,655,Suharekë
24,2427A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,113,Suharekë
24,2427A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,88,Suharekë
24,2428A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,114,Suharekë
24,2428A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,83,Suharekë
24,2429A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,115,Suharekë
24,2429A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,59,Suharekë
24,2430A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,259,Suharekë
24,2430A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,310,Suharekë
24,2431A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,204,Suharekë
24,2431A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,186,Suharekë
24,2432A,BALI MUHARREMAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,105,Suharekë
24,2432A,SALI ASLLANAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,113,Suharekë
25,2501D,AGIM ALIU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1485,Ferizaj
25,2501D,MUHAREM SVARQA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1454,Ferizaj
25,2501X,AGIM ALIU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1431,Ferizaj
25,2501X,MUHAREM SVARQA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1421,Ferizaj
25,2501Y,AGIM ALIU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1648,Ferizaj
25,2501Y,MUHAREM SVARQA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1814,Ferizaj
25,2502D,AGIM ALIU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1296,Ferizaj
25,2502D,MUHAREM SVARQA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1421,Ferizaj
25,2502X,AGIM ALIU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1385,Ferizaj
25,2502X,MUHAREM SVARQA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1693,Ferizaj
25,2503D,AGIM ALIU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,941,Ferizaj
25,2503D,MUHAREM SVARQA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,849,Ferizaj
25,2503X,AGIM ALIU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,834,Ferizaj
25,2503X,MUHAREM SVARQA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,735,Ferizaj
25,2504D,AGIM ALIU,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,981,Ferizaj
25,2504D,MUHAREM SVARQA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,863,Ferizaj
