"","date","id","municipality","confirmed"
"2724",2020-10-15,"20","Prizren",3
"2725",2020-10-15,"22","Shtime",1
"2726",2020-10-15,"21","Skënderaj",4
"2727",2020-10-15,"24","Suharekë",2
"2728",2020-10-15,"26","Viti",2
"2729",2020-10-15,"27","Vushtrri",4
"2730",2020-10-16,"1","Deçan",6
"2731",2020-10-16,"3","Drenas",6
"2732",2020-10-16,"25","Ferizaj",2
"2733",2020-10-16,"4","Gjilan",14
"2734",2020-10-16,"10","Kamenicë",1
"2735",2020-10-16,"13","Lipjan",4
"2736",2020-10-16,"30","Malishevë",1
"2737",2020-10-16,"11","Mitrovicë",14
"2738",2020-10-16,"14","Novobërdë",1
"2739",2020-10-16,"17","Pejë",6
"2740",2020-10-16,"18","Podujevë",1
"2741",2020-10-16,"19","Prishtinë",66
"2742",2020-10-16,"20","Prizren",5
"2743",2020-10-16,"22","Shtime",2
"2744",2020-10-16,"21","Skënderaj",2
"2745",2020-10-16,"26","Viti",2
"2746",2020-10-16,"27","Vushtrri",5
"2747",2020-10-17,"1","Deçan",2
"2748",2020-10-17,"3","Drenas",1
"2749",2020-10-17,"25","Ferizaj",2
"2750",2020-10-17,"9","Fushë Kosovë",4
"2751",2020-10-17,"2","Gjakovë",8
"2752",2020-10-17,"6","Istog",1
"2753",2020-10-17,"31","Junik",3
"2754",2020-10-17,"8","Klinë",2
"2755",2020-10-17,"13","Lipjan",6
"2756",2020-10-17,"11","Mitrovicë",1
"2757",2020-10-17,"14","Novobërdë",1
"2758",2020-10-17,"15","Obiliq",1
"2759",2020-10-17,"17","Pejë",4
"2760",2020-10-17,"18","Podujevë",17
"2761",2020-10-17,"19","Prishtinë",54
"2762",2020-10-17,"20","Prizren",1
"2763",2020-10-17,"16","Rahovec",5
"2764",2020-10-17,"21","Skënderaj",2
"2765",2020-10-17,"24","Suharekë",1
"2766",2020-10-17,"26","Viti",1
"2767",2020-10-18,"3","Drenas",1
"2768",2020-10-18,"25","Ferizaj",6
"2769",2020-10-18,"9","Fushë Kosovë",3
"2770",2020-10-18,"2","Gjakovë",6
"2771",2020-10-18,"4","Gjilan",24
"2772",2020-10-18,"6","Istog",3
"2773",2020-10-18,"13","Lipjan",2
"2774",2020-10-18,"17","Pejë",7
"2775",2020-10-18,"19","Prishtinë",34
"2776",2020-10-18,"20","Prizren",5
"2777",2020-10-18,"22","Shtime",4
"2778",2020-10-18,"21","Skënderaj",3
"2779",2020-10-18,"24","Suharekë",1
"2780",2020-10-18,"27","Vushtrri",19
"2781",2020-10-19,"1","Deçan",3
"2782",2020-10-19,"5","Dragash",5
"2783",2020-10-19,"25","Ferizaj",3
"2784",2020-10-19,"9","Fushë Kosovë",5
"2785",2020-10-19,"2","Gjakovë",5
"2786",2020-10-19,"4","Gjilan",16
"2787",2020-10-19,"6","Istog",1
"2788",2020-10-19,"13","Lipjan",1
"2789",2020-10-19,"30","Malishevë",3
"2790",2020-10-19,"11","Mitrovicë",8
"2791",2020-10-19,"15","Obiliq",2
"2792",2020-10-19,"17","Pejë",4
"2793",2020-10-19,"18","Podujevë",8
"2794",2020-10-19,"19","Prishtinë",52
"2795",2020-10-19,"20","Prizren",6
"2796",2020-10-19,"21","Skënderaj",1
"2797",2020-10-19,"24","Suharekë",1
"2798",2020-10-19,"26","Viti",2
"2799",2020-10-19,"27","Vushtrri",4
"2800",2020-10-20,"3","Drenas",4
"2801",2020-10-20,"9","Fushë Kosovë",5
"2802",2020-10-20,"4","Gjilan",9
"2803",2020-10-20,"10","Kamenicë",2
"2804",2020-10-20,"13","Lipjan",1
"2805",2020-10-20,"30","Malishevë",2
"2806",2020-10-20,"11","Mitrovicë",7
"2807",2020-10-20,"15","Obiliq",2
"2808",2020-10-20,"17","Pejë",2
"2809",2020-10-20,"18","Podujevë",2
"2810",2020-10-20,"19","Prishtinë",72
"2811",2020-10-20,"20","Prizren",5
"2812",2020-10-20,"21","Skënderaj",4
"2813",2020-10-20,"24","Suharekë",3
"2814",2020-10-20,"26","Viti",2
"2815",2020-10-20,"27","Vushtrri",2
"2816",2020-10-21,"3","Drenas",1
"2817",2020-10-21,"25","Ferizaj",6
"2818",2020-10-21,"9","Fushë Kosovë",11
"2819",2020-10-21,"2","Gjakovë",8
"2820",2020-10-21,"4","Gjilan",34
"2821",2020-10-21,"6","Istog",1
"2822",2020-10-21,"10","Kamenicë",2
"2823",2020-10-21,"13","Lipjan",2
"2824",2020-10-21,"30","Malishevë",1
"2825",2020-10-21,"15","Obiliq",3
"2826",2020-10-21,"17","Pejë",8
"2827",2020-10-21,"18","Podujevë",7
"2828",2020-10-21,"19","Prishtinë",54
"2829",2020-10-21,"20","Prizren",5
"2830",2020-10-21,"16","Rahovec",5
"2831",2020-10-21,"22","Shtime",1
"2832",2020-10-21,"21","Skënderaj",3
"2833",2020-10-21,"24","Suharekë",1
"2834",2020-10-21,"26","Viti",2
"2835",2020-10-21,"27","Vushtrri",4
"2836",2020-10-22,"1","Deçan",2
"2837",2020-10-22,"25","Ferizaj",4
"2838",2020-10-22,"9","Fushë Kosovë",6
"2839",2020-10-22,"2","Gjakovë",9
"2840",2020-10-22,"4","Gjilan",16
"2841",2020-10-22,"6","Istog",1
"2842",2020-10-22,"8","Klinë",4
"2843",2020-10-22,"13","Lipjan",1
"2844",2020-10-22,"15","Obiliq",6
"2845",2020-10-22,"18","Podujevë",15
"2846",2020-10-22,"19","Prishtinë",71
"2847",2020-10-22,"20","Prizren",8
"2848",2020-10-22,"23","Shtërpcë",1
"2849",2020-10-22,"22","Shtime",1
"2850",2020-10-22,"21","Skënderaj",2
"2851",2020-10-22,"24","Suharekë",2
"2852",2020-10-23,"1","Deçan",4
"2853",2020-10-23,"3","Drenas",4
"2854",2020-10-23,"25","Ferizaj",1
"2855",2020-10-23,"9","Fushë Kosovë",11
"2856",2020-10-23,"2","Gjakovë",1
"2857",2020-10-23,"4","Gjilan",13
"2858",2020-10-23,"10","Kamenicë",2
"2859",2020-10-23,"30","Malishevë",1
"2860",2020-10-23,"11","Mitrovicë",1
"2861",2020-10-23,"15","Obiliq",2
"2862",2020-10-23,"17","Pejë",4
"2863",2020-10-23,"18","Podujevë",11
"2864",2020-10-23,"19","Prishtinë",86
"2865",2020-10-23,"22","Shtime",2
"2866",2020-10-23,"24","Suharekë",8
"2867",2020-10-23,"26","Viti",2
"2868",2020-10-23,"27","Vushtrri",3
"2869",2020-10-24,"1","Deçan",2
"2870",2020-10-24,"3","Drenas",3
"2871",2020-10-24,"25","Ferizaj",6
"2872",2020-10-24,"9","Fushë Kosovë",17
"2873",2020-10-24,"2","Gjakovë",15
"2874",2020-10-24,"6","Istog",1
"2875",2020-10-24,"10","Kamenicë",1
"2876",2020-10-24,"8","Klinë",1
"2877",2020-10-24,"13","Lipjan",5
"2878",2020-10-24,"30","Malishevë",1
"2879",2020-10-24,"11","Mitrovicë",6
"2880",2020-10-24,"15","Obiliq",4
"2881",2020-10-24,"17","Pejë",7
"2882",2020-10-24,"18","Podujevë",1
"2883",2020-10-24,"19","Prishtinë",72
"2884",2020-10-24,"20","Prizren",3
"2885",2020-10-24,"16","Rahovec",1
"2886",2020-10-24,"22","Shtime",1
"2887",2020-10-24,"21","Skënderaj",8
"2888",2020-10-24,"24","Suharekë",2
"2889",2020-10-24,"27","Vushtrri",9
"2890",2020-10-25,"1","Deçan",2
"2891",2020-10-25,"3","Drenas",2
"2892",2020-10-25,"9","Fushë Kosovë",6
"2893",2020-10-25,"2","Gjakovë",13
"2894",2020-10-25,"4","Gjilan",18
"2895",2020-10-25,"34","Graçanicë",1
"2896",2020-10-25,"10","Kamenicë",1
"2897",2020-10-25,"37","Kllokot",4
"2898",2020-10-25,"13","Lipjan",6
"2899",2020-10-25,"30","Malishevë",2
"2900",2020-10-25,"15","Obiliq",6
"2901",2020-10-25,"18","Podujevë",2
"2902",2020-10-25,"19","Prishtinë",111
"2903",2020-10-25,"20","Prizren",5
"2904",2020-10-25,"22","Shtime",2
"2905",2020-10-25,"21","Skënderaj",1
"2906",2020-10-25,"26","Viti",3
"2907",2020-10-26,"3","Drenas",4
"2908",2020-10-26,"25","Ferizaj",13
"2909",2020-10-26,"9","Fushë Kosovë",17
"2910",2020-10-26,"2","Gjakovë",14
"2911",2020-10-26,"4","Gjilan",17
"2912",2020-10-26,"6","Istog",2
"2913",2020-10-26,"8","Klinë",4
"2914",2020-10-26,"13","Lipjan",2
"2915",2020-10-26,"11","Mitrovicë",3
"2916",2020-10-26,"15","Obiliq",3
"2917",2020-10-26,"17","Pejë",14
"2918",2020-10-26,"18","Podujevë",2
"2919",2020-10-26,"19","Prishtinë",92
"2920",2020-10-26,"20","Prizren",2
"2921",2020-10-26,"16","Rahovec",2
"2922",2020-10-26,"22","Shtime",1
"2923",2020-10-26,"26","Viti",1
"2924",2020-10-26,"27","Vushtrri",4
"2925",2020-10-27,"1","Deçan",3
"2926",2020-10-27,"5","Dragash",1
"2927",2020-10-27,"3","Drenas",3
"2928",2020-10-27,"25","Ferizaj",5
"2929",2020-10-27,"9","Fushë Kosovë",22
"2930",2020-10-27,"2","Gjakovë",3
"2931",2020-10-27,"4","Gjilan",15
"2932",2020-10-27,"10","Kamenicë",2
"2933",2020-10-27,"8","Klinë",1
"2934",2020-10-27,"13","Lipjan",8
"2935",2020-10-27,"30","Malishevë",2
"2936",2020-10-27,"11","Mitrovicë",8
"2937",2020-10-27,"15","Obiliq",4
"2938",2020-10-27,"17","Pejë",1
"2939",2020-10-27,"18","Podujevë",3
"2940",2020-10-27,"16","Rahovec",1
"2941",2020-10-27,"22","Shtime",2
"2942",2020-10-27,"21","Skënderaj",3
"2943",2020-10-27,"24","Suharekë",5
"2944",2020-10-27,"26","Viti",4
"2945",2020-10-27,"27","Vushtrri",15
"2946",2020-10-28,"1","Deçan",2
"2947",2020-10-28,"3","Drenas",8
"2948",2020-10-28,"25","Ferizaj",19
"2949",2020-10-28,"9","Fushë Kosovë",19
"2950",2020-10-28,"2","Gjakovë",28
"2951",2020-10-28,"4","Gjilan",2
"2952",2020-10-28,"34","Graçanicë",1
"2953",2020-10-28,"33","Hani i Elezit",1
"2954",2020-10-28,"6","Istog",1
"2955",2020-10-28,"31","Junik",4
"2956",2020-10-28,"10","Kamenicë",3
"2957",2020-10-28,"8","Klinë",2
"2958",2020-10-28,"13","Lipjan",2
"2959",2020-10-28,"30","Malishevë",1
"2960",2020-10-28,"11","Mitrovicë",7
"2961",2020-10-28,"15","Obiliq",5
"2962",2020-10-28,"17","Pejë",12
"2963",2020-10-28,"18","Podujevë",18
"2964",2020-10-28,"19","Prishtinë",117
"2965",2020-10-28,"20","Prizren",5
"2966",2020-10-28,"16","Rahovec",3
"2967",2020-10-28,"22","Shtime",6
"2968",2020-10-28,"21","Skënderaj",4
"2969",2020-10-28,"24","Suharekë",3
"2970",2020-10-28,"27","Vushtrri",11
"2971",2020-10-29,"1","Deçan",16
"2972",2020-10-29,"3","Drenas",7
"2973",2020-10-29,"25","Ferizaj",3
"2974",2020-10-29,"9","Fushë Kosovë",31
"2975",2020-10-29,"2","Gjakovë",32
"2976",2020-10-29,"4","Gjilan",27
"2977",2020-10-29,"34","Graçanicë",4
"2978",2020-10-29,"10","Kamenicë",2
"2979",2020-10-29,"8","Klinë",6
"2980",2020-10-29,"30","Malishevë",2
"2981",2020-10-29,"15","Obiliq",7
"2982",2020-10-29,"17","Pejë",18
"2983",2020-10-29,"18","Podujevë",28
"2984",2020-10-29,"19","Prishtinë",188
"2985",2020-10-29,"20","Prizren",13
"2986",2020-10-29,"16","Rahovec",2
"2987",2020-10-29,"22","Shtime",5
"2988",2020-10-29,"21","Skënderaj",1
"2989",2020-10-29,"24","Suharekë",12
"2990",2020-10-29,"26","Viti",1
"2991",2020-10-29,"27","Vushtrri",3
"2992",2020-10-30,"1","Deçan",12
"2993",2020-10-30,"5","Dragash",3
"2994",2020-10-30,"3","Drenas",4
"2995",2020-10-30,"25","Ferizaj",28
"2996",2020-10-30,"9","Fushë Kosovë",19
"2997",2020-10-30,"2","Gjakovë",24
"2998",2020-10-30,"4","Gjilan",32
"2999",2020-10-30,"33","Hani i Elezit",3
"3000",2020-10-30,"6","Istog",1
"3001",2020-10-30,"10","Kamenicë",4
"3002",2020-10-30,"8","Klinë",5
"3003",2020-10-30,"11","Mitrovicë",6
"3004",2020-10-30,"14","Novobërdë",1
"3005",2020-10-30,"15","Obiliq",7
"3006",2020-10-30,"17","Pejë",28
"3007",2020-10-30,"19","Prishtinë",249
"3008",2020-10-30,"20","Prizren",23
"3009",2020-10-30,"16","Rahovec",3
"3010",2020-10-30,"23","Shtërpcë",1
"3011",2020-10-30,"22","Shtime",4
"3012",2020-10-30,"21","Skënderaj",1
"3013",2020-10-30,"24","Suharekë",4
"3014",2020-10-30,"26","Viti",7
"3015",2020-10-30,"27","Vushtrri",15
"3016",2020-10-31,"1","Deçan",2
"3017",2020-10-31,"5","Dragash",2
"3018",2020-10-31,"3","Drenas",7
"3019",2020-10-31,"25","Ferizaj",2
"3020",2020-10-31,"9","Fushë Kosovë",26
"3021",2020-10-31,"2","Gjakovë",41
"3022",2020-10-31,"31","Junik",1
"3023",2020-10-31,"8","Klinë",2
"3024",2020-10-31,"13","Lipjan",16
"3025",2020-10-31,"30","Malishevë",4
"3026",2020-10-31,"11","Mitrovicë",5
"3027",2020-10-31,"15","Obiliq",6
"3028",2020-10-31,"17","Pejë",1
"3029",2020-10-31,"18","Podujevë",16
"3030",2020-10-31,"19","Prishtinë",185
"3031",2020-10-31,"20","Prizren",4
"3032",2020-10-31,"16","Rahovec",4
"3033",2020-10-31,"21","Skënderaj",7
"3034",2020-10-31,"24","Suharekë",2
"3035",2020-10-31,"26","Viti",2
"3036",2020-10-31,"27","Vushtrri",2
"3037",2020-11-01,"1","Deçan",5
"3038",2020-11-01,"3","Drenas",4
"3039",2020-11-01,"25","Ferizaj",23
"3040",2020-11-01,"9","Fushë Kosovë",27
"3041",2020-11-01,"2","Gjakovë",17
"3042",2020-11-01,"4","Gjilan",79
"3043",2020-11-01,"33","Hani i Elezit",1
"3044",2020-11-01,"6","Istog",1
"3045",2020-11-01,"31","Junik",1
"3046",2020-11-01,"7","Kaçanik",1
"3047",2020-11-01,"10","Kamenicë",9
"3048",2020-11-01,"8","Klinë",3
"3049",2020-11-01,"13","Lipjan",6
"3050",2020-11-01,"30","Malishevë",1
"3051",2020-11-01,"11","Mitrovicë",3
"3052",2020-11-01,"14","Novobërdë",1
"3053",2020-11-01,"15","Obiliq",6
"3054",2020-11-01,"17","Pejë",21
"3055",2020-11-01,"18","Podujevë",31
"3056",2020-11-01,"19","Prishtinë",165
"3057",2020-11-01,"20","Prizren",32
"3058",2020-11-01,"16","Rahovec",4
"3059",2020-11-01,"22","Shtime",11
"3060",2020-11-01,"21","Skënderaj",1
"3061",2020-11-01,"26","Viti",13
"3062",2020-11-02,"1","Deçan",4
"3063",2020-11-02,"3","Drenas",3
"3064",2020-11-02,"25","Ferizaj",2
"3065",2020-11-02,"9","Fushë Kosovë",13
"3066",2020-11-02,"2","Gjakovë",8
"3067",2020-11-02,"4","Gjilan",37
"3068",2020-11-02,"7","Kaçanik",1
"3069",2020-11-02,"10","Kamenicë",2
"3070",2020-11-02,"8","Klinë",6
"3071",2020-11-02,"13","Lipjan",2
"3072",2020-11-02,"30","Malishevë",1
"3073",2020-11-02,"11","Mitrovicë",13
"3074",2020-11-02,"14","Novobërdë",3
"3075",2020-11-02,"15","Obiliq",8
"3076",2020-11-02,"17","Pejë",26
"3077",2020-11-02,"18","Podujevë",2
"3078",2020-11-02,"19","Prishtinë",157
"3079",2020-11-02,"16","Rahovec",6
"3080",2020-11-02,"21","Skënderaj",2
"3081",2020-11-02,"24","Suharekë",8
"3082",2020-11-02,"26","Viti",2
"3083",2020-11-02,"27","Vushtrri",8
"3084",2020-11-03,"5","Dragash",1
"3085",2020-11-03,"3","Drenas",9
"3086",2020-11-03,"25","Ferizaj",27
"3087",2020-11-03,"9","Fushë Kosovë",31
"3088",2020-11-03,"2","Gjakovë",37
"3089",2020-11-03,"4","Gjilan",17
"3090",2020-11-03,"6","Istog",3
"3091",2020-11-03,"7","Kaçanik",2
"3092",2020-11-03,"10","Kamenicë",1
"3093",2020-11-03,"8","Klinë",3
"3094",2020-11-03,"37","Kllokot",1
"3095",2020-11-03,"13","Lipjan",15
"3096",2020-11-03,"30","Malishevë",8
"3097",2020-11-03,"11","Mitrovicë",4
"3098",2020-11-03,"15","Obiliq",12
"3099",2020-11-03,"17","Pejë",11
"3100",2020-11-03,"18","Podujevë",3
"3101",2020-11-03,"19","Prishtinë",286
"3102",2020-11-03,"20","Prizren",28
"3103",2020-11-03,"16","Rahovec",12
"3104",2020-11-03,"22","Shtime",4
"3105",2020-11-03,"21","Skënderaj",3
"3106",2020-11-03,"24","Suharekë",6
"3107",2020-11-03,"27","Vushtrri",12
"3108",2020-11-04,"1","Deçan",6
"3109",2020-11-04,"25","Ferizaj",42
"3110",2020-11-04,"9","Fushë Kosovë",39
"3111",2020-11-04,"2","Gjakovë",35
"3112",2020-11-04,"4","Gjilan",37
"3113",2020-11-04,"33","Hani i Elezit",4
"3114",2020-11-04,"6","Istog",2
"3115",2020-11-04,"31","Junik",1
"3116",2020-11-04,"7","Kaçanik",5
"3117",2020-11-04,"10","Kamenicë",5
"3118",2020-11-04,"8","Klinë",3
"3119",2020-11-04,"37","Kllokot",3
"3120",2020-11-04,"13","Lipjan",19
"3121",2020-11-04,"30","Malishevë",4
"3122",2020-11-04,"11","Mitrovicë",11
"3123",2020-11-04,"15","Obiliq",6
"3124",2020-11-04,"17","Pejë",19
"3125",2020-11-04,"18","Podujevë",35
"3126",2020-11-04,"19","Prishtinë",324
"3127",2020-11-04,"20","Prizren",4
"3128",2020-11-04,"16","Rahovec",2
"3129",2020-11-04,"22","Shtime",9
"3130",2020-11-04,"21","Skënderaj",8
"3131",2020-11-04,"24","Suharekë",5
"3132",2020-11-04,"26","Viti",13
"3133",2020-11-05,"1","Deçan",9
"3134",2020-11-05,"5","Dragash",2
"3135",2020-11-05,"3","Drenas",11
"3136",2020-11-05,"25","Ferizaj",25
"3137",2020-11-05,"9","Fushë Kosovë",25
"3138",2020-11-05,"2","Gjakovë",45
"3139",2020-11-05,"4","Gjilan",52
"3140",2020-11-05,"33","Hani i Elezit",3
"3141",2020-11-05,"6","Istog",1
"3142",2020-11-05,"7","Kaçanik",11
"3143",2020-11-05,"10","Kamenicë",4
"3144",2020-11-05,"8","Klinë",6
"3145",2020-11-05,"13","Lipjan",15
"3146",2020-11-05,"30","Malishevë",4
"3147",2020-11-05,"11","Mitrovicë",21
"3148",2020-11-05,"14","Novobërdë",3
"3149",2020-11-05,"15","Obiliq",9
"3150",2020-11-05,"17","Pejë",41
"3151",2020-11-05,"18","Podujevë",14
"3152",2020-11-05,"19","Prishtinë",316
"3153",2020-11-05,"20","Prizren",47
"3154",2020-11-05,"16","Rahovec",3
"3155",2020-11-05,"22","Shtime",16
"3156",2020-11-05,"21","Skënderaj",3
"3157",2020-11-05,"24","Suharekë",18
"3158",2020-11-05,"26","Viti",6
"3159",2020-11-05,"27","Vushtrri",18
"3160",2020-11-06,"1","Deçan",8
"3161",2020-11-06,"5","Dragash",1
"3162",2020-11-06,"3","Drenas",7
"3163",2020-11-06,"25","Ferizaj",1
"3164",2020-11-06,"9","Fushë Kosovë",25
"3165",2020-11-06,"2","Gjakovë",23
"3166",2020-11-06,"4","Gjilan",57
"3167",2020-11-06,"6","Istog",5
"3168",2020-11-06,"10","Kamenicë",7
"3169",2020-11-06,"8","Klinë",6
"3170",2020-11-06,"13","Lipjan",8
"3171",2020-11-06,"11","Mitrovicë",17
"3172",2020-11-06,"15","Obiliq",7
"3173",2020-11-06,"17","Pejë",31
"3174",2020-11-06,"18","Podujevë",21
"3175",2020-11-06,"19","Prishtinë",215
"3176",2020-11-06,"20","Prizren",17
"3177",2020-11-06,"16","Rahovec",3
"3178",2020-11-06,"22","Shtime",1
"3179",2020-11-06,"21","Skënderaj",8
"3180",2020-11-06,"26","Viti",11
"3181",2020-11-06,"27","Vushtrri",12
"3182",2020-11-07,"1","Deçan",13
"3183",2020-11-07,"3","Drenas",5
"3184",2020-11-07,"25","Ferizaj",73
"3185",2020-11-07,"9","Fushë Kosovë",21
"3186",2020-11-07,"2","Gjakovë",31
"3187",2020-11-07,"4","Gjilan",48
"3188",2020-11-07,"34","Graçanicë",1
"3189",2020-11-07,"33","Hani i Elezit",1
"3190",2020-11-07,"6","Istog",3
"3191",2020-11-07,"7","Kaçanik",6
"3192",2020-11-07,"10","Kamenicë",8
"3193",2020-11-07,"8","Klinë",8
"3194",2020-11-07,"13","Lipjan",11
"3195",2020-11-07,"30","Malishevë",5
"3196",2020-11-07,"11","Mitrovicë",12
"3197",2020-11-07,"15","Obiliq",6
"3198",2020-11-07,"17","Pejë",26
"3199",2020-11-07,"18","Podujevë",39
"3200",2020-11-07,"19","Prishtinë",312
"3201",2020-11-07,"20","Prizren",33
"3202",2020-11-07,"16","Rahovec",6
"3203",2020-11-07,"22","Shtime",11
"3204",2020-11-07,"24","Suharekë",7
"3205",2020-11-07,"26","Viti",15
"3206",2020-11-07,"27","Vushtrri",9
"3207",2020-11-08,"5","Dragash",1
"3208",2020-11-08,"3","Drenas",3
"3209",2020-11-08,"9","Fushë Kosovë",43
"3210",2020-11-08,"2","Gjakovë",3
"3211",2020-11-08,"4","Gjilan",66
"3212",2020-11-08,"33","Hani i Elezit",2
"3213",2020-11-08,"31","Junik",1
"3214",2020-11-08,"7","Kaçanik",3
"3215",2020-11-08,"10","Kamenicë",6
"3216",2020-11-08,"8","Klinë",1
"3217",2020-11-08,"13","Lipjan",15
"3218",2020-11-08,"30","Malishevë",3
"3219",2020-11-08,"32","Mamushë",1
"3220",2020-11-08,"11","Mitrovicë",25
"3221",2020-11-08,"14","Novobërdë",1
"3222",2020-11-08,"15","Obiliq",8
"3223",2020-11-08,"17","Pejë",6
"3224",2020-11-08,"18","Podujevë",22
"3225",2020-11-08,"19","Prishtinë",324
"3226",2020-11-08,"20","Prizren",12
"3227",2020-11-08,"16","Rahovec",5
"3228",2020-11-08,"22","Shtime",5
"3229",2020-11-08,"21","Skënderaj",1
"3230",2020-11-08,"24","Suharekë",6
"3231",2020-11-08,"26","Viti",4
"3232",2020-11-09,"1","Deçan",13
"3233",2020-11-09,"3","Drenas",13
"3234",2020-11-09,"25","Ferizaj",4
"3235",2020-11-09,"9","Fushë Kosovë",38
"3236",2020-11-09,"2","Gjakovë",39
"3237",2020-11-09,"4","Gjilan",51
"3238",2020-11-09,"33","Hani i Elezit",1
"3239",2020-11-09,"6","Istog",2
"3240",2020-11-09,"31","Junik",2
"3241",2020-11-09,"7","Kaçanik",5
"3242",2020-11-09,"10","Kamenicë",13
"3243",2020-11-09,"8","Klinë",6
"3244",2020-11-09,"13","Lipjan",17
"3245",2020-11-09,"30","Malishevë",5
"3246",2020-11-09,"11","Mitrovicë",4
"3247",2020-11-09,"14","Novobërdë",1
"3248",2020-11-09,"15","Obiliq",4
"3249",2020-11-09,"17","Pejë",11
"3250",2020-11-09,"18","Podujevë",6
"3251",2020-11-09,"19","Prishtinë",295
"3252",2020-11-09,"20","Prizren",26
"3253",2020-11-09,"22","Shtime",2
"3254",2020-11-09,"21","Skënderaj",1
"3255",2020-11-09,"24","Suharekë",8
"3256",2020-11-09,"26","Viti",14
"3257",2020-11-09,"27","Vushtrri",5
"3258",2020-11-10,"1","Deçan",28
"3259",2020-11-10,"5","Dragash",3
"3260",2020-11-10,"3","Drenas",12
"3261",2020-11-10,"25","Ferizaj",25
"3262",2020-11-10,"9","Fushë Kosovë",27
"3263",2020-11-10,"2","Gjakovë",42
"3264",2020-11-10,"4","Gjilan",27
"3265",2020-11-10,"6","Istog",1
"3266",2020-11-10,"31","Junik",1
"3267",2020-11-10,"7","Kaçanik",1
"3268",2020-11-10,"8","Klinë",16
"3269",2020-11-10,"37","Kllokot",1
"3270",2020-11-10,"13","Lipjan",13
"3271",2020-11-10,"30","Malishevë",4
"3272",2020-11-10,"32","Mamushë",1
"3273",2020-11-10,"11","Mitrovicë",29
"3274",2020-11-10,"15","Obiliq",9
"3275",2020-11-10,"17","Pejë",59
"3276",2020-11-10,"18","Podujevë",15
"3277",2020-11-10,"19","Prishtinë",328
"3278",2020-11-10,"20","Prizren",34
"3279",2020-11-10,"16","Rahovec",5
"3280",2020-11-10,"22","Shtime",13
"3281",2020-11-10,"21","Skënderaj",5
"3282",2020-11-10,"24","Suharekë",8
"3283",2020-11-10,"26","Viti",9
"3284",2020-11-10,"27","Vushtrri",17
"3285",2020-11-11,"1","Deçan",4
"3286",2020-11-11,"5","Dragash",2
"3287",2020-11-11,"3","Drenas",5
"3288",2020-11-11,"25","Ferizaj",31
"3289",2020-11-11,"9","Fushë Kosovë",29
"3290",2020-11-11,"2","Gjakovë",33
"3291",2020-11-11,"4","Gjilan",58
"3292",2020-11-11,"34","Graçanicë",1
"3293",2020-11-11,"6","Istog",1
"3294",2020-11-11,"7","Kaçanik",5
"3295",2020-11-11,"10","Kamenicë",11
"3296",2020-11-11,"8","Klinë",2
"3297",2020-11-11,"13","Lipjan",16
"3298",2020-11-11,"11","Mitrovicë",41
"3299",2020-11-11,"14","Novobërdë",1
"3300",2020-11-11,"15","Obiliq",8
"3301",2020-11-11,"17","Pejë",4
"3302",2020-11-11,"18","Podujevë",11
"3303",2020-11-11,"19","Prishtinë",434
"3304",2020-11-11,"20","Prizren",9
"3305",2020-11-11,"16","Rahovec",11
"3306",2020-11-11,"22","Shtime",4
"3307",2020-11-11,"21","Skënderaj",12
"3308",2020-11-11,"24","Suharekë",7
"3309",2020-11-11,"26","Viti",14
"3310",2020-11-11,"27","Vushtrri",13
"3311",2020-11-12,"1","Deçan",8
"3312",2020-11-12,"5","Dragash",5
"3313",2020-11-12,"3","Drenas",7
"3314",2020-11-12,"9","Fushë Kosovë",45
"3315",2020-11-12,"2","Gjakovë",52
"3316",2020-11-12,"4","Gjilan",51
"3317",2020-11-12,"34","Graçanicë",1
"3318",2020-11-12,"33","Hani i Elezit",2
"3319",2020-11-12,"6","Istog",7
"3320",2020-11-12,"7","Kaçanik",12
"3321",2020-11-12,"10","Kamenicë",8
"3322",2020-11-12,"8","Klinë",9
"3323",2020-11-12,"13","Lipjan",21
"3324",2020-11-12,"11","Mitrovicë",24
"3325",2020-11-12,"14","Novobërdë",1
"3326",2020-11-12,"15","Obiliq",16
"3327",2020-11-12,"17","Pejë",27
"3328",2020-11-12,"18","Podujevë",61
"3329",2020-11-12,"19","Prishtinë",347
"3330",2020-11-12,"16","Rahovec",16
"3331",2020-11-12,"23","Shtërpcë",1
"3332",2020-11-12,"22","Shtime",34
"3333",2020-11-12,"21","Skënderaj",6
"3334",2020-11-12,"24","Suharekë",12
"3335",2020-11-12,"27","Vushtrri",28
"3336",2020-11-13,"1","Deçan",4
"3337",2020-11-13,"5","Dragash",1
"3338",2020-11-13,"3","Drenas",7
"3339",2020-11-13,"25","Ferizaj",4
"3340",2020-11-13,"9","Fushë Kosovë",42
"3341",2020-11-13,"2","Gjakovë",14
"3342",2020-11-13,"4","Gjilan",96
"3343",2020-11-13,"34","Graçanicë",1
"3344",2020-11-13,"6","Istog",3
"3345",2020-11-13,"31","Junik",3
"3346",2020-11-13,"7","Kaçanik",1
"3347",2020-11-13,"10","Kamenicë",13
"3348",2020-11-13,"8","Klinë",19
"3349",2020-11-13,"12","Leposaviq",2
"3350",2020-11-13,"13","Lipjan",27
"3351",2020-11-13,"30","Malishevë",11
"3352",2020-11-13,"38","Mitrovicë e Veriut",1
"3353",2020-11-13,"14","Novobërdë",2
