id,Polling Center,Candidate,Party_ID,Party,Votes,Municipality
16,1607A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,63,Rahovec
16,1608A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,982,Rahovec
16,1608A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,225,Rahovec
16,1609A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,394,Rahovec
16,1609A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,120,Rahovec
16,1610A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,549,Rahovec
16,1610A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,182,Rahovec
16,1611A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,231,Rahovec
16,1611A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,53,Rahovec
16,1612A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1479,Rahovec
16,1612A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,50,Rahovec
16,1619A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,7,Rahovec
16,1619A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,18,Rahovec
16,1620A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,109,Rahovec
16,1620A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,11,Rahovec
16,1621A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,660,Rahovec
16,1621A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,159,Rahovec
16,1622A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,498,Rahovec
16,1622A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,92,Rahovec
16,1623A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,451,Rahovec
16,1623A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,70,Rahovec
16,1624A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,642,Rahovec
16,1624A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,83,Rahovec
16,1625A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,607,Rahovec
16,1625A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,37,Rahovec
16,1626A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,587,Rahovec
16,1626A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,1825,Rahovec
16,1627A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,423,Rahovec
16,1627A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,59,Rahovec
16,1628A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,323,Rahovec
16,1628A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,78,Rahovec
16,1629A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,48,Rahovec
16,1629A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,5,Rahovec
16,1630A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,222,Rahovec
16,1630A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,40,Rahovec
16,1631A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,162,Rahovec
16,1631A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,47,Rahovec
16,1632A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,278,Rahovec
16,1632A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,53,Rahovec
16,1633A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,25,Rahovec
16,1633A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,39,Rahovec
16,1634A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,147,Rahovec
16,1634A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,38,Rahovec
16,1635A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,140,Rahovec
16,1635A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,19,Rahovec
16,1637A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,141,Rahovec
16,1637A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,18,Rahovec
16,1638A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,185,Rahovec
16,1638A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,24,Rahovec
16,1639A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,35,Rahovec
16,1639A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,18,Rahovec
16,1640A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,200,Rahovec
16,1640A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,23,Rahovec
16,1641A,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,170,Rahovec
16,1641A,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,33,Rahovec
16,BM016,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,13,Rahovec
16,BM016,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,43,Rahovec
16,CB116,SMAJL LATIFI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,117,Rahovec
16,CB116,VISAR KORENICA,144,LËVIZJA VETËVENDOSJE!,61,Rahovec
18,1801E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,973,Podujevë
18,1801E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,1104,Podujevë
18,1801X,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,747,Podujevë
18,1801X,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,919,Podujevë
18,1802E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,1063,Podujevë
18,1802E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,1031,Podujevë
18,1802X,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,773,Podujevë
18,1802X,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,936,Podujevë
18,1803E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,622,Podujevë
18,1803E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,620,Podujevë
18,1804E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,406,Podujevë
18,1804E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,431,Podujevë
18,1805E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,147,Podujevë
18,1805E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,192,Podujevë
18,1806E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,118,Podujevë
18,1806E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,62,Podujevë
18,1807E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,665,Podujevë
18,1807E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,493,Podujevë
18,1808E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,437,Podujevë
18,1808E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,436,Podujevë
18,1809E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,352,Podujevë
18,1809E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,342,Podujevë
18,1810E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,400,Podujevë
18,1810E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,445,Podujevë
18,1811E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,203,Podujevë
18,1811E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,198,Podujevë
18,1812E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,683,Podujevë
18,1812E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,732,Podujevë
18,1813E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,364,Podujevë
18,1813E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,329,Podujevë
18,1814E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,644,Podujevë
18,1814E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,600,Podujevë
18,1815E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,406,Podujevë
18,1815E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,445,Podujevë
18,1816E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,730,Podujevë
18,1816E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,589,Podujevë
18,1817E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,233,Podujevë
18,1817E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,269,Podujevë
18,1818E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,268,Podujevë
18,1818E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,245,Podujevë
18,1819E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,360,Podujevë
18,1819E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,354,Podujevë
18,1820E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,501,Podujevë
18,1820E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,664,Podujevë
18,1821E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,123,Podujevë
18,1821E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,130,Podujevë
18,1822E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,335,Podujevë
18,1822E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,360,Podujevë
18,1823E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,213,Podujevë
18,1823E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,361,Podujevë
18,1824E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,2387,Podujevë
18,1824E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,2857,Podujevë
18,1825E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,110,Podujevë
18,1825E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,153,Podujevë
18,1827E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,362,Podujevë
18,1827E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,500,Podujevë
18,1828E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,152,Podujevë
18,1828E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,116,Podujevë
18,1829E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,393,Podujevë
18,1829E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,366,Podujevë
18,1830E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,252,Podujevë
18,1830E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,285,Podujevë
18,1831E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,355,Podujevë
18,1831E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,317,Podujevë
18,1832E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,333,Podujevë
18,1832E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,352,Podujevë
18,1833E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,417,Podujevë
18,1833E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,443,Podujevë
18,1834E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,152,Podujevë
18,1834E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,461,Podujevë
18,1835E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,191,Podujevë
18,1835E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,216,Podujevë
18,1836E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,132,Podujevë
18,1836E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,108,Podujevë
18,1837E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,298,Podujevë
18,1837E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,288,Podujevë
18,1838E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,227,Podujevë
18,1838E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,222,Podujevë
18,1839E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,381,Podujevë
18,1839E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,276,Podujevë
18,1840E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,177,Podujevë
18,1840E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,197,Podujevë
18,1841E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,222,Podujevë
18,1841E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,301,Podujevë
18,1842E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,47,Podujevë
18,1842E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,24,Podujevë
18,1843E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,260,Podujevë
18,1843E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,287,Podujevë
18,1844E,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,231,Podujevë
18,1844E,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,226,Podujevë
18,BM018,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,11,Podujevë
18,BM018,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,91,Podujevë
18,CB118,EKREM HYSENI,160,LIDHJA DEMOKRATIKE E KOSOVËS,285,Podujevë
18,CB118,SHPEJTIM BULLIQI,144,LËVIZJA VETËVENDOSJE!,415,Podujevë
19,1901E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,865,Prishtinë
19,1901E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,857,Prishtinë
19,1902E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1067,Prishtinë
19,1902E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1085,Prishtinë
19,1903E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1526,Prishtinë
19,1903E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1488,Prishtinë
19,1904E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,2662,Prishtinë
19,1904E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,2777,Prishtinë
19,1905E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,968,Prishtinë
19,1905E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,926,Prishtinë
19,1906E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,2677,Prishtinë
19,1906E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,2750,Prishtinë
19,1907E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1257,Prishtinë
19,1907E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1395,Prishtinë
19,1909E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1568,Prishtinë
19,1909E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1611,Prishtinë
19,1910E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1286,Prishtinë
19,1910E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1336,Prishtinë
19,1911E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1993,Prishtinë
19,1911E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1823,Prishtinë
19,1912E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1035,Prishtinë
19,1912E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,920,Prishtinë
19,1913E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1245,Prishtinë
19,1913E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1199,Prishtinë
19,1914E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,700,Prishtinë
19,1914E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,715,Prishtinë
19,1915E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1351,Prishtinë
19,1915E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1363,Prishtinë
19,1916E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,866,Prishtinë
19,1916E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,763,Prishtinë
19,1917E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1414,Prishtinë
19,1917E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1215,Prishtinë
19,1918E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,798,Prishtinë
19,1918E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,829,Prishtinë
19,1919E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,981,Prishtinë
19,1919E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1387,Prishtinë
19,1919X,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,641,Prishtinë
19,1919X,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,708,Prishtinë
19,1920E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1002,Prishtinë
19,1920E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1394,Prishtinë
19,1920X,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,963,Prishtinë
19,1920X,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1114,Prishtinë
19,1921E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,806,Prishtinë
19,1921E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1028,Prishtinë
19,1921X,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,814,Prishtinë
19,1921X,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1059,Prishtinë
19,1922E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1400,Prishtinë
19,1922E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1556,Prishtinë
19,1923E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,448,Prishtinë
19,1923E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,554,Prishtinë
19,1924E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1017,Prishtinë
19,1924E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,968,Prishtinë
19,1925E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,990,Prishtinë
19,1925E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,918,Prishtinë
19,1926E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,835,Prishtinë
19,1926E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,808,Prishtinë
19,1927E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1680,Prishtinë
19,1927E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1486,Prishtinë
19,1928E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,221,Prishtinë
19,1928E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,257,Prishtinë
19,1929E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,86,Prishtinë
19,1929E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,37,Prishtinë
19,1930E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,31,Prishtinë
19,1930E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,99,Prishtinë
19,1931E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,763,Prishtinë
19,1931E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,656,Prishtinë
19,1933E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,221,Prishtinë
19,1933E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,230,Prishtinë
19,1934E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,449,Prishtinë
19,1934E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,685,Prishtinë
19,1935E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,224,Prishtinë
19,1935E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,223,Prishtinë
19,1936E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,101,Prishtinë
19,1936E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,76,Prishtinë
19,1937E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,41,Prishtinë
19,1937E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,67,Prishtinë
19,1939E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,52,Prishtinë
19,1939E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,98,Prishtinë
19,1940E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,302,Prishtinë
19,1940E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,477,Prishtinë
19,1941E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,79,Prishtinë
19,1941E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,69,Prishtinë
19,1942E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,100,Prishtinë
19,1942E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,153,Prishtinë
19,1943E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,62,Prishtinë
19,1943E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,50,Prishtinë
19,1953E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,57,Prishtinë
19,1953E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,213,Prishtinë
19,1954E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,227,Prishtinë
19,1954E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,247,Prishtinë
19,1955E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,2,Prishtinë
19,1955E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,4,Prishtinë
19,1956E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,196,Prishtinë
19,1956E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,224,Prishtinë
19,1957E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,78,Prishtinë
19,1957E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,63,Prishtinë
19,1958E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,51,Prishtinë
19,1958E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,48,Prishtinë
19,1959E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,125,Prishtinë
19,1959E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,118,Prishtinë
19,1960E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,410,Prishtinë
19,1960E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,367,Prishtinë
19,1962E,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,125,Prishtinë
19,1962E,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,166,Prishtinë
19,BM019,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,122,Prishtinë
19,BM019,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,15,Prishtinë
19,CB119,ARBEN VITIA,144,LËVIZJA VETËVENDOSJE!,1163,Prishtinë
19,CB119,PERPARIM RAMA,160,LIDHJA DEMOKRATIKE E KOSOVËS,1072,Prishtinë
20,2001A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,1751,Prizren
20,2001A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,661,Prizren
20,2002A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,706,Prizren
20,2002A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,1185,Prizren
20,2003A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,2691,Prizren
20,2003A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,2058,Prizren
20,2004A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,2927,Prizren
20,2004A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,908,Prizren
20,2005A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,1742,Prizren
20,2005A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,1054,Prizren
20,2005X,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,1384,Prizren
20,2005X,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,755,Prizren
20,2006A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,658,Prizren
20,2006A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,958,Prizren
20,2006X,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,477,Prizren
20,2006X,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,521,Prizren
20,2007A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,1164,Prizren
20,2007A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,1025,Prizren
