Candidate,Gender,Party_ID,Party,Acronym,Votes
CENË BEHRAMI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,15
CENË MILLAKU,M,34,AKR - ALEANCA KOSOVA E RE,,9
CENET SAYHADI,F,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,260
CENGIZ BEGOLI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,11
CENGİZ ÇESKO,M,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,534
CENNET HAKTAN,F,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,38
ÇERİM MAZREK,M,95,KTAP - KOSOVA TÜRK ADALET PARTiSi,,81
ÇERKIN ZEJNELI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,148
ÇLIRIM DRUGZANI,M,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,,5
ÇLIRIMTARE GASHI,F,69,IQ INICIATIVA E THERANDËS,,20
CÜNEYD USTAİBO,M,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,492
CVETA RADOVANOVIĆ,F,81,GI ZA NAŠ ZVEČAN,,86
DAFINA ALISHANI,F,10,LËVIZJA VETËVENDOSJE!,,411
DAFINA BERISHA,F,10,LËVIZJA VETËVENDOSJE!,,17
DAFINA BLLACA,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,367
DAFINA BYTYQI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,60
DAFINA DEMA,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,37
DAFINA GASHI,F,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,,1
DAFINA HAXHIU,F,51,IQ VIZIONI PËR DRENASIN,,40
DAFINA JAHA,F,10,LËVIZJA VETËVENDOSJE!,,168
DAFINA MUJA,F,34,AKR - ALEANCA KOSOVA E RE,,9
DAFINA RASHICA KURTI,F,10,LËVIZJA VETËVENDOSJE!,,98
DAFINA SEJDIU,F,34,AKR - ALEANCA KOSOVA E RE,,5
DAFINA SYLA DINA,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,186
DAFINA TËRSHANI,F,69,IQ INICIATIVA E THERANDËS,,38
DAFINA VISOKA,F,15,LB - LËVIZJA PËR BASHKIM,,19
DAFINA ZEKA,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,53
DAFINA ZHAVELI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,48
DAFINA ZHINIPOTOKU,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,32
DAFINË KOLUKAJ,F,10,LËVIZJA VETËVENDOSJE!,,124
DAJANA GOČMANAC,F,57,GI SDP - OLIVER IVANOVIĆ,,9
DALIBOR ILIC,M,29,SRPSKA LISTA,,144
DALILA BAHTIJAREVIĆ,F,64,NDS - NOVA DEMOKRATSKA STRANKA,,48
DALMAT HYSENI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,64
DANICA RADOMIROVIĆ,F,29,SRPSKA LISTA,,147
DANIJELA DOBRIĆ,F,29,SRPSKA LISTA,,55
DANIJELA JEREMIĆ,F,36,GI DEMOKRATSKA INICIJATIVA,,32
DANIJELA MANOJLOVIĆ,F,29,SRPSKA LISTA,,153
DANIJELA MITIĆ,F,29,SRPSKA LISTA,,19
DANIJELA VUJIČIĆ,F,29,SRPSKA LISTA,,68
DARDAN AJAZI,M,31,NISMA - NISMA PËR KOSOVËN,,151
DARDAN BERISHA,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,313
DARDAN BUBLAKU,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,59
DARDAN FONIQI,M,34,AKR - ALEANCA KOSOVA E RE,,11
DARDAN LATIFAJ,M,63,IQ INICIATIVË QYTETARE LËVIZJA PËR DREJTËSI,,7
DARDAN PARDUZI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,78
DARDAN REXHAJ,M,34,AKR - ALEANCA KOSOVA E RE,,3
DARDAN SHALA,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,117
DARDAN UKAJ,M,10,LËVIZJA VETËVENDOSJE!,,54
DARDANE NUSHI ÇUPI,F,31,NISMA - NISMA PËR KOSOVËN,,34
DARDANE SHALA,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,64
DASHAMIR MORINA,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,90
DASHAMIR POVATAJ,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,208
DASHNIM BAJRAMI,M,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,117
DASHNIM BAJRAMI,M,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,,1
DASHNIM YMERI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,110
DAUT AZEMI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,534
DAUT BERISHA,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,111
DAUT BUDURI,M,31,NISMA - NISMA PËR KOSOVËN,,92
DAUT FAZLIJA,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,83
DAUT GRAJÇEVCI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,21
DAUT HASANI,M,31,NISMA - NISMA PËR KOSOVËN,,6
DAUT IMERI,M,34,AKR - ALEANCA KOSOVA E RE,,6
DAUT MZIU,M,46,FJALA,,23
DAUT SEGASHI,M,46,FJALA,,6
DEIR JELMAZI,M,70,GIG - GRAÐANSKA INICIJATIVA GORE,,96
DEJAN GRUJIĆ,M,57,GI SDP - OLIVER IVANOVIĆ,,2
DEJAN GUREŠIĆ,M,29,SRPSKA LISTA,,194
DEJAN JOCIĆ,M,29,SRPSKA LISTA,,118
DEJAN JOVANOVIĆ,M,29,SRPSKA LISTA,,267
DEJAN JOVIĆ,M,96,SLS - SAMOSTALNA LIBERALNA STRANKA,,23
DEJAN MILADINOVIĆ,M,29,SRPSKA LISTA,,297
DEJAN MOSKIĆ,M,73,GI NARODNO JEDINSTVO,,12
DEJAN MUTAVDŽIĆ,M,29,SRPSKA LISTA,,174
DEJAN NIKOLIĆ,M,96,SLS - SAMOSTALNA LIBERALNA STRANKA,,0
DEJAN ZAFIROVIĆ,M,57,GI SDP - OLIVER IVANOVIĆ,,0
DEJAN ŽIVKOVIĆ,M,29,SRPSKA LISTA,,52
DELLIJA REXHEPI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,84
DEMË  QETA,m,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,223
DEMË AVDIJAJ,M,31,NISMA - NISMA PËR KOSOVËN,,222
DEMË DOQI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,82
DEMË HOXHAJ,M,31,NISMA - NISMA PËR KOSOVËN,,99
DEMË SADIKU,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,304
DEMIR BAJRA,M,31,NISMA - NISMA PËR KOSOVËN,,288
DENIS ELEZAJ,M,31,NISMA - NISMA PËR KOSOVËN,,1
DENISA SALKOVIĆ,F,80,GI GRAÐANSKA INICIJATIVA ZAJEDNO,,11
DENIZ HAZIRI,F,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,1
DENIZA SKIVJANI,F,31,NISMA - NISMA PËR KOSOVËN,,12
DERVISH ÇADRAKU,M,10,LËVIZJA VETËVENDOSJE!,,2930
DESHIR BERISHA,M,31,NISMA - NISMA PËR KOSOVËN,,196
DESHIRA MULAJ,F,10,LËVIZJA VETËVENDOSJE!,,52
DËSHIRË ZEQIRI,F,34,AKR - ALEANCA KOSOVA E RE,,25
DESTAN BERISHA,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,78
DESTAN HOTI,M,30,ALTERNATIVA,,7
DEVLETA SADIKU,F,15,LB - LËVIZJA PËR BASHKIM,,3
DEVLETE RAMADANI,F,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,29
DHURATA AHMETI,F,10,LËVIZJA VETËVENDOSJE!,,74
DHURATA IBRAJ,F,31,NISMA - NISMA PËR KOSOVËN,,45
DHURATA SYLEJMANI,F,34,AKR - ALEANCA KOSOVA E RE,,30
DHURIM UKSHINI,M,31,NISMA - NISMA PËR KOSOVËN,,91
DIAMANT BYTYQI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,10525
DIANA GACAFERI,F,10,LËVIZJA VETËVENDOSJE!,,3
DIANA HAJDARI,F,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,,114
DIANA QARKAXHIJA,F,30,ALTERNATIVA,,479
DIANË HOTI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,238
DIAR GUXHOLLI,M,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,40
DIAR SHABANI,M,30,ALTERNATIVA,,0
DIARD ELSHANI,M,51,IQ VIZIONI PËR DRENASIN,,36
DIARTA VISHESELLA,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,74
DIBRAN SEJDIU,M,87,IQ DYZETENJËMIJË,,96
DIBRAN SHANIU,M,31,NISMA - NISMA PËR KOSOVËN,,39
DIBRANE MORINA,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,48
DIEDON AHMETAJ,M,30,ALTERNATIVA,,17
DIELLËZA FETA,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,32
DIELLËZA QORRI,F,51,IQ VIZIONI PËR DRENASIN,,7
DIELLONË ZOGU,F,10,LËVIZJA VETËVENDOSJE!,,33
DIELLORE AHMETI,F,10,LËVIZJA VETËVENDOSJE!,,99
DIELLZA BAJRAKTARI,F,34,AKR - ALEANCA KOSOVA E RE,,4
DIELLZA BEGOLLI,F,10,LËVIZJA VETËVENDOSJE!,,235
DIJANA PLLANA,F,34,AKR - ALEANCA KOSOVA E RE,,37
DIJANA PORTIĆ,F,29,SRPSKA LISTA,,3
DIJANA SEFA,F,45,PLE - PARTIA LIBERALE EGJIPTIANE,,13
DIJE ELSHANI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,154
DIJE ISMAJLI,F,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1
DILONA AVDIJAJ,F,31,NISMA - NISMA PËR KOSOVËN,,0
DIN KRELANI,M,31,NISMA - NISMA PËR KOSOVËN,,97
DINORE HOTI,F,30,ALTERNATIVA,,3
DINORE SYLEJMANI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,16
DITJONA TARJANI,F,31,NISMA - NISMA PËR KOSOVËN,,19
DITURIJE BAJRAKTARI,F,34,AKR - ALEANCA KOSOVA E RE,,105
DITURIJE SEJDIU,F,44,PD - PARTIA E DREJTËSISË,,82
DJEJ AJETI,M,41,GI KLOKOT-VRBOVAC,,0
DJELLËZA BEQIRI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,29
DJELLZA BUZHALA,F,10,LËVIZJA VETËVENDOSJE!,,34
DJELLZA CACAJ,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,67
DJELLZA DRESHAJ,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,14
DJORDJE DJOROVIĆ,M,57,GI SDP - OLIVER IVANOVIĆ,,2
DOARSA GJONBALAJ,F,10,LËVIZJA VETËVENDOSJE!,,56
DOBRI GRUJIĆ,M,96,SLS - SAMOSTALNA LIBERALNA STRANKA,,10
DOBRIVOJE DJORDJEVIĆ,M,96,SLS - SAMOSTALNA LIBERALNA STRANKA,,198
DOBRIVOJE ĐURĐEVIĆ,M,57,GI SDP - OLIVER IVANOVIĆ,,27
DOBRIVOJE MLADENOVIĆ,M,29,SRPSKA LISTA,,135
DOBRIVOJE PEŠIĆ,M,29,SRPSKA LISTA,,34
DOBRIVOJE VELIMIROVIĆ,M,29,SRPSKA LISTA,,54
DONARTË KASTRATI,F,10,LËVIZJA VETËVENDOSJE!,,116
DONIKA HAJDARI,F,31,NISMA - NISMA PËR KOSOVËN,,80
DONIKA KAMBERI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,92
DONIKA KRASNIQI,F,31,NISMA - NISMA PËR KOSOVËN,,19
DONIKA NURA,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,203
DONIKA RUSHITI,F,87,IQ DYZETENJËMIJË,,63
DONIKA XHEMAJLI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,8
DONIKA ZENUNI,F,28,IQ INICIATIVA SHQIPËTARE PËR SYRINIKË,,41
DONJET BISLIMI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,615
DONJETA ALIU,F,28,IQ INICIATIVA SHQIPËTARE PËR SYRINIKË,,75
DONJETA ARIFI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,65
DONJETA AVDYLI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,120
DONJETA BEKTESHI,F,69,IQ INICIATIVA E THERANDËS,,6
DONJETA BERISHA,F,51,IQ VIZIONI PËR DRENASIN,,45
DONJETA GASHI,F,15,LB - LËVIZJA PËR BASHKIM,,8
DONJETA GASHI,F,31,NISMA - NISMA PËR KOSOVËN,,66
DONJETA ILAZI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,39
DONJETA JAKUPI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,313
DONJETA KRASNIQI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,27
DONJETA KRYEZIU,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,86
DONJETA MORINA,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,53
DONJETA SEJDIU,F,18,PSD - PARTIA SOCIAL DEMOKRATE,,0
DONJETA SHABANI,F,31,NISMA - NISMA PËR KOSOVËN,,24
DONJETA SHEHU,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,42
DONJETË MORINA,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,146
DONJETË SHEQIRI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,272
DONJETË SHIJAKU,F,31,NISMA - NISMA PËR KOSOVËN,,125
DORANT BOJAJ,M,10,LËVIZJA VETËVENDOSJE!,,12
DORARTA NDRESHAJ,F,34,AKR - ALEANCA KOSOVA E RE,,91
ĐORĐE RADOVANOVIĆ,M,29,SRPSKA LISTA,,81
DORËLIR KRYEZIU,M,31,NISMA - NISMA PËR KOSOVËN,,21
DORENTINA BELLAQA,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,76
DORENTINA ISUFI,F,34,AKR - ALEANCA KOSOVA E RE,,28
DORENTINA RAMADANI,F,91,IQ INCIATIVA QYTETARE SHQIPËTARE,,67
DORENTINA REXHEPAJ,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,173
DORINA FETOSHI,F,10,LËVIZJA VETËVENDOSJE!,,188
DORINA SARAQINI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,74
DORIONA VELIU,F,31,NISMA - NISMA PËR KOSOVËN,,25
DORUNTINA DEMAKU,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,154
DORUNTINA DOKAJ,F,34,AKR - ALEANCA KOSOVA E RE,,10
DORUNTINA HASANI,F,10,LËVIZJA VETËVENDOSJE!,,186
DORUNTINA JASHARI,F,10,LËVIZJA VETËVENDOSJE!,,112
DORUNTINA REXHEPI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,37
DORUNTINA ZENELAJ,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,189
DORUNTINË THAÇI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,124
DRAGAN AĐANČIĆ,M,96,SLS - SAMOSTALNA LIBERALNA STRANKA,,19
DRAGAN DANČETOVIĆ,M,29,SRPSKA LISTA,,675
DRAGAN DOBRIĆ,M,29,SRPSKA LISTA,,74
DRAGAN HRISTOV,M,29,SRPSKA LISTA,,119
DRAGAN JABLANOVIĆ,M,62,PKS - PARTIJA KOSOVSKIH SRBA,,2111
DRAGAN KOSTIĆ,M,96,SLS - SAMOSTALNA LIBERALNA STRANKA,,5
DRAGAN MITIĆ,M,29,SRPSKA LISTA,,110
DRAGAN MLADJOVIĆ,M,81,GI ZA NAŠ ZVEČAN,,38
DRAGAN PERIĆ,M,29,SRPSKA LISTA,,163
DRAGAN PETROVIĆ,M,36,GI DEMOKRATSKA INICIJATIVA,,11
DRAGAN SOVRLIĆ,M,81,GI ZA NAŠ ZVEČAN,,41
DRAGAN STANKOVIC,M,29,SRPSKA LISTA,,4
DRAGAN STOJKOVIĆ,M,29,SRPSKA LISTA,,21
DRAGANA ANTANASKOVIĆ,F,29,SRPSKA LISTA,,6
DRAGANA DIMIĆ,F,29,SRPSKA LISTA,,190
DRAGANA DJORDJEVIĆ,F,29,SRPSKA LISTA,,106
DRAGANA KOSTIĆ,F,29,SRPSKA LISTA,,52
DRAGANA MARKOVIĆ,F,76,GI NARODNA PRAVDA,,1
DRAGANA MOSKIĆ,F,29,SRPSKA LISTA,,8
DRAGICA BOGDANOVIĆ,F,49,AGI - AKTIVNA GRAÐANSKA INICIJATIVA,,3
DRAGIŠA MAKSIMOVIĆ,M,29,SRPSKA LISTA,,156
DRAGIŠA MILOVIĆ,M,81,GI ZA NAŠ ZVEČAN,,911
DRAGIŠA RADEČ,M,29,SRPSKA LISTA,,66
DRAGOLJUB REPANOVIĆ,M,57,GI SDP - OLIVER IVANOVIĆ,,45
DRAGOMIR STANISAVLJEVIĆ,M,29,SRPSKA LISTA,,504
DRAGUTIN JOVANOVIĆ,M,29,SRPSKA LISTA,,91
DRAŠKO VASIĆ,M,67,GI GRAÐANSKA INICIJATIVA NARODNA SLOGA,,50
DRENUSHA FETIU,F,10,LËVIZJA VETËVENDOSJE!,,130
DRENUSHE HAJZERI GECI,F,34,AKR - ALEANCA KOSOVA E RE,,99
DRENUSHE HALIMI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,17
DRENUSHË ZEJNA,F,10,LËVIZJA VETËVENDOSJE!,,111
DRILON KABASHI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,225
DRILON KRASNIQI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,315
DRILON PIREVA,M,10,LËVIZJA VETËVENDOSJE!,,875
DRILON RRAHMANI,M,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,,18
DRIN UKAJ,M,31,NISMA - NISMA PËR KOSOVËN,,10
DRIN VESELAJ,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,368
DRITA AZEMI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,157
DRITA BERISHA,F,25,PEK - PARTIA EKOLOGJIKE E KOSOVËS,,15
DRITA BUZA ZHAVELI,F,30,ALTERNATIVA,,235
DRITA DIBRANI,F,31,NISMA - NISMA PËR KOSOVËN,,0
DRITA GRDELLAJ,F,31,NISMA - NISMA PËR KOSOVËN,,50
DRITA HAXHIJAJ,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,134
DRITA HOXHA BUZHALA,F,31,NISMA - NISMA PËR KOSOVËN,,48
DRITA KABASHI,F,10,LËVIZJA VETËVENDOSJE!,,84
DRITA KONJUFCA,F,10,LËVIZJA VETËVENDOSJE!,,84
DRITA KRASNIQI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,251
DRITA NIMANI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,117
DRITA RRAHMANI,F,34,AKR - ALEANCA KOSOVA E RE,,87
DRITA SHABANI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,65
DRITAN RAMADANI,M,34,AKR - ALEANCA KOSOVA E RE,,49
DRITE MALOKU,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,342
DRITE SALIHI-HOXHA,F,10,LËVIZJA VETËVENDOSJE!,,5
DRITËRO EMINAJ,M,31,NISMA - NISMA PËR KOSOVËN,,53
DRITËRO HYSENI,M,10,LËVIZJA VETËVENDOSJE!,,424
DRITON ADEMI,M,31,NISMA - NISMA PËR KOSOVËN,,512
DRITON BILALLI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,129
DRITON BYTYÇI,M,69,IQ INICIATIVA E THERANDËS,,0
DRITON BYTYQI,M,31,NISMA - NISMA PËR KOSOVËN,,32
DRITON ÇAUSHI,M,10,LËVIZJA VETËVENDOSJE!,,5363
DRITON DEMOLLI,M,15,LB - LËVIZJA PËR BASHKIM,,44
DRITON DUJAKA,M,10,LËVIZJA VETËVENDOSJE!,,62
DRITON GËRXHALIU,M,34,AKR - ALEANCA KOSOVA E RE,,30
DRITON HALILI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,123
DRITON HASOLLI,M,34,AKR - ALEANCA KOSOVA E RE,,353
DRITON HETEMI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,286
DRITON HOTI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,15
DRITON HYSENI,M,34,AKR - ALEANCA KOSOVA E RE,,2
DRITON KADRIJA,M,30,ALTERNATIVA,,0
DRITON KADRIU,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,103
DRITON KIÇMARI,M,10,LËVIZJA VETËVENDOSJE!,,167
DRITON KOLAJ,M,31,NISMA - NISMA PËR KOSOVËN,,8
DRITON LAJQI,M,31,NISMA - NISMA PËR KOSOVËN,,30
DRITON MOLLOPOLCI,M,31,NISMA - NISMA PËR KOSOVËN,,79
DRITON MORINA,M,10,LËVIZJA VETËVENDOSJE!,,179
DRITON MURIQI,M,10,LËVIZJA VETËVENDOSJE!,,86
DRITON REÇI,M,31,NISMA - NISMA PËR KOSOVËN,,31
DRITON REXHEPI,M,28,IQ INICIATIVA SHQIPËTARE PËR SYRINIKË,,15
DRITON REXHEPI,M,46,FJALA,,38
DRITON SYLA,M,46,FJALA,,5
DRITON SYLA,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,28
DRITON SYLQA,M,30,ALTERNATIVA,,158
DRITON UKA,M,31,NISMA - NISMA PËR KOSOVËN,,52
DRIZAN SHALA,M,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,,17
DRIZANA ELSHANI,F,69,IQ INICIATIVA E THERANDËS,,11
DUDA ÇOÇAJ,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,37
DUGAGJIN ETEMI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,269
DUGAGJIN PALUSHI,M,10,LËVIZJA VETËVENDOSJE!,,210
DUGAGJIN TAHIRI,M,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,,122
DUKAGJIN KELMENDI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,127
DUKAGJIN KRASNIQI,M,91,IQ INCIATIVA QYTETARE SHQIPËTARE,,11
DUKAGJIN MAVRAJ,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,119
DURESA BILALLI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,24
DURESA SHEHU NIKOCI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,14
DURIM BAJRAMI,M,31,NISMA - NISMA PËR KOSOVËN,,25
DURIM DOGANI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,87
DURIM ELSHANI,M,10,LËVIZJA VETËVENDOSJE!,,111
DURIM HAJRA,M,10,LËVIZJA VETËVENDOSJE!,,261
DURIM KORAÇI,M,16,IQ LISTA PËR KAÇANIKUN,,39
DURIM SINANI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,121
DURIMTARE KRASNIQI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,48
DURMIŞ SIPAHI,M,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,42
DUŠAN JEVTIĆ,M,29,SRPSKA LISTA,,116
DUŠAN MILUNOVIĆ,M,57,GI SDP - OLIVER IVANOVIĆ,,72
DUŠAN STOJANOVIĆ,M,29,SRPSKA LISTA,,83
DUŠANKA ANDREJEVIĆ,F,42,GI NOVI POĆETAK,,18
DUŠICA GUSNIĆ DJINOVIĆ,F,29,SRPSKA LISTA,,414
DUŠKO MAKSIMOVIĆ,M,96,SLS - SAMOSTALNA LIBERALNA STRANKA,,156
DŽELAL AJVAZI,M,40,JGP - JEDINSTVENA GORANSKA PARTIJA,,9
DŽENETA SKENDERI,F,74,KOALICIJA VAKAT,,12
DŽENISA HAMZA,F,74,KOALICIJA VAKAT,,128
EBRONA BEQIRI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,17
EBRU ZBORÇA,F,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,101
EDI PUKA,F,30,ALTERNATIVA,,318
EDIN XHEMAJLI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,1
EDIS ALJILJI,M,74,KOALICIJA VAKAT,,408
EDISON LLUKACI,M,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,,20
EDISONA TOPALLI,F,34,AKR - ALEANCA KOSOVA E RE,,28
EDITA CANAJ,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,18
EDITA NUREDINI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,385
EDITA POTERA,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,43
EDITA SELMANI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,59
EDMIR KARAQICA,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,49
EDMOND BENQUKU,M,34,AKR - ALEANCA KOSOVA E RE,,31
EDMOND DEMIRI,M,31,NISMA - NISMA PËR KOSOVËN,,5
EDMOND DUSHI,M,34,AKR - ALEANCA KOSOVA E RE,,1330
EDMOND SAHITI,M,21,BK - BALLI KOMBËTAR I KOSOVËS,,1
EDMOND SHKODRANI,M,45,PLE - PARTIA LIBERALE EGJIPTIANE,,214
EDMOND THAQI,M,31,NISMA - NISMA PËR KOSOVËN,,72
EDMOND TRNAVA,M,44,PD - PARTIA E DREJTËSISË,,9
EDMOND UKA,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,126
EDOLINA PLAKIQI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,40
EDOLIND MUHARREMI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,43
EDOLINDA XHAFERI,F,28,IQ INICIATIVA SHQIPËTARE PËR SYRINIKË,,22
EDON HOXHA,M,34,AKR - ALEANCA KOSOVA E RE,,8
EDON SAHITI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,31
EDON SHKOLOLLI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,154
EDON TAHIRAJ,M,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,,0
EDON ZYMERI,M,44,PD - PARTIA E DREJTËSISË,,17
EDONA AJETI,F,34,AKR - ALEANCA KOSOVA E RE,,72
EDONA BAJRAMI,F,10,LËVIZJA VETËVENDOSJE!,,107
